"","cod_municipio_ibge","total","total_abertas","media_tempo_horas","dias"
"34",1100924,651,117,26.4492857142857,1.10205357142857
"35",1100940,1099,213,35.4096296296296,1.4754012345679
"36",1101005,260,35,48.6366666666667,2.02652777777778
"37",1101104,490,75,21.8308333333333,0.909618055555556
"38",1101203,312,37,21.2,0.883333333333333
"39",1101302,539,93,21.1871428571429,0.882797619047619
"40",1101401,536,84,47.6255555555556,1.98439814814815
"41",1101435,289,40,47.91,1.99625
"42",1101450,180,41,24.354,1.01475
"43",1101468,147,24,42.765,1.781875
"44",1101476,146,19,37.806,1.57525
"45",1101484,219,40,37.9228571428571,1.58011904761905
"46",1101492,977,167,56.4986363636364,2.35410984848485
"47",1101500,574,107,26.069375,1.08622395833333
"48",1101559,198,29,23.56125,0.98171875
"49",1101609,261,47,32.112,1.338
"50",1101708,558,133,23.3483333333333,0.972847222222222
"51",1101757,321,63,57.2528571428571,2.38553571428571
"52",1101807,237,26,119.05,4.96041666666667
"53",1200013,596,113,62.809,2.61704166666667
"54",1200054,305,60,110.319,4.596625
"55",1200104,1514,261,142.335294117647,5.93063725490196
"56",1200138,289,58,27.7842857142857,1.15767857142857
"57",1200179,267,54,59.3836363636364,2.47431818181818
"58",1200203,4995,791,83.9742105263158,3.49892543859649
"59",1200252,956,164,55.8156666666667,2.32565277777778
"60",1200302,1004,119,25.4384210526316,1.05993421052632
"61",1200328,164,33,32.8722222222222,1.36967592592593
"62",1200336,386,71,40.846875,1.701953125
"63",1200344,329,52,70.72,2.94666666666667
"64",1200351,283,70,40.59,1.69125
"65",1200385,539,90,62.4418181818182,2.60174242424242
"66",1200393,194,39,35.706,1.48775
"67",1200401,25936,5113,348.806222222222,14.5335925925926
"68",1200427,224,47,61.46,2.56083333333333
"69",1200435,94,10,42.1825,1.75760416666667
"70",1200450,790,146,66.1923076923077,2.75801282051282
"71",1200500,1349,187,60.3573076923077,2.51488782051282
"72",1200609,1120,180,62.9486206896552,2.6228591954023
"73",1200708,528,69,79.1546153846154,3.29810897435897
"74",1200807,441,94,61.266875,2.55278645833333
"75",1300029,196,37,26.4309090909091,1.10128787878788
"76",1300060,196,17,41.0025,1.7084375
"77",1300086,131,17,29.516,1.22983333333333
"78",1300102,276,38,33.0027272727273,1.37511363636364
"79",1300144,834,141,30.1107407407407,1.25461419753086
"80",1300201,181,21,37.6166666666667,1.56736111111111
"81",1300300,770,115,54.3569230769231,2.26487179487179
"82",1300409,606,74,36.1325,1.50552083333333
"83",1300508,633,81,37.0533333333333,1.54388888888889
"84",1300607,731,94,28.8061538461538,1.20025641025641
"85",1300631,283,26,17.9066666666667,0.746111111111111
"86",1300680,393,63,18.66375,0.77765625
"87",1300706,1353,162,39.2447619047619,1.63519841269841
"88",1300805,517,78,80.15,3.33958333333333
"89",1300839,155,24,10.10375,0.420989583333333
"90",1300904,176,29,8.11285714285714,0.338035714285714
"91",1301001,641,72,32.1305555555556,1.33877314814815
"92",1301100,759,130,29.0775,1.2115625
"93",1301159,471,55,12.4166666666667,0.517361111111111
"94",1301209,1772,252,72.9566666666667,3.03986111111111
"95",1301308,458,65,55.06,2.29416666666667
"96",1301407,570,59,18.4571428571429,0.769047619047619
"97",1301506,346,100,28.0788888888889,1.1699537037037
"98",1301605,356,44,25.2738888888889,1.0530787037037
"99",1301654,151,22,72.4627272727273,3.0192803030303
"100",1301704,3072,571,87.1846,3.63269166666667
"101",1301803,162,17,55.392,2.308
"102",1301852,2077,432,50.9945238095238,2.12477182539683
"103",1301902,3516,603,119.335384615385,4.97230769230769
"104",1301951,189,27,53.5011111111111,2.22921296296296
"105",1302009,343,60,36.28,1.51166666666667
"106",1302108,164,28,16.1547058823529,0.673112745098039
"107",1302207,189,15,26.642,1.11008333333333
"108",1302306,341,43,91.1578947368421,3.79824561403509
"109",1302405,838,141,72.9389473684211,3.03912280701754
"110",1302504,3167,532,78.4868085106383,3.27028368794326
"111",1302553,663,130,27.9244444444444,1.16351851851852
"112",1302603,162882,35145,998.895462184874,41.6206442577031
"113",1302702,1764,241,50.8537142857143,2.11890476190476
"114",1302801,147,22,26.4788888888889,1.10328703703704
"115",1302900,1421,171,50.0062068965517,2.08359195402299
"116",1303007,425,81,53.494,2.22891666666667
"117",1303106,797,121,38.3842857142857,1.59934523809524
"118",1303205,655,97,35.2014285714286,1.46672619047619
"119",1303304,452,42,20.7175,0.863229166666667
"120",1303403,3732,631,128.547317073171,5.35613821138211
"121",1303502,432,48,11.47,0.477916666666667
"122",1303536,1866,313,43.5322857142857,1.81384523809524
"123",1303569,1240,305,35.8219230769231,1.49258012820513
"124",1303601,255,39,55.57,2.31541666666667
"125",1303700,354,40,41.1911111111111,1.7162962962963
"126",1303809,877,132,33.7052941176471,1.40438725490196
"127",1303908,325,44,30.007,1.25029166666667
"128",1303957,281,50,24.7255555555556,1.03023148148148
"129",1304005,248,33,55.7733333333333,2.32388888888889
"130",1304062,1647,203,65.1921212121212,2.71633838383838
"131",1304104,223,35,19.3657142857143,0.806904761904762
"132",1304203,2105,330,98.61,4.10875
"133",1304237,222,36,22.8072727272727,0.95030303030303
"134",1304260,182,24,32.805,1.366875
"135",1304302,480,59,113.307142857143,4.72113095238095
"136",1304401,288,26,10.0325,0.418020833333333
"137",1400027,193,37,38.2236363636364,1.59265151515152
"138",1400050,378,58,137.226,5.71775
"139",1400100,30060,6604,302.570689655172,12.6071120689655
"140",1400159,376,68,46.2036363636364,1.92515151515152
"141",1400175,414,81,49.238125,2.05158854166667
"142",1400209,759,133,47.372,1.97383333333333
"143",1400233,346,55,39.62,1.65083333333333
"144",1400282,226,40,45.0409090909091,1.87670454545455
"145",1400308,665,114,85.2081818181818,3.55034090909091
"146",1400407,151,36,51.2116666666667,2.13381944444444
"147",1400456,670,158,147.214545454545,6.13393939393939
"148",1400472,1485,283,132.902962962963,5.53762345679012
"149",1400506,337,64,38.302,1.59591666666667
"150",1400605,247,43,56.5345454545455,2.35560606060606
"151",1400704,115,25,54.1342857142857,2.25559523809524
"152",1500107,4621,819,83.6339393939394,3.48474747474748
"153",1500131,258,52,42.6366666666667,1.77652777777778
"154",1500206,883,152,52.6411111111111,2.19337962962963
"155",1500305,513,94,73.762,3.07341666666667
"156",1500347,528,95,33.74,1.40583333333333
"157",1500404,1627,275,78.7723076923077,3.28217948717949
"158",1500503,1256,154,35.67,1.48625
"159",1500602,8933,1874,38.3818604651163,1.59924418604651
"160",1500701,425,59,78.6766666666667,3.27819444444444
"161",1500800,37793,7631,217.636290322581,9.06817876344086
"162",1500859,1208,282,19.7373684210526,0.822390350877193
"163",1500909,779,113,59.24,2.46833333333333
"164",1500958,408,66,73.9566666666667,3.08152777777778
"165",1501006,253,43,NA,NA
"166",1501105,324,57,85.25,3.55208333333333
"167",1501204,506,75,74.4385714285714,3.10160714285714
"168",1501253,137,33,61.04,2.54333333333333
"169",1501303,6865,1345,108.421935483871,4.51758064516129
"170",1501402,110155,20605,880.260727272727,36.6775303030303
"171",1501451,839,186,42.65,1.77708333333333
"172",1501501,3885,730,17.0413043478261,0.710054347826087
"173",1501576,465,102,25,1.04166666666667
"174",1501600,292,47,86.0225,3.58427083333333
"175",1501709,4205,715,33.2737037037037,1.38640432098765
"176",1501725,842,161,58.02,2.4175
"177",1501758,177,31,54.62,2.27583333333333
"178",1501782,1336,283,72.2593333333333,3.01080555555556
"179",1501808,2607,381,55.7633333333333,2.32347222222222
"180",1501907,412,65,NA,NA
"181",1501956,333,74,NA,NA
"182",1502004,315,45,94.9733333333333,3.95722222222222
"183",1502103,2417,429,42.5644444444444,1.77351851851852
"184",1502152,5269,1176,103.8145,4.32560416666667
"185",1502202,4887,813,58.5272413793103,2.43863505747126
"186",1502301,1827,328,35.0916666666667,1.46215277777778
"187",1502400,13970,2915,117.72641509434,4.90526729559748
"188",1502509,119,18,84.2,3.50833333333333
"189",1502608,250,37,55.45,2.31041666666667
"190",1502707,2877,615,47.55,1.98125
"191",1502756,903,170,43.6218181818182,1.81757575757576
"192",1502764,416,100,NA,NA
"193",1502772,894,179,25.1541176470588,1.04808823529412
"194",1502806,436,86,70.2171428571429,2.92571428571429
"195",1502855,308,47,NA,NA
"196",1502905,923,205,86.98,3.62416666666667
"197",1502939,2382,414,36.4657142857143,1.51940476190476
"198",1502954,1079,225,55.53,2.31375
"199",1503002,162,18,NA,NA
"200",1503044,650,136,NA,NA
"201",1503077,560,93,65.2225,2.71760416666667
"202",1503093,1005,193,73.6477777777778,3.06865740740741
"203",1503101,520,95,81.2833333333333,3.38680555555556
"204",1503200,1040,173,NA,NA
"205",1503309,1506,235,75.49,3.14541666666667
"206",1503408,187,32,NA,NA
"207",1503457,862,175,40.2171428571429,1.67571428571429
"208",1503507,542,126,55.0216666666667,2.29256944444444
"209",1503606,8613,1605,75.9962264150943,3.16650943396226
"210",1503705,1084,206,23.954375,0.998098958333333
"211",1503754,670,112,17.0104761904762,0.708769841269841
"212",1503804,1523,285,50.5546153846154,2.10644230769231
"213",1503903,1925,376,50.0409090909091,2.08503787878788
"214",1504000,277,39,43.5883333333333,1.81618055555556
"215",1504059,1305,216,34.2923529411765,1.42884803921569
"216",1504109,140,22,NA,NA
"217",1504208,19413,3961,344.879393939394,14.3699747474747
"218",1504307,631,121,80.8,3.36666666666667
"219",1504406,533,100,87.1916666666667,3.63298611111111
"220",1504422,5682,1013,101.314705882353,4.22144607843137
"221",1504455,854,157,26.0572727272727,1.0857196969697
"222",1504505,279,43,32.0025,1.3334375
"223",1504604,542,108,96.2916666666667,4.01215277777778
"224",1504703,1695,303,61.808125,2.57533854166667
"225",1504752,510,85,74.034,3.08475
"226",1504802,1851,322,46.3684615384615,1.93201923076923
"227",1504901,457,79,84.65,3.52708333333333
"228",1504950,468,77,46.7366666666667,1.94736111111111
"229",1504976,386,52,31.1533333333333,1.29805555555556
"230",1505007,418,53,44.05,1.83541666666667
"231",1505031,3572,628,57.61625,2.40067708333333
"232",1505064,1915,407,32.032,1.33466666666667
"233",1505106,1639,224,56.4546153846154,2.35227564102564
"234",1505205,532,86,61.1966666666667,2.54986111111111
"235",1505304,2366,364,69.64875,2.90203125
"236",1505403,477,74,NA,NA
"237",1505437,1535,305,61.567,2.56529166666667
"238",1505486,1181,264,35.3313333333333,1.47213888888889
"239",1505494,159,39,23.76,0.99
"240",1505502,6861,1280,62.9176086956522,2.62156702898551
"241",1505536,18848,4412,86.4457575757576,3.60190656565657
"242",1505551,347,87,65.2546666666667,2.71894444444444
"243",1505601,215,33,59.52,2.48
"244",1505635,349,83,NA,NA
"245",1505650,530,113,54.8528571428571,2.28553571428571
"246",1505700,438,63,155.715,6.488125
"247",1505809,1389,296,71.765625,2.990234375
"248",1505908,906,178,20.7916666666667,0.866319444444445
"249",1506005,599,83,65.0730769230769,2.71137820512821
"250",1506104,388,74,NA,NA
"251",1506112,318,50,86.08,3.58666666666667
"252",1506138,7092,1347,160.425777777778,6.68440740740741
"253",1506161,938,158,24.9327272727273,1.03886363636364
"254",1506187,1880,285,52.3364705882353,2.1806862745098
"255",1506195,1080,224,55.4109090909091,2.30878787878788
"256",1506203,2898,691,108.24037037037,4.51001543209877
"257",1506302,651,135,29.5966666666667,1.23319444444444
"258",1506351,859,168,86.1033333333333,3.58763888888889
"259",1506401,90,12,NA,NA
"260",1506500,3085,618,59.1222727272727,2.46342803030303
"261",1506559,499,67,52.09,2.17041666666667
"262",1506583,774,185,54.1366666666667,2.25569444444444
"263",1506609,1081,183,30.882,1.28675
"264",1506708,2065,452,43.7114285714286,1.82130952380952
"265",1506807,23795,4595,189.890204081633,7.91209183673469
"266",1506906,163,36,NA,NA
"267",1507003,997,222,82.7913333333333,3.44963888888889
"268",1507102,472,73,NA,NA
"269",1507151,730,138,54.2183333333333,2.25909722222222
"270",1507201,435,104,34.11625,1.42151041666667
"271",1507300,2658,571,52.2415384615385,2.17673076923077
"272",1507409,375,77,86.1666666666667,3.59027777777778
"273",1507458,1094,225,NA,NA
"274",1507466,82,8,NA,NA
"275",1507474,491,91,45.5433333333333,1.89763888888889
"276",1507508,227,43,87.23,3.63458333333333
"277",1507607,1932,340,33.3264285714286,1.38860119047619
"278",1507706,431,66,54.094,2.25391666666667
"279",1507755,217,53,18.28,0.761666666666667
"280",1507805,481,82,137.47,5.72791666666667
"281",1507904,825,162,67.124,2.79683333333333
"282",1507953,3191,612,67.3553333333333,2.80647222222222
"283",1507961,223,40,37.54,1.56416666666667
"284",1507979,740,143,35.0957142857143,1.46232142857143
"285",1508001,2575,490,39.9042857142857,1.66267857142857
"286",1508035,430,73,81.7125,3.4046875
"287",1508050,842,156,35.0722222222222,1.46134259259259
"288",1508084,2323,458,50.7795833333333,2.11581597222222
"289",1508100,4215,765,40.1602941176471,1.67334558823529
"290",1508126,1173,241,49.9823076923077,2.08259615384615
"291",1508159,1602,307,64.725,2.696875
"292",1508209,1607,266,42.4088235294118,1.76703431372549
"293",1508308,1129,201,58.3233333333333,2.43013888888889
"294",1508357,514,100,25.4533333333333,1.06055555555556
"295",1508407,3484,592,110.817837837838,4.61740990990991
"296",1600055,146,25,47.86,1.99416666666667
"297",1600105,216,37,185.2875,7.7203125
"298",1600154,406,83,63.907,2.66279166666667
"299",1600204,430,72,66.3172,2.76321666666667
"300",1600212,85,11,43.56,1.815
"301",1600238,223,37,98.74,4.11416666666667
"302",1600253,69,14,47.8983333333333,1.99576388888889
"303",1600279,1468,203,60.3125,2.51302083333333
"304",1600303,28437,5072,569.776923076923,23.7407051282051
"305",1600402,510,90,67.521052631579,2.81337719298246
"306",1600501,1585,278,90.2516216216216,3.76048423423423
"307",1600535,656,126,73.8938095238095,3.07890873015873
"308",1600550,66,13,82.3633333333333,3.43180555555556
"309",1600600,5514,1027,240.0925,10.0038541666667
"310",1600709,328,54,83.098,3.46241666666667
"311",1600808,458,73,19.3014285714286,0.80422619047619
"312",1700251,134,23,67.45,2.81041666666667
"313",1700301,198,48,45.2144444444444,1.88393518518519
"314",1700350,419,67,45.22125,1.88421875
"315",1700400,432,95,54.6525,2.2771875
"316",1700707,966,156,34.4506666666667,1.43544444444444
"317",1701002,591,111,20.5623076923077,0.85676282051282
"318",1701051,130,24,9.145,0.381041666666667
"319",1701101,299,43,59.1942857142857,2.46642857142857
"320",1701309,134,17,125.04,5.21
"321",1701903,294,38,52.308,2.1795
"322",1702000,634,87,28.474375,1.18643229166667
"323",1702109,17701,3315,123.428648648649,5.14286036036036
"324",1702158,223,32,75.89,3.16208333333333
"325",1702208,1472,262,36.3080952380952,1.5128373015873
"326",1702307,401,48,73.258,3.05241666666667
"327",1702406,482,74,33.155,1.38145833333333
"328",1702554,1203,219,28.4,1.18333333333333
"329",1702703,168,20,84.64,3.52666666666667
"330",1702901,411,81,12.8866666666667,0.536944444444444
"331",1703008,297,38,82.24,3.42666666666667
"332",1703057,161,25,128.24,5.34333333333333
"333",1703073,147,29,41.39,1.72458333333333
"334",1703107,312,50,31.2891666666667,1.30371527777778
"335",1703206,219,36,NA,NA
"336",1703305,159,29,148.945,6.20604166666667
"337",1703602,71,11,42.62,1.77583333333333
"338",1703701,285,33,31.524,1.3135
"339",1703800,353,62,25.527,1.063625
"340",1703826,102,17,27.37,1.14041666666667
"341",1703842,359,49,66.3142857142857,2.76309523809524
"342",1703867,312,66,32.3,1.34583333333333
"343",1703883,104,13,2.73,0.11375
"344",1703891,77,10,2.82,0.1175
"345",1703909,353,48,81.53,3.39708333333333
"346",1704105,76,14,43.4366666666667,1.80986111111111
"347",1704600,57,10,26.64,1.11
"348",1705102,166,32,207.42,8.6425
"349",1705508,3232,547,66.390303030303,2.76626262626263
"350",1705557,337,50,28.1725,1.17385416666667
"351",1705607,205,44,35.9785714285714,1.49910714285714
"352",1706001,259,48,NA,NA
"353",1706100,522,69,75.1654545454546,3.13189393939394
"354",1706258,99,14,10.885,0.453541666666667
"355",1706506,320,55,15.482,0.645083333333333
"356",1707009,1722,277,21.4561290322581,0.894005376344086
"357",1707108,574,100,32.5733333333333,1.35722222222222
"358",1707207,307,34,35.47,1.47791666666667
"359",1707306,263,28,16.0966666666667,0.670694444444444
"360",1707405,326,45,49.1,2.04583333333333
"361",1707553,243,33,73.935,3.080625
"362",1707652,312,58,16.53,0.68875
"363",1707702,295,54,42.2725,1.76135416666667
"364",1708205,1504,248,42.7391666666667,1.78079861111111
"365",1708254,236,47,10.1975,0.424895833333333
"366",1708304,222,36,71.21,2.96708333333333
"367",1709005,339,49,32.6685714285714,1.36119047619048
"368",1709302,2315,373,97.3737931034483,4.05724137931035
"369",1709500,9902,1702,82.6645283018868,3.44435534591195
"370",1709807,66,9,2.28,0.095
"371",1710508,333,49,60.8175,2.5340625
"372",1710706,162,36,158.263333333333,6.59430555555555
"373",1710904,217,38,148.98,6.2075
"374",1711100,117,19,36.995,1.54145833333333
"375",1711506,200,34,67.4242857142857,2.80934523809524
"376",1711803,116,15,NA,NA
"377",1711902,1309,275,43.6404545454545,1.81835227272727
"378",1711951,187,30,14.23,0.592916666666667
"379",1712009,286,42,26.3066666666667,1.09611111111111
"380",1712157,61,20,107.92,4.49666666666667
"381",1712405,104,19,89.636,3.73483333333333
"382",1712454,124,18,24.875,1.03645833333333
"383",1712504,323,57,55.0233333333333,2.29263888888889
"384",1712702,270,42,97.13125,4.04713541666667
"385",1712801,136,15,NA,NA
"386",1713205,1556,225,33.3886363636364,1.39119318181818
"387",1713304,1099,156,58.6138461538462,2.44224358974359
"388",1713601,260,41,46.9925,1.95802083333333
"389",1713700,96,15,43.285,1.80354166666667
"390",1713809,151,23,145.89,6.07875
"391",1713957,98,18,52.16,2.17333333333333
"392",1714203,723,122,77.6464705882353,3.23526960784314
"393",1714302,150,23,31.79,1.32458333333333
"394",1714880,566,105,49.928,2.08033333333333
"395",1715002,223,33,49.8975,2.0790625
"396",1715101,268,45,83.16,3.465
"397",1715150,75,11,18.06,0.7525
"398",1715259,117,25,162.47,6.76958333333333
"399",1715507,63,10,17.25,0.71875
"400",1715705,205,33,122.19,5.09125
"401",1715754,585,75,51.0546153846154,2.12727564102564
"402",1716109,5897,1002,107.723333333333,4.48847222222222
"403",1716208,440,72,47.8377777777778,1.99324074074074
"404",1716307,215,36,24.7316666666667,1.03048611111111
"405",1716505,1217,210,79.174375,3.29893229166667
"406",1716604,732,273,44.0663636363636,1.83609848484848
"407",1716653,233,36,27.47,1.14458333333333
"408",1716703,631,89,84.17,3.50708333333333
"409",1717008,182,25,68.94,2.8725
"410",1717206,96,16,252.715,10.5297916666667
"411",1717503,401,38,27.1925,1.13302083333333
"412",1717800,185,23,83.74,3.48916666666667
"413",1717909,437,66,45.79625,1.90817708333333
"414",1718006,147,24,14.516,0.604833333333333
"415",1718204,6492,1320,72.3594117647059,3.01497549019608
"416",1718303,205,41,64.294,2.67891666666667
"417",1718402,234,49,99.1775,4.13239583333333
"418",1718451,120,10,311.565,12.981875
"419",1718501,125,22,33.0633333333333,1.37763888888889
"420",1718550,120,19,79.645,3.31854166666667
