X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-38.540091594,-3.81424893787457,469,2304400_ETE_37,ETE Jardim União I,7535644,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.527928397,-3.80425755787492,470,2304400_ETE_57,ETE Passaré,7535643,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.543834901,-3.81031937287473,471,2304400_ETE_38,ETE Jardim União II,7535644,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.541356332,-3.79631300487516,472,2304400_ETE_75,ETE Residencial São Bernardo,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.542835,-3.80765799987479,473,2304400_ETE_76,ETE Riacho Doce,7535644,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.545464377,-3.80926155887473,474,2304400_ETE_78,ETE Rosalina,7535644,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.539306654,-3.81014864387469,475,2304400_ETE_79,ETE Sabiá,7535644,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.53976406,-3.97674795686925,476,2306256_ETE_3,ETE Prourb,75358183,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2306256,RM Fortaleza - CE,RAN
-38.557015024,-3.80503405087488,477,2304400_ETE_15,ETE Campo dos Ingleses,7535645,0,Ativa,Não,Sim,Lagoa Facultativa Aerada + Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2304400,RM Fortaleza - CE,LAG
-38.55268,-3.7944299998752,478,2304400_ETE_33,ETE Itaperi,7535645,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.558074671,-3.81050977187468,479,2304400_ETE_47,ETE Maria Gorete,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.540740112,-3.79502135287519,480,2304400_ETE_101,ETE Veneza Tropical,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.468809647,-3.79467709487522,481,2304400_ETE_86,ETE Sapiranga - Fortaleza,75356263,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.479104573,-3.81620228987449,482,2304400_ETE_85,ETE São Miguel - Fortaleza,75356263,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.498627787,-3.83424809787391,483,2304400_ETE_74,ETE Residencial Paupina,75356263,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.488766027,-3.82012617887438,484,2304400_ETE_81,ETE São Bernardo - Fortaleza,75356263,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.484346495,-3.83450836087393,485,2304400_ETE_9,ETE Bandeirantes - Fortaleza,75356274,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.461646492,-3.831878576874,486,2304400_ETE_10,ETE Barbara Alencar,75356273,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.492507348,-3.85072392087338,487,2304400_ETE_73,ETE Residencial Parque Ceave,75356281,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.491817097,-3.84260834287364,488,2304400_ETE_22,ETE Conjunto da PM - Messejana,75356274,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.465676232,-3.83316824587397,489,2304400_ETE_25,ETE Curió,75356274,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.4787753,-3.83618242787384,490,2304400_ETE_31,ETE Guajerú,75356274,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.456492402,-3.82718488587416,491,2304400_ETE_43,ETE Lagoa Redonda,75356271,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.480768,-3.84564699987354,492,2304400_ETE_58,ETE Paupina,75356274,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.487495444,-3.85721324787317,493,2304400_ETE_65,ETE Reassentamento Paupina,75356281,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.486311946,-3.84600636587352,494,2304400_ETE_68,ETE Residencial Jardim de Messejana,75356274,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.492644765,-3.84618816087352,495,2304400_ETE_70,ETE Residencial Messejana I,75356281,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.483533106,-3.84878537087347,496,2304400_ETE_84,ETE São José da Paupina,75356274,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.484174538,-3.85593199187324,497,2304400_ETE_8,ETE Alto Alegre - Fortaleza,75356275,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.491614902,-3.86052369487305,498,2304400_ETE_12,ETE Bons Amigos,75356281,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.490540036,-3.8527931868733,499,2304400_ETE_29,ETE Fernando de Noronha - Fortaleza,75356281,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.483332,-3.85803099987313,500,2304400_ETE_77,ETE Rosa de Luxemburgo,75356275,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador, ,0,0.77999997,0,0,2304400,RM Fortaleza - CE,RAN
-38.504301361,-3.85695196287315,501,2304400_ETE_20,ETE Chico Mendes II,75356284,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.500262837,-3.85947496387312,502,2304400_ETE_19,ETE Chico Mendes I,75356284,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.520375197,-3.8538304788733,503,2304400_ETE_69,ETE Residencial José Euclides,7535653,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.502585309,-3.8555976298732,504,2304400_ETE_80,ETE Santa Helena - Fortaleza,75356284,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.494913253,-3.87762873387249,505,2304400_ETE_59,ETE Pedras,75356282,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.538399,-3.71710599987776,506,2304400_ETE_1,EPC Fortaleza,75355,0,Ativa,Não,Sim,EPC - Estação de Pré Condicionamento (Peneiramento/Gradeamento/Primário),Emissário submarino,0,0.30000001,0,0,2304400,RM Fortaleza - CE,SIM
-40.806192,-3.75173899987661,507,2304509_ETE_1,ETE Frecheirinha,7516944,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2304509, ,LAG
-40.761419,-4.04479399986707,508,2304657_ETE_1,ETE Garça,7522983,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2304657, ,LAG
-40.825378,-3.11024899989764,509,2304707_ETE_1,ETE Granja,7516151,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2304707, ,LAG
-39.214676,-6.889580999775,510,2304806_ETE_1,ETE Granjeiro,75444243,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2304806, ,RAN
-38.618389,-4.03874999986723,511,2304954_ETE_1,ETE Guaiuba,75358241,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2304954,RM Fortaleza - CE,LAG
-40.751217,-4.17588099986277,512,2305001_ETE_1,ETE Guaraciaba do Norte,7428895,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2305001, ,LAG
-38.941793414,-4.25776592886011,513,2305100_ETE_1,ETE Guaramiranga,7536269,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.75,0,0,2305100, ,RAN
-38.376728996,-4.09178000186552,514,2305233_ETE_1,ETE Dourado,75359853,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.76999998,0,0,2305233,RM Fortaleza - CE,RAN
-38.517810298,-4.07612345086602,515,2305233_ETE_2,ETE Zumbi,7535833,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2305233,RM Fortaleza - CE,RAN
-38.853111,-6.38422199979122,516,2305407_ETE_1,ETE Icó,7544133,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2305407, ,LAG
-39.293985,-6.36685099979175,517,2305506_ETE_1,ETE João Paulo II - Iguatu,7545751,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.81999999,0,0,2305506, ,RAN
-39.292525,-6.36694499979173,518,2305506_ETE_3,ETE Vila União - Iguatu,7545751,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.85000002,0,0,2305506, ,RAN
-39.301111,-6.35766699979204,519,2305506_ETE_2,ETE Lagoa Parque Jardim Oásis,7545721,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.94,0,0,2305506, ,RAN
-40.335517,-5.37891399982365,520,2305605_ETE_1,ETE Independência - CE,7429642,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.99000001,0,0,2305605, ,LAG
-38.256639,-5.26644399982727,521,2312502_ETE_1,ETE São João do Jaguaribe,7543332,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2312502, ,LAG
-38.478769003,-3.86209499987302,522,2306256_ETE_2,ETE Pedras,75356275,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2306256,RM Fortaleza - CE,RAN
-39.578844,-3.46435299988604,523,2306405_ETE_1,ETE Itapipoca,75334629,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.73000002,0,0,2306405, ,RAN
-39.917728,-2.93133899990347,524,2306553_ETE_1,ETE Itarema,7531642,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.47999999,0,0,2306553, ,RAN
-38.762431,-5.60426699981634,525,2306702_ETE_1,ETE Jaguaretama,75436313,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2306702, ,RAN
-38.442908,-5.45966599982107,526,2306801_ETE_1,ETE Jaguaribara,7543537,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.94999999,0,0,2306801, ,LAG
-38.607253,-5.87230399980768,527,2306900_ETE_1,ETE Jaguaribe - CE,7543921,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2306900, ,LAG
-40.4543,-2.90928599990422,528,2307254_ETE_2,ETE Jijoca,751946,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.94,0,0,2307254, ,LAG
-40.50515,-2.80101899990777,529,2307254_ETE_1,ETE Jericoacoara,75193,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador, ,0,0.87,0,0,2307254, ,RAN
-39.31028,-7.19312599976528,530,2307304_ETE_1,ETE Juazeiro do Norte,7544863,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa + Lagoa de Maturação, ,0,0.74000001,0,0,2307304,RM Cariri - CE,LAG
-39.520111,-6.52263899978677,531,2307403_ETE_1,ETE Reator,7547113,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2307403, ,RAN
-38.101343,-5.11298699983224,532,2307601_ETE_2,ETE Bairro Luís Alves de Freitas,75419,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.75,0,0,2307601, ,RAN
-38.143955,-5.14621799983117,533,2307601_ETE_1,ETE Bairro Cidade Alta,754211,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.75,0,0,2307601, ,RAN
-38.565274307,-3.84617669787356,534,2307650_ETE_1,ETE Distrito Industrial - Maracanaú,7535652,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.60000002,0,0,2307650,RM Fortaleza - CE,LAG
-38.622496,-3.85610299987323,535,2307650_ETE_2,ETE Maracanaú 2,75354253,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2307650,RM Fortaleza - CE,RAN
-38.678955,-3.89802099987187,536,2307700_ETE_3,ETE Dakota,75354262,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2307700,RM Fortaleza - CE,RAN
-38.672583,-3.88572699987222,537,2307700_ETE_1,ETE Alto do Bilias,75354263,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2307700,RM Fortaleza - CE,SIM
-38.664037,-3.87688299987255,538,2307700_ETE_4,ETE Pedro Camara,75354263,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2307700,RM Fortaleza - CE,SIM
-40.345472,-3.55012799988319,539,2308005_ETE_1,ETE Massapê - CE,7521462,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.95999998,0,0,2308005, ,LAG
-38.781605,-7.39587699975878,540,2308104_ETE_1,ETE Mauriti,75449632,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.86000001,0,0,2308104, ,LAG
-39.14706,-7.24375499976368,541,2308401_ETE_1,ETE Missão Velha,7544821,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.76999998,0,0,2308401,RM Cariri - CE,LAG
-38.364389,-5.09283299983291,542,2308708_ETE_1,ETE Morada Nova,75423422,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.75,0,0,2308708, ,RAN
-40.751489,-3.91196899987139,543,2309003_ETE_1,ETE Mucambo - CE,7522787,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2309003, ,LAG
-38.991227,-4.30899199985842,544,2309102_ETE_1,ETE Mulungu,75362965,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.60000002,0,0,2309102, ,RAN
-40.778519,-5.5194939998191,545,2309409_ETE_1,ETE Novo Oriente,74294415,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.99000001,0,0,2309409, ,LAG
-38.601741,-4.50188099985217,546,2309458_ETE_1,ETE Ocara,75361674,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2309458, ,LAG
-40.825074252,-21.0387657783671,547,3203320_ETE_1,ETE Ilmenita,777614,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.77999997,0,0,3203320, ,LAG
-38.421603998,-4.19002400086229,548,2309607_ETE_1,ETE Vicunha (Efluente Industrial),7536123,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.81999999,0,0,2309607,RM Fortaleza - CE,RAN
-38.603278,-3.97605599986932,549,2309706_ETE_1,ETE Pacatuba,7535683,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2309706,RM Fortaleza - CE,LAG
-38.603852989,-3.89571880987192,550,2309706_ETE_2,ETE Pacatuba Jereisatti III,7535662,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.60000002,0,0,2309706,RM Fortaleza - CE,LAG
-38.922472,-4.23407099986084,551,2309805_ETE_2,ETE do Alho,7535895,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2309805, ,SIM
-38.922472,-4.23407099986084,552,2309805_ETE_1,ETE 13 de Maio,7535895,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2309805, ,SIM
-38.858145,-4.14873299986365,553,2310100_ETE_1,ETE Palmácia,7535878,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.85000002,0,0,2310100, ,RAN
-39.047411,-3.42989399988714,554,2310209_ETE_1,ETE Paracuru,753512,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.68000001,0,0,2310209,RM Fortaleza - CE,LAG
-39.140619,-3.44231099988676,555,2310258_ETE_2,ETE Paraipaba,7534125,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.62,0,0,2310258,RM Fortaleza - CE,LAG
-39.147917,-3.35343599988964,556,2310258_ETE_1,ETE Lagoinha - Paraipaba - Lagoinha (Distrito),753382,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.49000001,0,0,2310258,RM Fortaleza - CE,LAG
-39.238508,-4.08244699986582,557,2310407_ETE_1,ETE Paramoti,7534917,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2310407, ,LAG
-40.941099,-4.74755899984417,558,2311009_ETE_1,ETE Poranga,7428291,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.99000001,0,0,2311009, ,LAG
-39.105463,-7.52727199975459,559,2311108_ETE_1,ETE Porteiras,75449294,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.85000002,0,0,2311108, ,LAG
-39.019774285,-4.96206026383717,560,2311306_ETE_4,ETE Bacia Herval,7542474,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador + Lagoas de Maturação em Série, ,0,0.89999998,0,0,2311306, ,RAN
-39.016059,-4.98475599983644,561,2311306_ETE_2,ETE Bacia Campo Novo,7542476,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.81999999,0,0,2311306, ,LAG
-39.023911,-4.99015599983627,562,2311306_ETE_1,ETE Bacia Bacia Cohab,75424772,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,2311306, ,SIM
-39.021994,-4.98076399983658,563,2311306_ETE_3,ETE Bacia Chico Braz,75424772,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,2311306, ,SIM
-39.202125,-6.25276399979544,564,2311355_ETE_1,ETE Quixelô,7545415,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2311355, ,LAG
-39.311369,-5.19406299982967,565,2311405_ETE_1,ETE Monteiro de Morais,75427359,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2311405, ,RAN
-38.711691995,-4.23462899986083,566,2311603_ETE_1,ETE Redenção,7535875,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2311603, ,RAN
-37.952991,-4.91958199983854,567,2311801_ETE_1,ETE Russas,7541424,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2311801, ,RAN
-40.457725,-7.27767599976255,568,2311959_ETE_1,ETE Salitre,7548947,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2311959, ,LAG
-40.871436,-4.04928899986689,569,2312304_ETE_1,ETE São Benedito - CE,741429991,0,Ativa,Não,Sim,Lagoas Facultativas em Série + Lagoa de Maturação, ,0,0.81999999,0,0,2312304, ,LAG
-38.948422,-3.60621099988135,570,2312403_ETE_2,ETE São Gonçalo do Amarante,7535242,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.50999999,0,0,2312403,RM Fortaleza - CE,LAG
-38.829992,-3.56316699988281,571,2312403_ETE_1,ETE Pecem,75353212,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.55000001,0,0,2312403,RM Fortaleza - CE,LAG
-40.371634,-3.68403299987883,572,2312908_ETE_9,ETE Vila União,7521961,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,2312908, ,LAG
-40.379700222,-3.66421152387948,573,2312908_ETE_1,ETE Cidade Dr. José Euclides Ferreira Gomes Jr.,7521963,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.77999997,0,0,2312908, ,LAG
-40.362379,-3.69545399987845,574,2312908_ETE_5,ETE Dom José,7521961,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,2312908, ,LAG
-40.360459,-3.69763199987839,575,2312908_ETE_7,ETE Padre Palhano,7521961,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,2312908, ,LAG
-40.334598,-3.71205199987795,576,2312908_ETE_2,ETE COHAB I,75232,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.60000002,0,0,2312908, ,LAG
-40.334082,-3.67942399987897,577,2312908_ETE_4,ETE Derby,752194,0,Ativa,Não,Sim,Lagoa Anaeróbia, ,0,0.73000002,0,0,2312908, ,LAG
-40.33094,-3.69999699987831,578,2312908_ETE_3,ETE COHAB II,75232,0,Ativa,Não,Sim,Lagoa Anaeróbia, ,0,0.73000002,0,0,2312908, ,LAG
-40.321011295,-3.69372656587852,579,2312908_ETE_6,ETE Nações - Sobral,7521851,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,2312908, ,LAG
-38.121387,-5.24343899982806,580,2313104_ETE_1,ETE Tabuleiro do Norte,7541681,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.41,0,0,2313104, ,LAG
-39.757585,-6.68109499978168,581,2313252_ETE_1,ETE Tarrafas,7546515,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2313252, ,RAN
-40.296029,-6.02765499980266,582,2313302_ETE_2,ETE Tauá,7549615,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2313302, ,LAG
-40.987089,-3.74483099987683,583,2313401_ETE_1,ETE Cibrazém,7516297,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2313401, ,RAN
-41.013817,-3.73569999987715,584,2313401_ETE_2,ETE São Gonçalo - Tianguá,7516295,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.79000002,0,0,2313401, ,LAG
-39.272975,-3.27460599989224,585,2313500_ETE_1,ETE Trairi,7533614,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.56999999,0,0,2313500,RM Fortaleza - CE,LAG
-40.551022,-3.31413299989097,586,2313906_ETE_1,ETE Uruoca,7518943,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2313906, ,LAG
-48.048353463,-16.0325840854985,587,5300108_ETE_1,ETE ALG 001 (Alagado),86969265,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoas de Maturação em Série + Disposição no Solo, ,0,0.97000003,0,0,5300108,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - DF,RAN
-47.908199,-15.8437529995038,588,5300108_ETE_3,ETE BSB 001 (ETEB Sul),86968932,0,Ativa,Não,Sim,Lodos Ativados com Remoção Biológica de Nutrientes (N e P) + Flotação/Sedimentação/Filtração Quimicamente Assistidas, ,0,0.98000002,0,0,5300108,RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno - DF,QBI
