"","cod_municipio_ibge","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada"
"4615","430050",66,0,0,0,0,63,0,0,1,0,0,0,0,0,2
"4616","430055",23,0,0,0,0,20,0,0,0,0,0,0,0,0,3
"4617","430057",36,0,0,0,0,31,0,0,0,0,0,0,0,0,5
"4618","430060",3569,0,0,18,0,3347,0,0,0,0,0,0,4,0,200
"4619","430063",19,0,0,0,0,18,0,0,0,0,0,0,0,0,1
"4620","430064",113,0,0,0,0,99,0,0,1,0,0,0,0,0,13
"4621","430066",11,0,1,0,0,6,0,0,0,0,0,0,0,0,4
"4622","430070",59,0,0,0,0,42,0,0,0,0,0,0,0,0,17
"4623","430080",182,0,0,0,0,142,0,0,0,0,0,0,0,0,40
"4624","430085",93,0,0,0,0,79,0,0,0,0,0,0,0,0,14
"4625","430087",127,0,0,1,0,108,0,0,0,0,0,0,0,0,18
"4626","430090",110,0,1,0,0,95,0,0,0,0,0,0,0,0,14
"4627","430100",360,0,2,2,0,273,0,0,2,0,0,0,0,0,81
"4628","430105",313,0,0,4,0,274,0,0,2,0,0,0,0,0,33
"4629","430107",18,0,0,0,0,15,0,0,0,0,0,0,0,0,3
"4630","430110",219,0,0,0,0,201,0,0,1,0,0,0,0,0,17
"4631","430120",119,0,0,0,0,105,0,0,0,0,0,0,0,0,14
"4632","430130",382,0,0,0,0,368,0,0,0,0,0,0,0,0,14
"4633","430140",128,0,0,1,0,109,0,0,0,0,0,0,0,0,18
"4634","430150",69,0,1,0,0,62,0,0,0,0,0,0,0,0,6
"4635","430155",31,0,1,0,0,25,0,0,0,0,0,0,0,0,5
"4636","430160",1722,0,1,3,0,1558,0,0,7,0,0,0,0,0,153
"4637","430163",258,0,0,0,0,247,0,0,0,0,0,0,0,0,11
"4638","430165",65,0,0,1,0,55,0,0,0,0,0,0,0,0,9
"4639","430170",89,0,1,0,0,66,0,0,0,0,0,0,1,0,21
"4640","430175",26,0,0,0,0,25,0,0,0,0,0,0,0,0,1
"4641","430180",43,0,0,0,0,35,0,0,0,0,0,0,0,0,8
"4642","430185",38,0,0,1,0,34,0,0,0,0,0,0,0,0,3
"4643","430187",54,0,0,0,0,46,0,0,0,0,0,0,0,0,8
"4644","430190",207,0,0,1,0,185,0,0,0,0,0,0,0,0,21
"4645","430192",15,0,0,0,0,14,0,0,0,0,0,0,0,0,1
"4646","430195",42,0,0,0,0,39,0,0,0,0,0,0,0,0,3
"4647","430200",77,0,0,0,0,70,0,0,0,0,0,0,0,0,7
"4648","430205",10,0,0,0,0,6,0,0,0,0,0,0,0,0,4
"4649","430210",2639,0,0,26,0,2065,0,0,9,1,0,0,4,0,534
"4650","430215",20,0,0,0,0,17,0,0,0,0,0,0,0,0,3
"4651","430220",118,0,0,0,0,99,0,0,0,0,0,0,0,0,19
"4652","430222",11,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"4653","430223",24,0,0,0,0,20,0,0,0,0,0,0,0,0,4
"4654","430225",20,0,0,0,0,17,0,0,0,0,0,0,0,0,3
"4655","430230",143,0,0,0,0,127,0,0,2,0,0,0,0,0,14
"4656","430235",256,0,1,3,0,198,0,0,0,0,0,0,0,0,54
"4657","430237",25,0,0,0,0,24,0,0,0,0,0,0,0,0,1
"4658","430240",189,0,0,0,0,163,0,0,0,0,0,0,0,0,26
"4659","430245",52,0,0,1,0,47,0,0,0,0,0,0,0,0,4
"4660","430250",52,0,0,0,0,47,0,0,0,0,0,0,0,0,5
"4661","430258",18,0,0,0,0,14,0,0,0,0,0,0,0,0,4
"4662","430260",19,0,0,0,0,15,0,0,0,0,0,0,0,0,4
"4663","430265",60,0,0,0,0,47,0,0,0,0,0,0,0,0,13
"4664","430270",289,0,1,0,0,265,0,0,1,0,0,0,0,0,22
"4665","430280",362,0,1,2,0,320,0,0,1,0,0,0,0,0,38
"4666","430290",151,0,0,0,0,139,0,0,0,0,0,0,0,0,12
"4667","430300",1254,0,2,2,0,1124,0,0,3,0,0,0,0,0,123
"4668","430310",2861,0,1,20,0,2382,0,0,7,0,0,0,2,0,449
"4669","430320",39,0,0,0,0,30,0,0,0,0,0,0,0,0,9
"4670","430330",54,0,0,0,0,47,0,0,1,0,0,0,0,0,6
"4671","430340",39,0,0,0,0,32,0,0,0,0,0,0,0,0,7
"4672","430350",896,0,1,5,0,782,0,0,1,0,0,0,0,0,107
"4673","430355",36,0,0,0,0,28,0,0,0,0,0,0,0,0,8
"4674","430360",159,0,0,0,0,140,0,0,0,0,0,0,0,0,19
"4675","430367",33,0,0,0,0,24,0,0,0,0,0,0,0,0,9
"4676","430370",60,0,1,0,0,53,0,0,0,0,0,0,0,0,6
"4677","430380",91,0,2,0,0,80,0,0,0,0,0,0,0,0,9
"4678","430390",1423,0,2,17,0,1156,0,0,7,0,0,0,0,0,241
"4679","430400",61,0,3,0,0,52,0,0,0,0,0,0,0,0,6
"4680","430410",41,0,0,0,0,39,0,0,0,0,0,0,0,0,2
"4681","430420",278,0,1,1,0,230,0,0,1,0,0,0,0,0,45
"4682","430430",79,0,1,0,0,72,0,0,0,0,0,0,0,0,6
"4683","430435",137,0,0,0,0,130,0,0,0,0,0,0,0,0,7
"4684","430440",1168,0,0,5,0,968,0,0,1,0,0,0,2,0,192
"4685","430450",496,0,0,2,0,432,0,0,0,0,0,0,0,0,62
"4686","430460",7376,5,4,57,0,6239,0,0,29,1,0,0,3,0,1038
"4687","430461",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"4688","430462",15,0,1,1,0,10,0,0,0,0,0,0,0,0,3
"4689","430463",1660,0,0,8,0,1442,0,0,2,0,0,0,0,0,208
"4690","430465",18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"4691","430466",395,0,0,1,0,378,0,0,2,0,0,0,0,0,14
"4692","430467",58,0,0,0,0,44,0,0,2,0,0,0,0,0,12
"4693","430468",146,0,1,1,0,131,0,0,0,0,0,0,0,0,13
"4694","430469",16,0,0,0,0,12,0,0,0,0,0,0,0,0,4
"4695","430470",1067,0,1,5,0,905,0,0,5,0,0,0,0,0,151
"4696","430471",63,0,0,1,0,56,0,0,0,0,0,0,0,0,6
"4697","430480",488,0,0,14,0,358,0,0,1,0,0,0,0,0,115
"4698","430485",11,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"4699","430490",175,0,0,0,0,141,0,0,1,0,0,0,0,0,33
"4700","430495",42,0,0,0,0,35,0,0,0,0,0,0,0,0,7
"4701","430500",114,0,0,1,0,107,0,0,0,0,0,0,0,0,6
"4702","430510",9408,0,3,63,0,7753,0,0,46,0,0,0,9,0,1534
"4703","430511",19,0,0,0,0,11,0,0,0,0,0,0,0,0,8
"4704","430512",53,0,0,0,0,50,0,0,0,0,0,0,0,0,3
"4705","430513",25,0,0,0,0,23,0,0,0,0,0,0,0,0,2
"4706","430515",22,0,0,0,0,20,0,0,0,0,0,0,0,0,2
"4707","430517",78,0,0,2,0,65,0,0,1,0,0,0,0,0,10
"4708","430520",252,0,0,0,0,221,0,0,0,0,0,0,0,0,31
"4709","430530",114,0,1,0,0,100,0,0,1,0,0,0,0,0,12
"4710","430535",509,0,0,1,0,451,0,0,2,0,0,0,0,0,55
"4711","430537",10,0,0,1,0,7,0,0,0,0,0,0,0,0,2
"4712","430540",59,0,0,1,0,49,0,0,0,0,0,0,0,0,9
"4713","430543",209,0,0,1,0,191,0,0,0,0,0,0,0,0,17
"4714","430544",23,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"4715","430545",359,0,0,1,0,343,0,0,0,0,0,0,0,0,15
"4716","430550",47,0,0,2,0,37,0,0,0,0,0,0,0,0,8
"4717","430558",32,0,0,0,0,28,0,0,0,0,0,0,0,0,4
"4718","430560",46,0,0,0,0,40,0,0,0,0,0,0,0,0,6
"4719","430570",91,0,2,0,0,69,0,0,1,0,0,0,0,0,19
"4720","430580",141,0,0,0,0,117,0,0,0,0,0,0,0,0,24
"4721","430583",7,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"4722","430585",13,0,1,0,0,8,0,0,0,0,0,0,0,0,4
"4723","430587",27,0,0,0,0,24,0,0,2,0,0,0,0,0,1
"4724","430590",71,0,1,0,0,65,0,0,1,0,0,0,0,0,4
"4725","430593",4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
"4726","430595",25,0,0,0,0,16,0,0,0,0,0,0,0,0,9
"4727","430597",35,0,1,1,0,25,0,0,1,0,0,0,0,0,7
"4728","430600",120,1,1,1,0,102,0,0,0,0,0,0,0,0,15
"4729","430605",89,0,0,0,0,79,0,0,0,0,0,0,0,0,10
"4730","430607",24,0,0,0,0,21,0,0,0,0,0,0,0,0,3
"4731","430610",973,0,1,1,0,856,0,0,7,0,0,0,0,0,108
"4732","430613",8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"4733","430620",172,0,0,1,0,142,0,0,0,0,0,0,0,0,29
"4734","430630",48,0,1,0,0,33,0,0,0,0,0,0,0,0,14
"4735","430632",21,0,1,0,0,19,0,0,0,0,0,0,0,0,1
"4736","430635",16,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"4737","430637",23,0,0,0,0,20,0,0,0,0,0,0,0,0,3
"4738","430640",535,0,1,7,0,422,0,0,2,0,0,0,0,0,103
"4739","430642",10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"4740","430645",37,0,0,0,0,30,0,0,0,0,0,0,0,0,7
"4741","430650",72,0,0,1,0,65,0,0,0,0,0,0,0,0,6
"4742","430655",33,0,1,0,0,29,0,0,0,0,0,0,0,0,3
"4743","430660",569,0,1,1,0,529,0,0,0,0,0,0,0,0,38
"4744","430670",39,0,0,0,0,37,0,0,0,0,0,0,0,0,2
"4745","430673",52,0,0,0,0,48,0,0,0,0,0,0,0,0,4
"4746","430675",13,0,0,0,0,10,0,0,0,0,0,0,0,0,3
"4747","430676",646,0,0,2,0,577,0,0,1,0,0,0,1,0,65
"4748","430680",340,0,1,0,0,258,0,0,2,0,0,0,0,0,79
"4749","430690",238,0,1,1,0,212,0,0,0,0,0,0,0,0,24
"4750","430692",10,0,0,0,0,8,0,0,0,0,0,0,0,0,2
"4751","430693",115,1,0,0,0,97,0,0,2,0,0,0,0,0,15
"4752","430695",32,0,0,0,0,26,0,0,1,0,0,0,0,0,5
"4753","430697",32,0,0,0,0,28,0,0,0,0,0,0,0,0,4
"4754","430700",1989,1,5,6,0,1536,0,0,3,1,0,0,1,0,436
"4755","430705",29,0,0,0,0,26,0,0,0,0,0,0,0,0,3
"4756","430710",79,0,0,0,0,73,0,0,0,0,0,0,0,0,6
"4757","430720",60,0,0,2,0,50,0,0,1,0,0,0,0,0,7
"4758","430730",54,0,0,0,0,47,0,0,0,0,0,0,0,0,7
"4759","430740",37,0,0,0,0,31,0,0,0,0,0,0,0,0,6
"4760","430745",23,0,1,0,0,20,0,0,0,0,0,0,0,0,2
"4761","430750",225,0,0,2,0,181,0,0,0,0,0,0,0,0,42
"4762","430755",81,0,1,0,0,66,0,0,1,0,0,0,0,0,13
"4763","430760",959,0,0,7,0,794,0,0,1,0,0,0,1,0,156
"4764","430770",1581,0,1,7,0,1379,0,0,9,0,0,0,0,0,185
"4765","430780",579,4,3,8,0,443,0,0,3,0,0,0,0,0,118
"4766","430781",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"4767","430783",22,0,0,0,0,21,0,0,0,0,0,0,0,0,1
"4768","430786",19,0,0,0,0,13,0,0,0,0,0,0,0,0,6
"4769","430790",1467,0,3,11,0,1171,0,0,8,0,0,0,0,0,274
"4770","430800",100,0,2,0,0,88,0,0,0,0,0,0,0,0,10
"4771","430805",24,0,0,0,0,21,0,0,0,0,0,0,0,0,3
"4772","430807",75,0,0,0,0,67,0,0,0,0,0,0,0,0,8
"4773","430810",211,0,0,1,0,170,0,0,0,0,0,0,0,0,40
"4774","430820",541,1,0,0,0,394,0,0,2,0,0,0,1,0,143
"4775","430825",8,0,0,0,0,6,0,0,0,0,0,0,0,0,2
"4776","430830",101,0,0,0,0,91,0,0,1,0,0,0,0,0,9
"4777","430840",49,0,0,0,0,46,0,0,0,0,0,0,0,0,3
"4778","430843",20,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"4779","430845",53,0,0,0,0,48,0,0,0,0,0,0,0,0,5
"4780","430850",542,0,1,3,0,433,0,0,2,0,0,0,0,0,103
"4781","430860",629,0,4,10,0,443,0,0,3,0,0,0,0,0,169
"4782","430865",13,0,1,0,0,12,0,0,0,0,0,0,0,0,0
"4783","430870",69,0,0,0,0,61,0,0,0,0,0,0,0,0,8
"4784","430880",121,0,0,0,0,115,0,0,1,0,0,0,0,0,5
"4785","430885",13,0,0,0,0,11,0,0,0,0,0,0,0,0,2
"4786","430890",248,0,3,5,0,195,0,0,1,0,0,0,0,0,44
"4787","430900",180,0,3,1,0,157,0,0,1,0,0,0,0,0,18
"4788","430905",139,0,0,1,0,115,0,0,0,0,0,0,0,0,23
"4789","430910",1173,0,1,10,0,815,0,0,13,0,0,0,9,0,325
"4790","430912",13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"4791","430915",25,0,0,0,0,21,0,0,0,0,0,0,0,0,4
"4792","430920",5046,0,3,33,0,4397,0,0,20,0,0,0,2,0,591
"4793","430925",11,0,0,0,0,9,0,0,0,0,0,0,0,0,2
"4794","430930",1473,0,2,3,0,1331,0,0,2,0,0,0,0,0,135
"4795","430940",518,0,1,3,0,419,0,0,2,0,0,0,0,0,93
"4796","430950",80,0,1,0,0,72,0,0,1,0,0,0,0,0,6
"4797","430955",60,0,0,0,0,45,0,0,0,0,0,0,0,0,15
"4798","430957",17,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"4799","430960",304,0,2,0,0,262,0,0,1,0,0,0,0,0,39
"4800","430965",49,0,0,1,0,45,0,0,0,0,0,0,0,0,3
"4801","430970",46,0,0,0,0,40,0,0,0,0,0,0,0,0,6
"4802","430975",26,0,0,0,0,24,0,0,0,0,0,0,0,0,2
"4803","430980",45,0,0,0,0,36,0,0,0,0,0,0,0,0,9
"4804","430990",91,0,1,1,0,76,0,0,1,0,0,0,0,0,12
"4805","430995",38,0,0,0,0,35,0,0,0,0,0,0,0,0,3
"4806","431000",395,0,4,0,0,355,0,0,2,0,0,0,1,0,33
"4807","431010",712,0,0,4,0,606,0,0,2,0,0,0,2,0,98
"4808","431020",1408,1,1,5,0,1153,0,0,14,1,0,0,0,0,233
"4809","431030",39,0,0,0,0,30,0,0,0,0,0,0,0,0,9
"4810","431033",481,0,0,5,0,398,0,0,2,0,0,0,0,0,76
"4811","431036",28,0,0,0,0,23,0,0,0,0,0,0,0,0,5
"4812","431040",63,0,0,1,0,51,0,0,0,0,0,0,0,0,11
"4813","431041",22,0,0,0,0,17,0,0,0,0,0,0,0,0,5
"4814","431043",50,0,0,0,0,41,0,0,0,0,0,0,0,0,9
"4815","431046",10,0,0,0,0,8,0,0,0,0,0,0,0,0,2
"4816","431050",99,0,0,0,0,91,0,0,0,0,0,0,0,0,8
"4817","431053",76,1,0,0,0,64,0,0,0,0,0,0,0,0,11
"4818","431055",20,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"4819","431057",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"4820","431060",437,0,0,1,0,398,0,0,4,0,0,0,0,0,34
"4821","431065",30,0,0,0,0,30,0,0,0,0,0,0,0,0,0
"4822","431070",39,0,1,0,0,34,0,0,0,0,0,0,0,0,4
"4823","431075",22,0,0,0,0,20,0,0,0,0,0,0,0,0,2
"4824","431080",437,0,0,8,0,310,0,0,0,0,0,0,4,0,115
"4825","431085",41,0,2,0,0,34,0,0,0,0,0,0,0,0,5
"4826","431087",9,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"4827","431090",51,0,1,0,0,37,0,0,0,0,0,0,0,0,13
"4828","431100",472,0,0,3,0,444,0,0,2,0,0,0,0,0,23
"4829","431110",145,0,0,0,0,138,0,0,0,0,0,0,0,0,7
"4830","431112",54,0,1,0,0,44,0,0,0,0,0,0,0,0,9
"4831","431113",12,0,0,0,0,11,0,0,0,0,0,0,0,0,1
"4832","431115",47,0,0,0,0,44,0,0,1,0,0,0,0,0,2
"4833","431120",302,0,2,1,0,269,0,0,0,0,0,0,0,0,30
"4834","431123",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"4835","431125",51,0,0,0,0,50,0,0,0,0,0,0,0,0,1
"4836","431127",22,0,0,1,0,18,0,0,0,0,0,0,0,0,3
"4837","431130",411,0,1,3,0,352,0,0,3,0,0,0,0,0,52
"4838","431140",1932,0,4,21,0,1451,0,0,12,1,0,0,0,0,443
"4839","431142",17,0,0,0,0,16,0,0,0,0,0,0,0,0,1
"4840","431150",107,0,0,0,0,97,0,0,0,0,0,0,0,0,10
"4841","431160",42,0,0,0,0,40,0,0,0,0,0,0,0,0,2
"4842","431162",89,0,0,1,0,81,0,0,0,0,0,0,0,0,7
"4843","431164",18,0,0,0,0,16,0,0,0,0,0,0,0,0,2
"4844","431170",90,0,0,2,0,74,0,0,0,0,0,0,0,0,14
"4845","431171",44,0,0,0,0,42,0,0,0,0,0,0,0,0,2
"4846","431173",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"4847","431175",139,0,0,0,0,131,0,0,0,0,0,0,0,0,8
"4848","431177",84,0,0,1,0,77,0,0,0,0,0,0,0,0,6
"4849","431179",24,0,0,0,0,21,0,0,0,0,0,0,0,0,3
"4850","431180",519,0,1,10,0,358,0,0,2,0,0,0,0,0,148
"4851","431190",111,0,0,0,0,97,0,0,0,0,0,0,0,0,14
"4852","431198",22,0,0,1,0,18,0,0,0,0,0,0,0,0,3
"4853","431200",18,0,0,1,0,14,0,0,0,0,0,0,0,0,3
"4854","431205",36,0,0,1,0,32,0,0,0,0,0,0,0,0,3
"4855","431210",51,0,0,1,0,44,0,0,0,0,0,0,0,0,6
"4856","431213",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"4857","431215",62,0,0,0,0,52,0,0,0,0,0,0,0,0,10
"4858","431217",10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"4859","431220",50,0,0,3,0,39,0,0,0,0,0,0,0,0,8
"4860","431225",80,0,0,0,0,73,0,0,0,0,0,0,0,0,7
"4861","431230",52,0,1,0,0,46,0,0,0,0,0,0,0,0,5
"4862","431235",18,0,0,0,0,13,0,0,0,0,0,0,0,0,5
"4863","431237",24,0,1,0,0,22,0,0,0,0,0,0,0,0,1
"4864","431238",26,0,0,0,0,13,0,0,0,0,0,0,0,0,13
"4865","431240",1100,0,0,7,0,953,0,0,8,0,0,0,0,0,132
"4866","431242",22,0,0,0,0,15,0,0,0,0,0,0,0,0,7
"4867","431244",27,0,0,0,0,26,0,0,0,0,0,0,0,0,1
"4868","431245",62,0,0,0,0,60,0,0,0,0,0,0,0,0,2
"4869","431247",99,0,0,1,0,87,0,0,0,0,0,0,0,0,11
"4870","431250",200,0,0,0,0,183,0,0,0,0,0,0,0,0,17
"4871","431260",70,0,0,0,0,59,0,0,0,0,0,0,0,0,11
"4872","431261",30,0,0,0,0,26,0,0,0,0,0,0,0,0,4
"4873","431262",12,0,0,0,0,9,0,0,0,0,0,0,0,0,3
"4874","431265",261,0,0,0,0,230,0,0,1,0,0,0,0,0,30
"4875","431267",23,0,0,0,0,19,0,0,0,0,0,0,0,0,4
"4876","431270",185,0,0,1,0,167,0,0,0,0,0,0,1,0,16
"4877","431275",45,0,0,1,0,36,0,0,0,0,0,0,0,0,8
"4878","431280",59,0,0,1,0,46,0,0,0,0,0,0,0,0,12
"4879","431290",148,0,0,1,0,115,0,0,0,0,0,0,0,0,32
"4880","431295",18,0,0,0,0,14,0,0,0,0,0,0,0,0,4
"4881","431300",27,0,0,0,0,20,0,0,0,0,0,0,0,0,7
"4882","431301",21,0,1,1,0,11,0,0,0,0,0,0,0,0,8
"4883","431303",49,0,0,0,0,46,0,0,0,0,0,0,0,0,3
"4884","431306",277,0,0,1,0,244,0,0,0,0,0,0,0,0,32
"4885","431308",19,0,0,0,0,12,0,0,0,0,0,0,1,0,6
"4886","431310",47,0,0,0,0,40,0,0,1,0,0,0,0,0,6
"4887","431320",419,0,0,6,0,316,0,0,3,0,0,0,0,0,94
"4888","431330",444,0,0,4,0,335,0,0,1,0,0,0,0,0,104
"4889","431333",17,0,0,0,0,15,0,0,0,0,0,0,0,0,2
"4890","431335",34,0,0,0,0,24,0,0,0,0,0,0,0,0,10
"4891","431337",457,0,2,3,0,396,0,0,2,0,0,0,0,0,54
"4892","431339",36,0,1,0,0,30,0,0,0,0,0,0,0,0,5
"4893","431340",4903,2,4,31,0,3953,0,0,15,0,0,0,3,0,895
"4894","431342",18,0,0,0,0,16,0,0,0,0,0,0,0,0,2
"4895","431344",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"4896","431346",15,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"4897","431349",49,0,1,1,0,37,0,0,0,0,0,0,0,0,10
"4898","431350",811,0,0,3,0,717,0,0,2,0,0,0,0,0,89
"4899","431360",47,0,0,0,0,37,0,0,0,0,0,0,0,0,10
"4900","431365",210,0,0,0,0,193,0,0,1,0,0,0,0,0,16
"4901","431370",496,0,0,3,1,428,0,0,2,0,0,0,0,0,62
"4902","431380",102,0,1,0,0,81,0,0,1,0,0,0,0,0,19
"4903","431390",654,0,0,1,1,538,0,0,2,0,0,0,0,0,112
"4904","431395",142,0,0,0,0,131,0,0,0,0,0,0,0,0,11
"4905","431400",94,0,2,2,0,65,0,0,2,0,0,0,0,0,23
"4906","431402",56,0,1,0,0,53,0,0,0,0,0,0,0,0,2
"4907","431403",78,0,0,0,0,61,0,0,0,0,0,0,0,0,17
"4908","431405",863,0,1,3,0,757,0,0,1,0,0,0,0,0,101
"4909","431406",19,0,0,0,0,18,0,0,0,0,0,0,0,0,1
"4910","431407",71,0,0,1,0,61,0,0,0,0,0,0,0,0,9
"4911","431410",4253,0,3,26,0,3446,0,0,17,1,0,0,0,0,760
"4912","431413",36,0,1,0,0,28,0,0,0,0,0,0,0,0,7
"4913","431415",89,0,1,1,0,70,0,0,2,0,0,0,0,0,15
"4914","431417",22,0,0,1,0,16,0,0,0,0,0,0,0,0,5
"4915","431420",127,0,1,0,0,125,0,0,0,0,0,0,0,0,1
"4916","431430",70,0,0,0,0,68,0,0,0,0,0,0,0,0,2
"4917","431440",6356,0,2,28,0,5641,0,0,26,0,0,0,1,0,658
"4918","431442",72,0,1,2,0,57,0,0,0,0,0,0,0,0,12
"4919","431445",34,0,1,0,0,30,0,0,0,0,0,0,0,0,3
"4920","431446",21,0,0,0,0,15,0,0,0,0,0,0,0,0,6
"4921","431447",20,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"4922","431449",47,0,1,0,0,42,0,0,0,0,0,0,0,0,4
"4923","431450",132,0,2,0,0,121,0,0,0,0,0,0,0,0,9
"4924","431454",32,0,0,4,0,23,0,0,0,0,0,0,0,0,5
"4925","431455",17,0,0,0,0,16,0,0,0,0,0,0,0,0,1
"4926","431460",146,0,0,0,0,138,0,0,0,0,0,0,0,0,8
"4927","431470",139,0,1,0,0,124,0,0,0,0,0,0,0,0,14
"4928","431475",23,0,0,1,0,20,0,0,0,0,0,0,0,0,2
"4929","431477",42,0,0,0,0,38,0,0,0,0,0,0,0,0,4
"4930","431478",17,0,0,0,0,11,0,0,0,0,0,0,0,0,6
"4931","431480",636,0,0,3,0,555,0,0,9,0,0,0,0,0,69
"4932","431490",30635,28,34,336,3,24052,1,0,164,0,0,0,53,0,5964
"4933","431500",30,0,0,0,0,24,0,0,0,0,0,0,0,0,6
"4934","431505",30,0,0,0,0,26,0,0,0,0,0,0,0,0,4
"4935","431507",5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"4936","431510",171,0,0,1,0,148,0,0,1,0,0,0,0,0,21
"4937","431513",15,0,0,0,0,12,0,0,0,0,0,0,0,0,3
"4938","431514",47,1,0,0,0,37,0,0,0,0,0,0,0,0,9
"4939","431515",46,0,0,0,0,38,0,0,0,0,0,0,0,0,8
"4940","431517",8,0,0,0,0,7,0,0,0,0,0,0,0,0,1
"4941","431520",20,0,0,0,0,16,0,0,0,0,0,0,0,0,4
"4942","431530",425,0,0,1,0,395,0,0,1,0,0,0,0,0,28
"4943","431531",10,0,1,0,0,9,0,0,0,0,0,0,0,0,0
"4944","431532",24,0,0,0,0,21,0,0,0,0,0,0,0,0,3
"4945","431535",48,0,0,0,0,42,0,0,0,0,0,0,0,0,6
"4946","431540",58,0,0,0,0,54,0,0,0,0,0,0,0,0,4
"4947","431545",11,0,0,0,0,7,0,0,0,0,0,0,0,0,4
"4948","431550",251,0,1,1,0,223,0,0,1,0,0,0,0,0,25
"4949","431555",21,0,0,0,0,18,0,0,0,0,0,0,0,0,3
"4950","431560",3355,0,3,6,0,3080,0,0,10,0,0,0,0,0,256
"4951","431570",397,0,0,0,0,367,0,0,1,0,0,0,0,0,29
"4952","431575",31,0,0,0,0,24,0,0,0,0,0,0,0,0,7
"4953","431580",124,0,0,0,0,100,0,0,0,0,0,0,0,0,24
"4954","431590",80,0,0,0,0,73,0,0,1,0,0,0,0,0,6
"4955","431595",12,0,1,0,0,9,0,0,0,0,0,0,0,0,2
"4956","431600",222,0,0,3,0,197,0,0,1,0,0,0,0,0,21
"4957","431610",105,0,1,0,0,84,0,0,0,0,0,0,0,0,20
"4958","431620",39,0,0,0,0,34,0,0,0,0,0,0,0,0,5
"4959","431630",75,0,1,0,0,62,0,0,1,0,0,0,0,0,11
"4960","431640",499,0,2,1,0,453,0,0,3,0,0,0,0,0,40
"4961","431642",25,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"4962","431643",37,0,0,0,0,33,0,0,0,0,0,0,0,0,4
"4963","431645",159,0,0,0,0,151,0,0,0,0,0,0,0,0,8
"4964","431647",35,0,0,1,0,33,0,0,0,0,0,0,0,0,1
"4965","431650",90,0,0,0,0,74,0,0,0,0,0,0,0,0,16
"4966","431660",270,0,1,3,0,207,0,0,0,0,0,0,0,0,59
"4967","431670",115,0,1,0,0,105,0,0,0,0,0,0,0,0,9
"4968","431673",9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"4969","431675",109,0,0,1,0,93,0,0,1,0,0,0,0,0,14
"4970","431680",2365,1,2,11,0,1905,0,0,7,1,0,0,0,0,438
"4971","431690",4511,0,6,15,0,3888,0,0,23,0,0,0,0,0,579
"4972","431695",86,0,0,0,0,69,0,0,0,0,0,0,0,0,17
"4973","431697",24,0,0,0,0,22,0,0,0,0,0,0,0,0,2
"4974","431700",55,0,0,0,0,50,0,0,0,0,0,0,0,0,5
"4975","431710",1316,0,0,3,0,1170,0,0,5,0,0,0,0,1,137
"4976","431720",1164,1,3,6,0,948,0,0,4,0,0,0,0,0,202
"4977","431725",11,0,0,0,0,7,0,0,0,0,0,0,0,0,4
"4978","431730",565,0,0,0,0,530,0,0,0,0,0,0,0,0,35
"4979","431740",766,0,0,0,0,689,0,0,1,0,0,0,0,0,76
"4980","431750",1175,0,1,4,0,997,0,0,4,0,0,0,0,0,169
"4981","431755",12,0,0,0,0,7,0,0,0,0,0,0,0,0,5
"4982","431760",604,0,2,0,0,505,0,0,8,0,0,0,0,0,89
