ibge;municipio;Masculino;Feminino;Total;perc_masc;perc_feminino
314420;NACIP RAYDAN;1660;1561;3221;0,515367898;0,484632102
353625;PARISI;1122;1055;2177;0,515388149;0,484611851
120060;TARAUACA;22538;21192;43730;0,515389893;0,484610107
292420;PEDRO ALEXANDRE;8606;8092;16698;0,515391065;0,484608935
510706;QUERENCIA;9476;8910;18386;0,515392146;0,484607854
431595;ROLADOR;1170;1100;2270;0,515418502;0,484581498
314970;PERDIGAO;6182;5812;11994;0,515424379;0,484575621
411050;IPIRANGA;7900;7427;15327;0,515430286;0,484569714
314900;PEDRA DOURADA;1319;1240;2559;0,515435717;0,484564283
314670;PALMA;3405;3201;6606;0,515440509;0,484559491
220045;ALVORADA DO GURGUEIA;2819;2650;5469;0,515450722;0,484549278
314345;MONTEZUMA;4319;4060;8379;0,515455305;0,484544695
220255;CARIDADE DO PIAUI;2630;2472;5102;0,515484124;0,484515876
354010;PONGAI;1745;1640;3385;0,515509601;0,484490399
313868;LUISLANDIA;3472;3263;6735;0,515515961;0,484484039
430965;HULHA NEGRA;3554;3340;6894;0,515520743;0,484479257
430517;CERRO GRANDE DO SUL;6485;6094;12579;0,515541776;0,484458224
150710;SAO CAETANO DE ODIVELAS;9387;8820;18207;0,515570934;0,484429066
311547;CATUTI;2549;2395;4944;0,515574434;0,484425566
510619;NOVA SANTA HELENA;1936;1819;3755;0,515579228;0,484420772
421920;VIDAL RAMOS;3259;3062;6321;0,515582977;0,484417023
312705;FRONTEIRA DOS VALES;2342;2200;4542;0,51563188;0,48436812
150285;CURUA;7619;7157;14776;0,51563346;0,48436654
353600;PARAPUA;5638;5296;10934;0,51563929;0,48436071
510270;CANARANA;11397;10704;22101;0,515678024;0,484321976
431849;SAO JOSE DO INHACORA;1052;988;2040;0,515686275;0,484313725
431445;PINHAL;1331;1250;2581;0,515691592;0,484308408
500600;NOVA ALVORADA DO SUL;11844;11123;22967;0,515696434;0,484303566
250375;CAJAZEIRINHAS;1659;1558;3217;0,515697855;0,484302145
240460;IELMO MARINHO;7237;6796;14033;0,515712962;0,484287038
351790;GUARACI;5870;5512;11382;0,515726586;0,484273414
313740;LAGOA DOURADA;6764;6351;13115;0,51574533;0,48425467
171110;ITAPORA DO TOCANTINS;1244;1168;2412;0,515754561;0,484245439
211240;TURIACU;18470;17341;35811;0,515763313;0,484236687
311790;CONGONHAL;6297;5912;12209;0,515767057;0,484232943
312710;FRUTAL;31209;29299;60508;0,515783037;0,484216963
150180;BREVES;53790;50490;104280;0,515822785;0,484177215
350930;CAJOBI;5493;5156;10649;0,515823082;0,484176918
290970;CRISTOPOLIS;7212;6769;13981;0,51584293;0,48415707
350890;CAIABU;2164;2031;4195;0,515852205;0,484147795
150770;SAO SEBASTIAO DA BOA VISTA;14085;13217;27302;0,515896271;0,484103729
314280;MONTE ALEGRE DE MINAS;11014;10335;21349;0,515902384;0,484097616
311950;CORONEL MURTA;4751;4458;9209;0,515908351;0,484091649
313870;LUMINARIAS;2802;2629;5431;0,515927085;0,484072915
315370;QUARTEL GERAL;1859;1744;3603;0,515958923;0,484041077
170389;CARRASCO BONITO;2149;2016;4165;0,515966387;0,484033613
230625;ITAITINGA;19948;18713;38661;0,515972168;0,484027832
260710;INGAZEIRA;2341;2196;4537;0,515979722;0,484020278
290660;CANDIBA;7438;6977;14415;0,515990288;0,484009712
330460;SANTA MARIA MADALENA;5356;5024;10380;0,515992293;0,484007707
316170;SAO GONCALO DO ABAETE;4400;4127;8527;0,516007975;0,483992025
430330;CAIBATE;2478;2324;4802;0,516034985;0,483965015
240530;JANUARIO CICCO;5350;5017;10367;0,516060577;0,483939423
315415;REDUTO;3740;3507;7247;0,516075617;0,483924383
313867;LUISBURGO;3225;3024;6249;0,516082573;0,483917427
171700;PINDORAMA DO TOCANTINS;2278;2136;4414;0,516085184;0,483914816
311480;CARVALHOS;2294;2151;4445;0,516085489;0,483914511
353550;PARAGUACU PAULISTA;23833;22347;46180;0,516089216;0,483910784
420315;CALMON;1716;1609;3325;0,516090226;0,483909774
421270;PETROLANDIA;3031;2842;5873;0,516090584;0,483909416
430585;COQUEIROS DO SUL;1170;1097;2267;0,516100573;0,483899427
311640;CLARAVAL;2515;2358;4873;0,516109173;0,483890827
241440;TOUROS;17402;16314;33716;0,516134773;0,483865227
510650;POCONE;17232;16154;33386;0,516144492;0,483855508
312240;DIVISA NOVA;3117;2922;6039;0,516145057;0,483854943
421715;SAO MIGUEL DA BOA VISTA;926;868;1794;0,516164994;0,483835006
352830;MAGDA;1593;1493;3086;0,516202203;0,483797797
150090;AUGUSTO CORREA;24229;22708;46937;0,516202569;0,483797431
421470;RIO DOS CEDROS;6162;5775;11937;0,516210103;0,483789897
120032;JORDAO;4454;4174;8628;0,51622624;0,48377376
500640;PEDRO GOMES;3907;3661;7568;0,516252643;0,483747357
120070;XAPURI;10256;9610;19866;0,516258935;0,483741065
420519;ERMO;1063;996;2059;0,516270034;0,483729966
314085;MATIAS CARDOSO;5865;5495;11360;0,516285211;0,483714789
510735;SAO JOSE DO XINGU;2915;2731;5646;0,516294722;0,483705278
290920;CORONEL JOAO SA;8028;7521;15549;0,516303299;0,483696701
354030;PONTES GESTAL;1330;1246;2576;0,516304348;0,483695652
350080;ALFREDO MARCONDES;2169;2032;4201;0,516305642;0,483694358
311290;CAPUTIRA;4811;4507;9318;0,516312513;0,483687487
355050;SAO PEDRO DO TURVO;3988;3736;7724;0,516312791;0,483687209
500124;ARAL MOREIRA;6460;6051;12511;0,516345616;0,483654384
421545;SANGAO;6779;6349;13128;0,516377209;0,483622791
291620;ITAPE;4286;4014;8300;0,516385542;0,483614458
311260;CAPINOPOLIS;8414;7880;16294;0,5163864;0,4836136
310760;BOM JESUS DA PENHA;2205;2065;4270;0,516393443;0,483606557
314440;NATERCIA;2441;2286;4727;0,516395177;0,483604823
230526;IBARETAMA;6912;6473;13385;0,516398954;0,483601046
431430;PEJUCARA;1983;1857;3840;0,51640625;0,48359375
290310;BARRA DO ROCHA;2848;2667;5515;0,516409791;0,483590209
312640;FORTUNA DE MINAS;1542;1444;2986;0,516409913;0,483590087
150275;CONCORDIA DO PARA;17680;16556;34236;0,516415469;0,483584531
314550;OLIMPIO NORONHA;1461;1368;2829;0,516436903;0,483563097
160053;PORTO GRANDE;11841;11086;22927;0,516465303;0,483534697
320013;AGUIA BRANCA;4969;4652;9621;0,516474379;0,483525621
313070;INDIANOPOLIS;3620;3389;7009;0,516478813;0,483521187
431055;ITACURUBI;1785;1671;3456;0,516493056;0,483506944
311270;CAPITAO ENEAS;7948;7440;15388;0,516506369;0,483493631
353040;MIRASSOLANDIA;2565;2401;4966;0,516512284;0,483487716
220930;SANTA LUZ;3049;2854;5903;0,516517025;0,483482975
316240;SAO JOAO DA PONTE;12930;12103;25033;0,516518196;0,483481804
313530;JAPARAIBA;2282;2136;4418;0,516523314;0,483476686
220080;ANTONIO ALMEIDA;1640;1535;3175;0,516535433;0,483464567
310120;AIURUOCA;3073;2876;5949;0,516557405;0,483442595
500510;JATEI;2074;1941;4015;0,516562889;0,483437111
160055;PRACUUBA;2774;2596;5370;0,516573557;0,483426443
316294;SAO JOSE DA BARRA;3891;3641;7532;0,516595858;0,483404142
421985;ZORTEA;1773;1659;3432;0,516608392;0,483391608
520753;FAINA;3372;3155;6527;0,516623257;0,483376743
150430;MARACANA;15271;14288;29559;0,516627761;0,483372239
313505;JAIBA;20588;19262;39850;0,51663739;0,48336261
510269;CANABRAVA DO NORTE;2434;2277;4711;0,516663129;0,483336871
312595;FERVEDOURO;5735;5365;11100;0,516666667;0,483333333
310100;AGUAS VERMELHAS;7056;6600;13656;0,516695958;0,483304042
291875;LAGOA REAL;8200;7670;15870;0,516698173;0,483301827
291180;GUARATINGA;10626;9939;20565;0,516703136;0,483296864
310650;BERILO;6104;5709;11813;0,516718869;0,483281131
317090;VARZELANDIA;9968;9322;19290;0,516744427;0,483255573
510623;NOVA OLIMPIA;10759;10061;20820;0,516762728;0,483237272
330570;SUMIDOURO;8118;7591;15709;0,516773824;0,483226176
313507;JAMPRUCA;2818;2635;5453;0,516779754;0,483220246
521880;RIO VERDE;127780;119479;247259;0,516786042;0,483213958
354090;PRADOPOLIS;11493;10746;22239;0,51679482;0,48320518
350830;CABRALIA PAULISTA;2182;2040;4222;0,516816675;0,483183325
510700;POXOREO;8236;7700;15936;0,516817269;0,483182731
130130;CODAJAS;15345;14346;29691;0,51682328;0,48317672
431725;SANTA TEREZA;890;832;1722;0,516840883;0,483159117
521630;PARANAIGUARA;5283;4938;10221;0,516877018;0,483122982
240840;OLHO-D'AGUA DO BORGES;2187;2044;4231;0,516899078;0,483100922
421507;RIQUEZA;2339;2186;4525;0,516906077;0,483093923
430925;GUABIJU;764;714;1478;0,51691475;0,48308525
150616;RIO MARIA;9412;8796;18208;0,516915641;0,483084359
412863;DOUTOR ULYSSES;2856;2669;5525;0,516923077;0,483076923
520357;BONOPOLIS;2367;2212;4579;0,516925093;0,483074907
150475;MOJUI DOS CAMPOS;8417;7865;16282;0,516951234;0,483048766
292665;RIBEIRAO DO LARGO;2531;2365;4896;0,516952614;0,483047386
430192;BARRA DO RIO AZUL;838;783;1621;0,516964837;0,483035163
500755;SANTA RITA DO PARDO;4109;3839;7948;0,516985405;0,483014595
410020;ADRIANOPOLIS;2997;2800;5797;0,516991547;0,483008453
352630;LAGOINHA;2524;2358;4882;0,517001229;0,482998771
510300;CHAPADA DOS GUIMARAES;11644;10877;22521;0,517028551;0,482971449
130060;BENJAMIN CONSTANT;23201;21672;44873;0,517036971;0,482963029
150497;NOVA IPIXUNA;8804;8223;17027;0,517061138;0,482938862
291870;LAFAIETE COUTINHO;1894;1769;3663;0,517062517;0,482937483
420810;ITAIOPOLIS;11318;10571;21889;0,517063365;0,482936635
353240;NAZARE PAULISTA;9755;9111;18866;0,517067741;0,482932259
411950;PIRAQUARA;60421;56431;116852;0,517072879;0,482927121
110020;PORTO VELHO;283850;265102;548952;0,517076174;0,482923826
500460;ITAQUIRAI;11171;10433;21604;0,51708017;0,48291983
510285;CASTANHEIRA;4541;4241;8782;0,517080392;0,482919608
311440;CARMO DO RIO CLARO;11019;10291;21310;0,517081183;0,482918817
171888;SANTA MARIA DO TOCANTINS;1829;1708;3537;0,517104891;0,482895109
315560;RIO PARDO DE MINAS;16119;15052;31171;0,517115267;0,482884733
353460;OSVALDO CRUZ;17126;15992;33118;0,517120599;0,482879401
520735;EDEALINA;1902;1776;3678;0,517128874;0,482871126
290250;BAIANOPOLIS;7229;6750;13979;0,517132842;0,482867158
130310;NOVA OLINDA DO NORTE;19995;18670;38665;0,517134359;0,482865641
317065;VARGEM GRANDE DO RIO PARDO;2609;2436;5045;0,517145689;0,482854311
315050;PIMENTA;4507;4208;8715;0,517154332;0,482845668
211080;SAO FELIX DE BALSAS;2348;2192;4540;0,517180617;0,482819383
310370;ARAPONGA;4379;4088;8467;0,517184363;0,482815637
150307;GARRAFAO DO NORTE;13527;12628;26155;0,517186006;0,482813994
355460;TIMBURI;1369;1278;2647;0,517189271;0,482810729
311010;CAIANA;2888;2696;5584;0,517191977;0,482808023
315810;SANTA MARIA DO SALTO;2691;2512;5203;0,517201614;0,482798386
431198;MARIANA PIMENTEL;2013;1879;3892;0,5172148;0,4827852
312960;IBIAI;4385;4093;8478;0,517221043;0,482778957
410115;ANGULO;1516;1415;2931;0,517229614;0,482770386
292490;PLANALTINO;4870;4545;9415;0,517259692;0,482740308
240165;BODO;1123;1048;2171;0,517273146;0,482726854
421490;RIO FORTUNA;2395;2235;4630;0,517278618;0,482721382
210280;CAROLINA;12493;11658;24151;0,517287069;0,482712931
352380;ITOBI;4067;3795;7862;0,517298397;0,482701603
241110;RUY BARBOSA;1854;1730;3584;0,517299107;0,482700893
150730;SAO FELIX DO XINGU;70216;65516;135732;0,51731353;0,48268647
150345;IPIXUNA DO PARA;34749;32421;67170;0,517329165;0,482670835
411230;JAPIRA;2550;2379;4929;0,517346318;0,482653682
350775;BREJO ALEGRE;1506;1405;2911;0,51734799;0,48265201
313695;JUVENILIA;2952;2754;5706;0,517350158;0,482649842
354480;SALES;3353;3128;6481;0,517358432;0,482641568
421625;SAO JOAO DO OESTE;3323;3100;6423;0,517359489;0,482640511
311450;CARMOPOLIS DE MINAS;10221;9535;19756;0,517361814;0,482638186
410865;GOIOXIM;3620;3377;6997;0,517364585;0,482635415
290440;BREJOLANDIA;5523;5152;10675;0,517377049;0,482622951
412015;PORTO BARREIRO;1621;1512;3133;0,517395468;0,482604532
110143;NOVA UNIAO;3530;3292;6822;0,517443565;0,482556435
310060;AGUA BOA;6892;6427;13319;0,517456265;0,482543735
210725;NOVA COLINAS;2830;2639;5469;0,517462059;0,482537941
312560;FELISBURGO;3906;3642;7548;0,517488076;0,482511924
430223;BOA VISTA DO INCRA;1360;1268;2628;0,517503805;0,482496195
432135;TAVARES;2838;2646;5484;0,51750547;0,48249453
353590;PARANAPUA;2128;1984;4112;0,517509728;0,482490272
210083;APICUM-ACU;9099;8483;17582;0,517517916;0,482482084
130430;URUCARA;8284;7723;16007;0,517523583;0,482476417
510520;JUSCIMEIRA;5757;5367;11124;0,517529666;0,482470334
500085;ANGELICA;5735;5346;11081;0,517552567;0,482447433
293325;VEREDA;3160;2945;6105;0,517608518;0,482391482
421070;MATOS COSTA;1264;1178;2442;0,517608518;0,482391482
430055;ALTO ALEGRE;823;767;1590;0,517610063;0,482389937
313150;IPUIUNA;5257;4899;10156;0,517625049;0,482374951
293075;SITIO DO MATO;6783;6321;13104;0,517628205;0,482371795
420325;CAPAO ALTO;1277;1190;2467;0,517632752;0,482367248
432035;SENTINELA DO SUL;2917;2718;5635;0,517657498;0,482342502
313652;JOSE GONCALVES DE MINAS;2316;2158;4474;0,517657577;0,482342423
421440;RIO DAS ANTAS;3209;2990;6199;0,517664139;0,482335861
521940;SANTA RITA DO ARAGUAIA;4716;4394;9110;0,517672887;0,482327113
315710;SALTO DA DIVISA;3631;3383;7014;0,517678928;0,482321072
150460;MOCAJUBA;16523;15394;31917;0,517686499;0,482313501
293350;WENCESLAU GUIMARAES;10800;10062;20862;0,517687662;0,482312338
130110;CAREIRO;20097;18723;38820;0,517697063;0,482302937
314980;PERDIZES;8526;7943;16469;0,517699921;0,482300079
110013;MACHADINHO D'OESTE;21602;20122;41724;0,517735596;0,482264404
412540;SAO JOSE DA BOA VISTA;3166;2949;6115;0,517743254;0,482256746
120050;SENA MADUREIRA;24421;22747;47168;0,517745081;0,482254919
500150;BANDEIRANTES;3770;3511;7281;0,517786018;0,482213982
150172;BRASIL NOVO;7707;7176;14883;0,517839145;0,482160855
312900;GUIRICEMA;4296;4000;8296;0,517839923;0,482160077
431177;MAQUINE;3494;3253;6747;0,51785979;0,48214021
150803;TRACUATEUA;16338;15211;31549;0,517861105;0,482138895
292840;SANTA RITA DE CASSIA;14818;13795;28613;0,51787649;0,48212351
430245;BOQUEIRAO DO LEAO;3983;3708;7691;0,517878039;0,482121961
315770;SANTA JULIANA;7508;6989;14497;0,517900255;0,482099745
210410;FORTALEZA DOS NOGUEIRAS;6558;6104;12662;0,517927658;0,482072342
251335;SANTA INES;1860;1731;3591;0,517961571;0,482038429
510325;COLNIZA;21298;19819;41117;0,517985262;0,482014738
315660;RUBIM;5320;4949;10269;0,518064076;0,481935924
510665;PONTAL DO ARAGUAIA;3612;3360;6972;0,518072289;0,481927711
354180;QUEIROZ;1820;1693;3513;0,518075719;0,481924281
211157;SAO PEDRO DOS CRENTES;2435;2265;4700;0,518085106;0,481914894
316430;SAO ROQUE DE MINAS;3679;3421;7100;0,518169014;0,481830986
354310;RIBEIRAO CORRENTE;2480;2306;4786;0,518178019;0,481821981
260130;BARRA DE GUABIRABA;7582;7050;14632;0,518179333;0,481820667
220955;SAO BRAZ DO PIAUI;2308;2146;4454;0,5181859;0,4818141
412620;SAPOPEMA;3476;3232;6708;0,518187239;0,481812761
292020;MALHADA;8745;8130;16875;0,518222222;0,481777778
353810;PINDORAMA;9006;8372;17378;0,518241455;0,481758545
314780;PASSA-VINTE;1049;975;2024;0,518280632;0,481719368
312950;IBIA;13223;12288;25511;0,518325428;0,481674572
314850;PAVAO;4349;4041;8390;0,518355185;0,481644815
313400;ITINGA;7803;7250;15053;0,518368432;0,481631568
290475;BURITIRAMA;11080;10294;21374;0,518386825;0,481613175
412788;TUNAS DO PARANA;4805;4464;9269;0,518394649;0,481605351
520017;AGUA FRIA DE GOIAS;3029;2814;5843;0,518398083;0,481601917
320510;VIANA;41855;38880;80735;0,518424475;0,481575525
510787;SAPEZAL;14249;13236;27485;0,518428234;0,481571766
290225;ARATACA;5653;5251;10904;0,518433602;0,481566398
292110;MEDEIROS NETO;11790;10951;22741;0,518446858;0,481553142
510558;MARCELANDIA;5240;4867;10107;0,518452558;0,481547442
150390;JURUTI;31087;28874;59961;0,518453662;0,481546338
520670;DAMIANOPOLIS;1712;1590;3302;0,518473652;0,481526348
520815;GAMELEIRA DE GOIAS;2034;1889;3923;0,518480755;0,481519245
292470;PIRIPA;5316;4937;10253;0,518482395;0,481517605
421140;NOVA ERECHIM;2677;2486;5163;0,518496998;0,481503002
130006;AMATURA;6188;5746;11934;0,518518519;0,481481481
431261;MUITOS CAPOES;1651;1533;3184;0,518530151;0,481469849
510850;VERA;6083;5648;11731;0,518540619;0,481459381
251430;SAO JOSE DE CAIANA;3316;3078;6394;0,518611198;0,481388802
411730;ORTIGUEIRA;11297;10486;21783;0,518615434;0,481384566
291110;FORMOSA DO RIO PRETO;13542;12569;26111;0,518631994;0,481368006
171510;NOVO ACORDO;2308;2142;4450;0,518651685;0,481348315
520250;ARUANA;5363;4977;10340;0,518665377;0,481334623
354280;RIBEIRA;1722;1598;3320;0,518674699;0,481325301
412385;SANTA MARIA DO OESTE;4777;4433;9210;0,518675353;0,481324647
251440;SAO JOSE DE ESPINHARAS;2402;2229;4631;0,518678471;0,481321529
520530;CAVALCANTE;5052;4688;9740;0,518685832;0,481314168
420970;LEBON REGIS;6288;5834;12122;0,518726283;0,481273717
520465;CAMPINACU;1882;1746;3628;0,518743109;0,481256891
292000;MAIQUINIQUE;5340;4954;10294;0,518748786;0,481251214
350820;BURITIZAL;2359;2188;4547;0,518803607;0,481196393
170600;COUTO MAGALHAES;2952;2738;5690;0,518804921;0,481195079
320517;VILA VALERIO;7297;6768;14065;0,518805546;0,481194454
292305;NOVO TRIUNFO;8013;7432;15445;0,518808676;0,481191324
292045;MANSIDAO;7171;6651;13822;0,518810592;0,481189408
352300;ITAPURA;2591;2403;4994;0,518822587;0,481177413
251410;SAO JOAO DO TIGRE;2287;2121;4408;0,518829401;0,481170599
313360;ITAPEVA;5176;4800;9976;0,518845229;0,481154771
355550;UBIRAJARA;2505;2323;4828;0,518848384;0,481151616
421775;SUL BRASIL;1238;1148;2386;0,518860017;0,481139983
320435;RIO BANANAL;10065;9333;19398;0,518867925;0,481132075
291280;IBIRAPUA;4535;4205;8740;0,518878719;0,481121281
352885;MARAPOAMA;1607;1490;3097;0,518889248;0,481110752
312120;DELFINOPOLIS;3708;3438;7146;0,518891688;0,481108312
171620;PARANA;5410;5016;10426;0,51889507;0,48110493
431447;PINHAL GRANDE;2236;2073;4309;0,518913901;0,481086099
313710;LAGAMAR;3938;3650;7588;0,518977333;0,481022667
311850;CONSOLACAO;927;859;1786;0,519036954;0,480963046
520640;CRIXAS;8895;8241;17136;0,519082633;0,480917367
432026;SEGREDO;3875;3590;7465;0,519089082;0,480910918
355635;VARGEM;5628;5214;10842;0,519092418;0,480907582
210598;LAJEADO NOVO;3973;3680;7653;0,51914282;0,48085718
291260;IBIQUERA;2101;1946;4047;0,519149988;0,480850012
431515;PROGRESSO;3237;2998;6235;0,519165998;0,480834002
510035;ALTO BOA VISTA;3682;3410;7092;0,519176537;0,480823463
510523;LAMBARI D'OESTE;3243;3003;6246;0,519212296;0,480787704
510279;CARLINDA;5241;4853;10094;0,519219338;0,480780662
420340;CAMPO BELO DO SUL;3577;3312;6889;0,519233561;0,480766439
412780;TOMAZINA;3998;3701;7699;0,519288219;0,480711781
314920;PEDRINOPOLIS;1896;1755;3651;0,519309778;0,480690222
171380;PALMEIRAS DO TOCANTINS;3547;3283;6830;0,519326501;0,480673499
310925;BUGRE;2069;1915;3984;0,519327309;0,480672691
521375;MONTIVIDIU;7237;6698;13935;0,519339792;0,480660208
150563;PICARRA;6739;6237;12976;0,519343403;0,480656597
520590;CORUMBAIBA;5200;4812;10012;0,519376748;0,480623252
150797;TERRA SANTA;9901;9162;19063;0,519383098;0,480616902
130300;NHAMUNDA;11276;10434;21710;0,519391985;0,480608015
430843;FORQUETINHA;1241;1148;2389;0,519464211;0,480535789
421915;VARGEM;1240;1147;2387;0,519480519;0,480519481
421590;SAO BONIFACIO;1450;1341;2791;0,519527051;0,480472949
313020;IGARATINGA;5791;5355;11146;0,519558586;0,480441414
431070;ITATIBA DO SUL;1633;1510;3143;0,519567292;0,480432708
210430;GODOFREDO VIANA;6289;5815;12104;0,519580304;0,480419696
172030;SAO SEBASTIAO DO TOCANTINS;2545;2353;4898;0,519599837;0,480400163
150747;SAO JOAO DE PIRABAS;12180;11260;23440;0,519624573;0,480375427
240185;CAICARA DO NORTE;3415;3157;6572;0,519628728;0,480371272
210407;FEIRA NOVA DO MARANHAO;4420;4086;8506;0,5196332;0,4803668
220785;PAVUSSU;1903;1759;3662;0,519661387;0,480338613
210920;PRESIDENTE JUSCELINO;6724;6215;12939;0,519669217;0,480330783
320115;BREJETUBA;6470;5980;12450;0,519678715;0,480321285
430957;HERVEIRAS;1569;1450;3019;0,519708513;0,480291487
170105;ANGICO;1806;1669;3475;0,51971223;0,48028777
430511;CENTENARIO;1489;1376;2865;0,519720768;0,480279232
171890;SANTA ROSA DO TOCANTINS;2528;2336;4864;0,519736842;0,480263158
211180;SITIO NOVO;9479;8758;18237;0,519767506;0,480232494
315445;RIACHINHO;4227;3905;8132;0,519798328;0,480201672
210620;LUIS DOMINGUES;3647;3369;7016;0,519811859;0,480188141
315940;SANTA RITA DE IBITIPOCA;1757;1623;3380;0,519822485;0,480177515
350540;BARRA DO TURVO;3954;3652;7606;0,519852748;0,480147252
313657;JOSENOPOLIS;2553;2358;4911;0,51985339;0,48014661
431213;MATO CASTELHANO;1322;1221;2543;0,519858435;0,480141565
313650;JORDANIA;5652;5220;10872;0,51986755;0,48013245
354570;SANTA ALBERTINA;3138;2898;6036;0,519880716;0,480119284
316225;SAO JOAO DA LAGOA;2573;2376;4949;0,519903011;0,480096989
150013;ABEL FIGUEIREDO;3918;3618;7536;0,519904459;0,480095541
521690;PILAR DE GOIAS;1110;1025;2135;0,519906323;0,480093677
420445;CORONEL MARTINS;1331;1229;2560;0,519921875;0,480078125
351170;CHARQUEADA;9119;8420;17539;0,51992702;0,48007298
520990;IACIARA;7391;6824;14215;0,519943721;0,480056279
411870;PAULO FRONTIN;3857;3561;7418;0,519951469;0,480048531
352760;LUIS ANTONIO;8126;7502;15628;0,519964167;0,480035833
315280;PRATA;14650;13523;28173;0,52000142;0,47999858
313470;JACINTO;6407;5913;12320;0,520048701;0,479951299
351160;CESARIO LANGE;9671;8924;18595;0,520086045;0,479913955
430915;GRAMADO XAVIER;2277;2101;4378;0,520100503;0,479899497
210409;FORMOSA DA SERRA NEGRA;10103;9322;19425;0,52010296;0,47989704
170330;BOM JESUS DO TOCANTINS;2663;2457;5120;0,520117188;0,479882813
421315;PLANALTO ALEGRE;1512;1395;2907;0,520123839;0,479876161
150590;PORTO DE MOZ;22083;20373;42456;0,520138496;0,479861504
251675;TENORIO;1614;1489;3103;0,520141798;0,479858202
292540;POTIRAGUA;3445;3178;6623;0,520157029;0,479842971
354440;RUBIACEA;1662;1533;3195;0,520187793;0,479812207
353500;PALESTINA;6911;6374;13285;0,520210764;0,479789236
210905;PORTO RICO DO MARANHAO;3088;2848;5936;0,520215633;0,479784367
