codigo_municipio_ibge,municipio,mes_referencia,valor_medio_recebido_familia
500348,DOIS IRMÃOS DO BURITI,04/2022,23823
500348,DOIS IRMÃOS DO BURITI,12/2022,61132
500348,DOIS IRMÃOS DO BURITI,02/2022,23954
500348,DOIS IRMÃOS DO BURITI,08/2022,61236
500348,DOIS IRMÃOS DO BURITI,01/2022,22842
500348,DOIS IRMÃOS DO BURITI,03/2022,23881
500348,DOIS IRMÃOS DO BURITI,11/2022,61156
500350,DOURADINA,12/2022,61413
500350,DOURADINA,08/2022,61589
500350,DOURADINA,04/2022,25115
500350,DOURADINA,02/2022,25007
500350,DOURADINA,11/2022,61624
500350,DOURADINA,03/2022,25414
500350,DOURADINA,07/2022,41656
500350,DOURADINA,09/2022,61552
500350,DOURADINA,10/2022,61441
500350,DOURADINA,06/2022,23676
500350,DOURADINA,05/2022,24339
500350,DOURADINA,01/2022,24298
500370,DOURADOS,05/2022,24290
500370,DOURADOS,06/2022,23977
500370,DOURADOS,01/2022,23314
500370,DOURADOS,11/2022,61314
500370,DOURADOS,12/2022,61281
500370,DOURADOS,02/2022,24162
500370,DOURADOS,08/2022,61379
500370,DOURADOS,03/2022,24339
500370,DOURADOS,04/2022,24301
500370,DOURADOS,07/2022,41481
500370,DOURADOS,10/2022,61374
500370,DOURADOS,09/2022,61377
500375,ELDORADO,09/2022,61194
500375,ELDORADO,10/2022,61194
500375,ELDORADO,07/2022,41196
500375,ELDORADO,05/2022,21422
500375,ELDORADO,06/2022,21032
500375,ELDORADO,03/2022,21224
500375,ELDORADO,01/2022,20179
500375,ELDORADO,11/2022,61123
500375,ELDORADO,08/2022,61244
500375,ELDORADO,12/2022,61099
500375,ELDORADO,02/2022,20929
500375,ELDORADO,04/2022,21121
500380,FÁTIMA DO SUL,11/2022,60121
500380,FÁTIMA DO SUL,03/2022,16841
500380,FÁTIMA DO SUL,04/2022,16880
500380,FÁTIMA DO SUL,08/2022,60124
500380,FÁTIMA DO SUL,12/2022,60106
500380,FÁTIMA DO SUL,02/2022,16647
500380,FÁTIMA DO SUL,07/2022,40126
500380,FÁTIMA DO SUL,10/2022,60134
500380,FÁTIMA DO SUL,09/2022,60096
500380,FÁTIMA DO SUL,05/2022,17127
500380,FÁTIMA DO SUL,06/2022,16801
500380,FÁTIMA DO SUL,01/2022,16609
500390,FIGUEIRÃO,01/2022,19422
500390,FIGUEIRÃO,05/2022,21193
500390,FIGUEIRÃO,08/2022,61043
500390,FIGUEIRÃO,12/2022,60917
500390,FIGUEIRÃO,02/2022,20200
500390,FIGUEIRÃO,11/2022,60932
500390,FIGUEIRÃO,03/2022,20477
500390,FIGUEIRÃO,04/2022,20390
500390,FIGUEIRÃO,06/2022,21267
500390,FIGUEIRÃO,09/2022,61037
500390,FIGUEIRÃO,07/2022,41062
500390,FIGUEIRÃO,10/2022,61162
500400,GLÓRIA DE DOURADOS,07/2022,40494
500400,GLÓRIA DE DOURADOS,09/2022,60453
500400,GLÓRIA DE DOURADOS,10/2022,60430
500400,GLÓRIA DE DOURADOS,01/2022,18254
500400,GLÓRIA DE DOURADOS,06/2022,18817
500400,GLÓRIA DE DOURADOS,03/2022,18858
500400,GLÓRIA DE DOURADOS,05/2022,19007
500400,GLÓRIA DE DOURADOS,02/2022,18775
500400,GLÓRIA DE DOURADOS,08/2022,60521
500400,GLÓRIA DE DOURADOS,04/2022,18618
500400,GLÓRIA DE DOURADOS,11/2022,60394
500400,GLÓRIA DE DOURADOS,12/2022,60328
500410,GUIA LOPES DA LAGUNA,04/2022,22814
500410,GUIA LOPES DA LAGUNA,02/2022,22016
500410,GUIA LOPES DA LAGUNA,08/2022,60835
500410,GUIA LOPES DA LAGUNA,12/2022,60707
500410,GUIA LOPES DA LAGUNA,11/2022,60706
500410,GUIA LOPES DA LAGUNA,10/2022,60719
500410,GUIA LOPES DA LAGUNA,09/2022,60811
500410,GUIA LOPES DA LAGUNA,07/2022,40875
500410,GUIA LOPES DA LAGUNA,05/2022,22956
500410,GUIA LOPES DA LAGUNA,03/2022,22724
500410,GUIA LOPES DA LAGUNA,06/2022,22138
500410,GUIA LOPES DA LAGUNA,01/2022,21054
500430,IGUATEMI,01/2022,19633
500430,IGUATEMI,06/2022,19795
500430,IGUATEMI,03/2022,20359
500430,IGUATEMI,05/2022,20177
500430,IGUATEMI,12/2022,60664
500430,IGUATEMI,04/2022,20170
500430,IGUATEMI,11/2022,60463
500430,IGUATEMI,02/2022,20275
500430,IGUATEMI,08/2022,60488
500430,IGUATEMI,07/2022,40498
500430,IGUATEMI,09/2022,60485
500430,IGUATEMI,10/2022,60666
500440,INOCÊNCIA,09/2022,60587
500440,INOCÊNCIA,07/2022,40813
500440,INOCÊNCIA,10/2022,60666
500440,INOCÊNCIA,01/2022,20676
500440,INOCÊNCIA,05/2022,21377
500440,INOCÊNCIA,06/2022,20861
500440,INOCÊNCIA,03/2022,21377
500440,INOCÊNCIA,08/2022,60738
500440,INOCÊNCIA,12/2022,60445
500440,INOCÊNCIA,02/2022,21092
500440,INOCÊNCIA,04/2022,21452
500440,INOCÊNCIA,11/2022,60496
500450,ITAPORÃ,08/2022,60513
500450,ITAPORÃ,04/2022,18773
500450,ITAPORÃ,11/2022,60388
500450,ITAPORÃ,12/2022,60389
500450,ITAPORÃ,02/2022,18699
500450,ITAPORÃ,10/2022,60493
500450,ITAPORÃ,09/2022,60457
500450,ITAPORÃ,07/2022,40566
500450,ITAPORÃ,03/2022,18998
500450,ITAPORÃ,05/2022,18811
500450,ITAPORÃ,06/2022,18521
500450,ITAPORÃ,01/2022,18170
500460,ITAQUIRAÍ,05/2022,19882
500460,ITAQUIRAÍ,06/2022,19384
500460,ITAQUIRAÍ,01/2022,19425
500460,ITAQUIRAÍ,03/2022,19905
500460,ITAQUIRAÍ,12/2022,60382
500460,ITAQUIRAÍ,11/2022,60388
500460,ITAQUIRAÍ,02/2022,19915
500460,ITAQUIRAÍ,08/2022,60388
500460,ITAQUIRAÍ,04/2022,19842
500460,ITAQUIRAÍ,09/2022,60411
500460,ITAQUIRAÍ,07/2022,40411
500460,ITAQUIRAÍ,10/2022,60731
500470,IVINHEMA,09/2022,60229
500470,IVINHEMA,07/2022,40194
500470,IVINHEMA,10/2022,60274
500470,IVINHEMA,06/2022,17032
500470,IVINHEMA,05/2022,17404
500470,IVINHEMA,01/2022,16669
500470,IVINHEMA,03/2022,17071
500470,IVINHEMA,08/2022,60234
500470,IVINHEMA,12/2022,60207
500470,IVINHEMA,04/2022,17193
500470,IVINHEMA,02/2022,16924
500470,IVINHEMA,11/2022,60204
500480,JAPORÃ,04/2022,30813
500480,JAPORÃ,11/2022,63820
500480,JAPORÃ,08/2022,63819
500480,JAPORÃ,05/2022,30126
500480,JAPORÃ,12/2022,63512
500480,JAPORÃ,02/2022,30454
500480,JAPORÃ,09/2022,63761
500480,JAPORÃ,07/2022,43835
500480,JAPORÃ,10/2022,63716
500480,JAPORÃ,01/2022,29076
500480,JAPORÃ,03/2022,30816
500480,JAPORÃ,06/2022,29769
500490,JARAGUARI,06/2022,19731
500490,JARAGUARI,01/2022,19563
500490,JARAGUARI,03/2022,19758
500490,JARAGUARI,08/2022,60575
500490,JARAGUARI,02/2022,19790
500490,JARAGUARI,05/2022,19974
500490,JARAGUARI,11/2022,60460
500490,JARAGUARI,12/2022,60481
500490,JARAGUARI,04/2022,19619
500490,JARAGUARI,10/2022,60492
500490,JARAGUARI,09/2022,60524
500490,JARAGUARI,07/2022,40574
500500,JARDIM,10/2022,60382
500500,JARDIM,07/2022,40259
500500,JARDIM,09/2022,60239
500500,JARDIM,03/2022,18677
500500,JARDIM,01/2022,18389
500500,JARDIM,06/2022,18842
500500,JARDIM,12/2022,60299
500500,JARDIM,02/2022,18401
500500,JARDIM,08/2022,60243
500500,JARDIM,04/2022,18738
500500,JARDIM,11/2022,60321
500500,JARDIM,05/2022,19097
500510,JATEÍ,11/2022,60569
500510,JATEÍ,12/2022,60434
500510,JATEÍ,08/2022,60459
500510,JATEÍ,05/2022,21247
500510,JATEÍ,04/2022,21801
500510,JATEÍ,02/2022,22169
500510,JATEÍ,09/2022,60534
500510,JATEÍ,07/2022,40530
500510,JATEÍ,10/2022,60516
500510,JATEÍ,03/2022,22293
500510,JATEÍ,01/2022,20467
500510,JATEÍ,06/2022,20383
500515,JUTI,01/2022,22341
500515,JUTI,03/2022,23187
500515,JUTI,06/2022,23020
500515,JUTI,12/2022,61151
500515,JUTI,08/2022,61241
500515,JUTI,11/2022,61175
500515,JUTI,02/2022,23245
500515,JUTI,05/2022,23357
500515,JUTI,04/2022,23053
500515,JUTI,07/2022,41295
500515,JUTI,09/2022,61186
500515,JUTI,10/2022,61196
500520,LADÁRIO,07/2022,40916
500520,LADÁRIO,10/2022,61601
500520,LADÁRIO,09/2022,60859
500520,LADÁRIO,06/2022,21648
500520,LADÁRIO,03/2022,22851
500520,LADÁRIO,01/2022,22210
500520,LADÁRIO,02/2022,22867
500520,LADÁRIO,12/2022,60819
500520,LADÁRIO,11/2022,60837
500520,LADÁRIO,08/2022,60888
500520,LADÁRIO,04/2022,22809
500520,LADÁRIO,05/2022,22252
500525,LAGUNA CARAPÃ,02/2022,25903
500525,LAGUNA CARAPÃ,05/2022,24979
500525,LAGUNA CARAPÃ,12/2022,61000
500525,LAGUNA CARAPÃ,08/2022,61193
500525,LAGUNA CARAPÃ,04/2022,25373
500525,LAGUNA CARAPÃ,11/2022,61046
500525,LAGUNA CARAPÃ,09/2022,61154
500525,LAGUNA CARAPÃ,10/2022,61052
500525,LAGUNA CARAPÃ,07/2022,41354
500525,LAGUNA CARAPÃ,03/2022,25724
500525,LAGUNA CARAPÃ,01/2022,24859
500525,LAGUNA CARAPÃ,06/2022,24346
500540,MARACAJU,06/2022,16847
500540,MARACAJU,03/2022,17541
500540,MARACAJU,10/2022,60245
500540,MARACAJU,01/2022,17978
500540,MARACAJU,11/2022,60156
500540,MARACAJU,08/2022,60161
500540,MARACAJU,12/2022,60143
500540,MARACAJU,02/2022,17797
500540,MARACAJU,05/2022,17112
500540,MARACAJU,04/2022,17337
500540,MARACAJU,09/2022,60231
500540,MARACAJU,07/2022,40191
500560,MIRANDA,07/2022,42196
500560,MIRANDA,09/2022,62025
500560,MIRANDA,10/2022,62473
500560,MIRANDA,01/2022,25760
500560,MIRANDA,03/2022,26949
500560,MIRANDA,06/2022,26611
500560,MIRANDA,05/2022,26930
500560,MIRANDA,12/2022,62022
500560,MIRANDA,04/2022,26947
500560,MIRANDA,02/2022,26957
500560,MIRANDA,08/2022,62093
500560,MIRANDA,11/2022,61988
500568,MUNDO NOVO,05/2022,15606
500568,MUNDO NOVO,04/2022,16000
500568,MUNDO NOVO,11/2022,60105
500568,MUNDO NOVO,12/2022,60098
500568,MUNDO NOVO,02/2022,15934
500568,MUNDO NOVO,08/2022,60168
500568,MUNDO NOVO,07/2022,40195
500568,MUNDO NOVO,10/2022,60179
500568,MUNDO NOVO,09/2022,60146
500568,MUNDO NOVO,06/2022,14945
500568,MUNDO NOVO,03/2022,15944
500568,MUNDO NOVO,01/2022,15696
500570,NAVIRAÍ,03/2022,20270
500570,NAVIRAÍ,01/2022,19517
500570,NAVIRAÍ,06/2022,20063
500570,NAVIRAÍ,02/2022,20237
500570,NAVIRAÍ,12/2022,60517
500570,NAVIRAÍ,11/2022,60515
500570,NAVIRAÍ,08/2022,60568
500570,NAVIRAÍ,04/2022,20283
500570,NAVIRAÍ,05/2022,20297
500570,NAVIRAÍ,09/2022,60526
500570,NAVIRAÍ,07/2022,40665
500570,NAVIRAÍ,10/2022,60527
500580,NIOAQUE,10/2022,60329
500580,NIOAQUE,07/2022,40390
500580,NIOAQUE,09/2022,60326
500580,NIOAQUE,01/2022,18906
500580,NIOAQUE,06/2022,18557
500580,NIOAQUE,04/2022,19047
500580,NIOAQUE,03/2022,19283
500580,NIOAQUE,02/2022,19421
500580,NIOAQUE,11/2022,60325
500580,NIOAQUE,05/2022,19095
500580,NIOAQUE,08/2022,60346
500580,NIOAQUE,12/2022,60306
500600,NOVA ALVORADA DO SUL,05/2022,19820
500600,NOVA ALVORADA DO SUL,11/2022,60416
500600,NOVA ALVORADA DO SUL,12/2022,60370
500600,NOVA ALVORADA DO SUL,02/2022,20332
500600,NOVA ALVORADA DO SUL,08/2022,60371
500600,NOVA ALVORADA DO SUL,09/2022,60382
500600,NOVA ALVORADA DO SUL,10/2022,60412
500600,NOVA ALVORADA DO SUL,01/2022,19798
500600,NOVA ALVORADA DO SUL,04/2022,19944
500600,NOVA ALVORADA DO SUL,06/2022,19218
500600,NOVA ALVORADA DO SUL,03/2022,20077
500600,NOVA ALVORADA DO SUL,07/2022,40486
500620,NOVA ANDRADINA,03/2022,21540
500620,NOVA ANDRADINA,01/2022,20466
500620,NOVA ANDRADINA,06/2022,21493
500620,NOVA ANDRADINA,04/2022,21645
500620,NOVA ANDRADINA,05/2022,21768
500620,NOVA ANDRADINA,12/2022,60628
500620,NOVA ANDRADINA,02/2022,21303
500620,NOVA ANDRADINA,11/2022,60608
500620,NOVA ANDRADINA,08/2022,60644
500620,NOVA ANDRADINA,10/2022,60691
500620,NOVA ANDRADINA,07/2022,40747
500620,NOVA ANDRADINA,09/2022,60657
500625,NOVO HORIZONTE DO SUL,07/2022,40640
500625,NOVO HORIZONTE DO SUL,09/2022,60556
500625,NOVO HORIZONTE DO SUL,10/2022,60530
500625,NOVO HORIZONTE DO SUL,01/2022,19287
500625,NOVO HORIZONTE DO SUL,06/2022,21062
500625,NOVO HORIZONTE DO SUL,04/2022,21365
500625,NOVO HORIZONTE DO SUL,03/2022,21093
500625,NOVO HORIZONTE DO SUL,08/2022,60609
500625,NOVO HORIZONTE DO SUL,02/2022,20069
500625,NOVO HORIZONTE DO SUL,05/2022,21336
500625,NOVO HORIZONTE DO SUL,11/2022,60472
500625,NOVO HORIZONTE DO SUL,12/2022,60456
500627,PARAÍSO DAS ÁGUAS,12/2022,60516
500627,PARAÍSO DAS ÁGUAS,08/2022,60602
500627,PARAÍSO DAS ÁGUAS,02/2022,20050
500627,PARAÍSO DAS ÁGUAS,05/2022,19966
500627,PARAÍSO DAS ÁGUAS,11/2022,60502
500627,PARAÍSO DAS ÁGUAS,07/2022,40615
500627,PARAÍSO DAS ÁGUAS,09/2022,60540
500627,PARAÍSO DAS ÁGUAS,10/2022,60541
500627,PARAÍSO DAS ÁGUAS,03/2022,20300
500627,PARAÍSO DAS ÁGUAS,01/2022,19447
500627,PARAÍSO DAS ÁGUAS,06/2022,19683
500627,PARAÍSO DAS ÁGUAS,04/2022,20210
500630,PARANAÍBA,01/2022,18098
500630,PARANAÍBA,03/2022,18286
500630,PARANAÍBA,04/2022,18089
500630,PARANAÍBA,06/2022,17539
500630,PARANAÍBA,05/2022,17937
500630,PARANAÍBA,08/2022,60350
500630,PARANAÍBA,11/2022,60282
500630,PARANAÍBA,12/2022,60255
500630,PARANAÍBA,02/2022,18331
500630,PARANAÍBA,09/2022,60322
500630,PARANAÍBA,10/2022,60431
500630,PARANAÍBA,07/2022,40369
500635,PARANHOS,10/2022,66573
500635,PARANHOS,09/2022,66607
500635,PARANHOS,07/2022,46681
500635,PARANHOS,03/2022,36769
500635,PARANHOS,06/2022,36572
500635,PARANHOS,01/2022,34833
500635,PARANHOS,04/2022,36747
500635,PARANHOS,05/2022,36842
500635,PARANHOS,11/2022,66513
500635,PARANHOS,08/2022,66623
500635,PARANHOS,02/2022,36425
500635,PARANHOS,12/2022,66388
500640,PEDRO GOMES,02/2022,24910
500640,PEDRO GOMES,12/2022,60726
500640,PEDRO GOMES,05/2022,24175
500640,PEDRO GOMES,08/2022,60801
500640,PEDRO GOMES,11/2022,60732
500640,PEDRO GOMES,09/2022,60757
500640,PEDRO GOMES,07/2022,40828
500640,PEDRO GOMES,10/2022,60747
500640,PEDRO GOMES,03/2022,24725
500640,PEDRO GOMES,01/2022,23910
500640,PEDRO GOMES,06/2022,23870
500640,PEDRO GOMES,04/2022,24537
500660,PONTA PORÃ,01/2022,18979
500660,PONTA PORÃ,04/2022,19467
500660,PONTA PORÃ,03/2022,19593
500660,PONTA PORÃ,06/2022,19074
500660,PONTA PORÃ,02/2022,19380
500660,PONTA PORÃ,05/2022,19472
500660,PONTA PORÃ,08/2022,60573
500660,PONTA PORÃ,11/2022,60531
500660,PONTA PORÃ,12/2022,60517
500660,PONTA PORÃ,09/2022,60553
500660,PONTA PORÃ,07/2022,40612
500660,PONTA PORÃ,10/2022,60544
500690,PORTO MURTINHO,09/2022,60988
500690,PORTO MURTINHO,10/2022,61128
500690,PORTO MURTINHO,07/2022,41187
500690,PORTO MURTINHO,06/2022,21304
500690,PORTO MURTINHO,01/2022,21040
500690,PORTO MURTINHO,03/2022,21815
500690,PORTO MURTINHO,04/2022,21723
500690,PORTO MURTINHO,11/2022,60846
500690,PORTO MURTINHO,12/2022,60846
500690,PORTO MURTINHO,08/2022,61120
500690,PORTO MURTINHO,05/2022,21610
500690,PORTO MURTINHO,02/2022,21669
500710,RIBAS DO RIO PARDO,05/2022,19151
500710,RIBAS DO RIO PARDO,12/2022,60271
500710,RIBAS DO RIO PARDO,02/2022,18978
500710,RIBAS DO RIO PARDO,11/2022,60295
500710,RIBAS DO RIO PARDO,08/2022,60344
500710,RIBAS DO RIO PARDO,10/2022,60370
500710,RIBAS DO RIO PARDO,03/2022,19114
500710,RIBAS DO RIO PARDO,09/2022,60319
500710,RIBAS DO RIO PARDO,07/2022,40316
500710,RIBAS DO RIO PARDO,04/2022,18972
500710,RIBAS DO RIO PARDO,01/2022,18574
500710,RIBAS DO RIO PARDO,06/2022,18937
500720,RIO BRILHANTE,04/2022,20934
500720,RIO BRILHANTE,06/2022,20486
500720,RIO BRILHANTE,02/2022,20854
500720,RIO BRILHANTE,05/2022,20949
500720,RIO BRILHANTE,12/2022,60660
500720,RIO BRILHANTE,08/2022,60717
500720,RIO BRILHANTE,11/2022,60627
500720,RIO BRILHANTE,01/2022,20362
500720,RIO BRILHANTE,10/2022,60655
500720,RIO BRILHANTE,03/2022,20945
500720,RIO BRILHANTE,07/2022,40754
500720,RIO BRILHANTE,09/2022,60663
500730,RIO NEGRO,03/2022,19396
500730,RIO NEGRO,07/2022,40791
500730,RIO NEGRO,09/2022,60641
500730,RIO NEGRO,10/2022,60723
500730,RIO NEGRO,02/2022,19433
500730,RIO NEGRO,06/2022,18995
500730,RIO NEGRO,04/2022,19303
500730,RIO NEGRO,01/2022,19077
500730,RIO NEGRO,12/2022,60480
500730,RIO NEGRO,05/2022,19336
500730,RIO NEGRO,08/2022,60806
500730,RIO NEGRO,11/2022,60534
500740,RIO VERDE DE MATO GROSSO,12/2022,60398
500740,RIO VERDE DE MATO GROSSO,08/2022,60458
500740,RIO VERDE DE MATO GROSSO,11/2022,60434
500740,RIO VERDE DE MATO GROSSO,02/2022,21389
500740,RIO VERDE DE MATO GROSSO,05/2022,21188
500740,RIO VERDE DE MATO GROSSO,09/2022,60453
500740,RIO VERDE DE MATO GROSSO,03/2022,21214
500740,RIO VERDE DE MATO GROSSO,07/2022,40532
500740,RIO VERDE DE MATO GROSSO,10/2022,60447
500740,RIO VERDE DE MATO GROSSO,04/2022,21198
500740,RIO VERDE DE MATO GROSSO,01/2022,20887
500740,RIO VERDE DE MATO GROSSO,06/2022,20692
500750,ROCHEDO,06/2022,21199
500750,ROCHEDO,01/2022,21132
500750,ROCHEDO,03/2022,21613
500750,ROCHEDO,04/2022,21495
500750,ROCHEDO,12/2022,60789
500750,ROCHEDO,11/2022,60853
500750,ROCHEDO,08/2022,60753
500750,ROCHEDO,05/2022,21454
500750,ROCHEDO,02/2022,21929
500750,ROCHEDO,10/2022,60932
500750,ROCHEDO,07/2022,40944
500750,ROCHEDO,09/2022,60855
500755,SANTA RITA DO PARDO,07/2022,40467
500755,SANTA RITA DO PARDO,09/2022,60348
500755,SANTA RITA DO PARDO,10/2022,60342
500755,SANTA RITA DO PARDO,03/2022,20212
500755,SANTA RITA DO PARDO,06/2022,18746
500755,SANTA RITA DO PARDO,01/2022,19877
500755,SANTA RITA DO PARDO,04/2022,20109
500755,SANTA RITA DO PARDO,11/2022,60333
500755,SANTA RITA DO PARDO,02/2022,20151
500755,SANTA RITA DO PARDO,08/2022,60434
500755,SANTA RITA DO PARDO,12/2022,60344
500755,SANTA RITA DO PARDO,05/2022,19029
500769,SÃO GABRIEL DO OESTE,12/2022,60166
500769,SÃO GABRIEL DO OESTE,11/2022,60182
500769,SÃO GABRIEL DO OESTE,08/2022,60196
500769,SÃO GABRIEL DO OESTE,05/2022,18447
500769,SÃO GABRIEL DO OESTE,02/2022,18172
500769,SÃO GABRIEL DO OESTE,10/2022,60213
500769,SÃO GABRIEL DO OESTE,07/2022,40246
500769,SÃO GABRIEL DO OESTE,09/2022,60173
500769,SÃO GABRIEL DO OESTE,03/2022,18321
500769,SÃO GABRIEL DO OESTE,04/2022,18250
500769,SÃO GABRIEL DO OESTE,01/2022,18010
500769,SÃO GABRIEL DO OESTE,06/2022,18222
500770,SETE QUEDAS,04/2022,21478
500770,SETE QUEDAS,01/2022,20923
500770,SETE QUEDAS,06/2022,21073
500770,SETE QUEDAS,12/2022,60785
500770,SETE QUEDAS,05/2022,21400
500770,SETE QUEDAS,08/2022,60935
500770,SETE QUEDAS,03/2022,21497
500770,SETE QUEDAS,07/2022,40958
500770,SETE QUEDAS,11/2022,60808
500770,SETE QUEDAS,02/2022,21546
500770,SETE QUEDAS,10/2022,60847
500770,SETE QUEDAS,09/2022,60985
500780,SELVÍRIA,03/2022,17443
500780,SELVÍRIA,10/2022,60362
500780,SELVÍRIA,07/2022,40314
500780,SELVÍRIA,09/2022,60285
500780,SELVÍRIA,01/2022,17345
500780,SELVÍRIA,06/2022,16899
500780,SELVÍRIA,04/2022,17211
500780,SELVÍRIA,12/2022,60225
500780,SELVÍRIA,11/2022,60231
500780,SELVÍRIA,08/2022,60306
500780,SELVÍRIA,05/2022,17363
500780,SELVÍRIA,02/2022,17551
500790,SIDROLÂNDIA,02/2022,20172
500790,SIDROLÂNDIA,05/2022,20385
500790,SIDROLÂNDIA,11/2022,60405
500790,SIDROLÂNDIA,08/2022,60410
500790,SIDROLÂNDIA,12/2022,60397
500790,SIDROLÂNDIA,10/2022,60476
500790,SIDROLÂNDIA,09/2022,60404
500790,SIDROLÂNDIA,07/2022,40385
500790,SIDROLÂNDIA,03/2022,20295
500790,SIDROLÂNDIA,01/2022,19601
500790,SIDROLÂNDIA,04/2022,20183
500790,SIDROLÂNDIA,06/2022,19847
500793,SONORA,06/2022,17932
500793,SONORA,01/2022,17794
500793,SONORA,04/2022,18495
500793,SONORA,07/2022,40337
500793,SONORA,08/2022,60313
500793,SONORA,02/2022,18214
500793,SONORA,12/2022,60214
500793,SONORA,11/2022,60265
500793,SONORA,05/2022,18532
500793,SONORA,09/2022,60292
500793,SONORA,10/2022,60343
500793,SONORA,03/2022,18587
500795,TACURU,03/2022,26897
500795,TACURU,07/2022,42179
500795,TACURU,09/2022,61688
500795,TACURU,10/2022,61614
500795,TACURU,04/2022,26887
500795,TACURU,06/2022,25950
500795,TACURU,01/2022,26039
500795,TACURU,08/2022,61783
500795,TACURU,12/2022,61566
500795,TACURU,11/2022,61968
500795,TACURU,02/2022,27153
500795,TACURU,05/2022,26606
500797,TAQUARUSSU,08/2022,60176
500797,TAQUARUSSU,02/2022,17857
500797,TAQUARUSSU,11/2022,60087
500797,TAQUARUSSU,05/2022,17446
500797,TAQUARUSSU,12/2022,60145
500797,TAQUARUSSU,10/2022,60091
500797,TAQUARUSSU,09/2022,60094
500797,TAQUARUSSU,03/2022,17536
500797,TAQUARUSSU,04/2022,17510
500797,TAQUARUSSU,07/2022,40166
500797,TAQUARUSSU,01/2022,17792
500797,TAQUARUSSU,06/2022,17216
500800,TERENOS,01/2022,16782
500800,TERENOS,06/2022,17151
500800,TERENOS,08/2022,60171
500800,TERENOS,05/2022,17290
500800,TERENOS,03/2022,17491
500800,TERENOS,11/2022,60323
500800,TERENOS,02/2022,17122
500800,TERENOS,12/2022,60432
500800,TERENOS,04/2022,17318
500800,TERENOS,09/2022,60179
500800,TERENOS,07/2022,40162
500800,TERENOS,10/2022,60317
500830,TRÊS LAGOAS,09/2022,60296
500830,TRÊS LAGOAS,07/2022,40354
500830,TRÊS LAGOAS,03/2022,18724
500830,TRÊS LAGOAS,10/2022,60348
500830,TRÊS LAGOAS,04/2022,18700
500830,TRÊS LAGOAS,06/2022,18683
500830,TRÊS LAGOAS,01/2022,18510
500830,TRÊS LAGOAS,12/2022,60293
500830,TRÊS LAGOAS,11/2022,60301
500830,TRÊS LAGOAS,02/2022,18838
500830,TRÊS LAGOAS,05/2022,19015
500830,TRÊS LAGOAS,08/2022,60321
500840,VICENTINA,02/2022,19555
500840,VICENTINA,08/2022,60488
500840,VICENTINA,05/2022,18844
500840,VICENTINA,11/2022,60450
500840,VICENTINA,12/2022,60411
500840,VICENTINA,03/2022,19274
500840,VICENTINA,04/2022,19418
500840,VICENTINA,07/2022,40562
500840,VICENTINA,09/2022,60431
500840,VICENTINA,10/2022,60463
500840,VICENTINA,01/2022,19111
500840,VICENTINA,06/2022,18458
510010,ACORIZAL,01/2022,19049
510010,ACORIZAL,06/2022,18274
510010,ACORIZAL,02/2022,19586
510010,ACORIZAL,12/2022,60240
510010,ACORIZAL,08/2022,60287
510010,ACORIZAL,05/2022,18730
510010,ACORIZAL,11/2022,60905
510010,ACORIZAL,10/2022,60856
510010,ACORIZAL,09/2022,60295
510010,ACORIZAL,04/2022,19522
510010,ACORIZAL,07/2022,40339
510010,ACORIZAL,03/2022,19710
510020,ÁGUA BOA,03/2022,19664
510020,ÁGUA BOA,09/2022,60690
510020,ÁGUA BOA,04/2022,19442
510020,ÁGUA BOA,10/2022,60729
510020,ÁGUA BOA,07/2022,40648
510020,ÁGUA BOA,06/2022,18865
510020,ÁGUA BOA,01/2022,18742
510020,ÁGUA BOA,05/2022,19428
510020,ÁGUA BOA,08/2022,60662
510020,ÁGUA BOA,02/2022,19209
510020,ÁGUA BOA,12/2022,60746
510020,ÁGUA BOA,11/2022,60980
510025,ALTA FLORESTA,08/2022,60807
510025,ALTA FLORESTA,02/2022,21443
510025,ALTA FLORESTA,05/2022,21243
510025,ALTA FLORESTA,11/2022,60875
510025,ALTA FLORESTA,12/2022,60818
510025,ALTA FLORESTA,04/2022,21373
510025,ALTA FLORESTA,10/2022,60806
510025,ALTA FLORESTA,03/2022,21577
510025,ALTA FLORESTA,09/2022,60768
510025,ALTA FLORESTA,07/2022,40848
510025,ALTA FLORESTA,01/2022,20622
510025,ALTA FLORESTA,06/2022,20907
510030,ALTO ARAGUAIA,06/2022,17853
510030,ALTO ARAGUAIA,01/2022,17280
510030,ALTO ARAGUAIA,11/2022,60333
510030,ALTO ARAGUAIA,05/2022,18214
510030,ALTO ARAGUAIA,08/2022,60342
510030,ALTO ARAGUAIA,12/2022,60401
510030,ALTO ARAGUAIA,02/2022,17915
510030,ALTO ARAGUAIA,10/2022,60328
510030,ALTO ARAGUAIA,04/2022,18165
510030,ALTO ARAGUAIA,07/2022,40387
510030,ALTO ARAGUAIA,03/2022,18124
510030,ALTO ARAGUAIA,09/2022,60330
510035,ALTO BOA VISTA,10/2022,62370
510035,ALTO BOA VISTA,04/2022,22937
510035,ALTO BOA VISTA,09/2022,62435
510035,ALTO BOA VISTA,07/2022,42358
510035,ALTO BOA VISTA,01/2022,22261
510035,ALTO BOA VISTA,06/2022,22967
510035,ALTO BOA VISTA,03/2022,23183
510035,ALTO BOA VISTA,08/2022,62363
510035,ALTO BOA VISTA,02/2022,23128
510035,ALTO BOA VISTA,11/2022,62372
