codigo_municipio_ibge,nome_municipio,pib_preco_corrente,atividade_maior_valor_ad_bruto
170384,Campos Lindos,46047.99,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170386,Cariri do Tocantins,89401.02,Comércio e reparação de veículos automotores e motocicletas
170388,Carmolândia,17446.12,"Administração, defesa, educação e saúde públicas e seguridade social"
170389,Carrasco Bonito,11072.91,"Administração, defesa, educação e saúde públicas e seguridade social"
170390,Caseara,82489.74,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170410,Centenário,22314.82,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170460,Chapada de Areia,23464.67,"Administração, defesa, educação e saúde públicas e seguridade social"
170510,Chapada da Natividade,27491.08,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170550,Colinas do Tocantins,22179.14,"Administração, defesa, educação e saúde públicas e seguridade social"
170555,Combinado,15055.34,"Administração, defesa, educação e saúde públicas e seguridade social"
170560,Conceição do Tocantins,15058.64,"Administração, defesa, educação e saúde públicas e seguridade social"
170600,Couto Magalhães,23387.97,"Administração, defesa, educação e saúde públicas e seguridade social"
170610,Cristalândia,25310.02,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170625,Crixás do Tocantins,36063.56,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170650,Darcinópolis,35243.14,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170700,Dianópolis,31530.94,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170710,Divinópolis do Tocantins,24974.12,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170720,Dois Irmãos do Tocantins,20044.25,"Administração, defesa, educação e saúde públicas e seguridade social"
170730,Dueré,35220.81,"Pecuária, inclusive apoio à pecuária"
170740,Esperantina,9630.98,"Administração, defesa, educação e saúde públicas e seguridade social"
170755,Fátima,20790.02,"Administração, defesa, educação e saúde públicas e seguridade social"
170765,Figueirópolis,42377.33,"Agricultura, inclusive apoio à agricultura e a pós colheita"
170770,Filadélfia,13243.39,"Administração, defesa, educação e saúde públicas e seguridade social"
170820,Formoso do Araguaia,24263.49,"Administração, defesa, educação e saúde públicas e seguridade social"
170825,Tabocão,84696.24,Comércio e reparação de veículos automotores e motocicletas
170830,Goianorte,21324.42,"Administração, defesa, educação e saúde públicas e seguridade social"
170900,Goiatins,13372.35,"Administração, defesa, educação e saúde públicas e seguridade social"
170930,Guaraí,28287.1,Comércio e reparação de veículos automotores e motocicletas
170950,Gurupi,29052.6,Demais serviços
170980,Ipueiras,18179.46,"Administração, defesa, educação e saúde públicas e seguridade social"
171050,Itacajá,16277.42,"Administração, defesa, educação e saúde públicas e seguridade social"
171070,Itaguatins,12572.29,"Administração, defesa, educação e saúde públicas e seguridade social"
171090,Itapiratins,30439.42,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171110,Itaporã do Tocantins,23354.9,"Pecuária, inclusive apoio à pecuária"
171150,Jaú do Tocantins,20415.54,"Administração, defesa, educação e saúde públicas e seguridade social"
171180,Juarina,16561.1,"Administração, defesa, educação e saúde públicas e seguridade social"
171190,Lagoa da Confusão,76362,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171195,Lagoa do Tocantins,18117.99,"Administração, defesa, educação e saúde públicas e seguridade social"
171200,Lajeado,21301.1,"Administração, defesa, educação e saúde públicas e seguridade social"
171215,Lavandeira,15486.52,"Administração, defesa, educação e saúde públicas e seguridade social"
171240,Lizarda,13972.33,"Administração, defesa, educação e saúde públicas e seguridade social"
171245,Luzinópolis,38614.32,"Produção florestal, pesca e aquicultura"
171250,Marianópolis do Tocantins,40130.13,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171270,Mateiros,83560.61,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171280,Maurilândia do Tocantins,13880.91,"Administração, defesa, educação e saúde públicas e seguridade social"
171320,Miracema do Tocantins,33104.87,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
171330,Miranorte,22799.82,"Administração, defesa, educação e saúde públicas e seguridade social"
171360,Monte do Carmo,28665.33,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171370,Monte Santo do Tocantins,23233.49,"Administração, defesa, educação e saúde públicas e seguridade social"
171380,Palmeiras do Tocantins,12053.97,"Administração, defesa, educação e saúde públicas e seguridade social"
171395,Muricilândia,15999.14,"Administração, defesa, educação e saúde públicas e seguridade social"
171420,Natividade,19903.3,"Administração, defesa, educação e saúde públicas e seguridade social"
171430,Nazaré,14337.09,"Administração, defesa, educação e saúde públicas e seguridade social"
171488,Nova Olinda,24599.7,"Administração, defesa, educação e saúde públicas e seguridade social"
171500,Nova Rosalândia,20409.92,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171510,Novo Acordo,15981.8,"Administração, defesa, educação e saúde públicas e seguridade social"
171515,Novo Alegre,13403.02,"Administração, defesa, educação e saúde públicas e seguridade social"
171525,Novo Jardim,13435.71,"Administração, defesa, educação e saúde públicas e seguridade social"
171550,Oliveira de Fátima,21258.45,"Administração, defesa, educação e saúde públicas e seguridade social"
171570,Palmeirante,17057.03,"Administração, defesa, educação e saúde públicas e seguridade social"
171575,Palmeirópolis,18358.73,"Administração, defesa, educação e saúde públicas e seguridade social"
171610,Paraíso do Tocantins,27964.08,Demais serviços
171620,Paranã,32223.69,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
171630,Pau D'Arco,16751.04,"Administração, defesa, educação e saúde públicas e seguridade social"
171650,Pedro Afonso,46071.77,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171660,Peixe,57408.76,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
171665,Pequizeiro,16717.53,"Administração, defesa, educação e saúde públicas e seguridade social"
171670,Colméia,20645.59,"Administração, defesa, educação e saúde públicas e seguridade social"
171700,Pindorama do Tocantins,14187.22,"Administração, defesa, educação e saúde públicas e seguridade social"
171720,Piraquê,22807.48,"Administração, defesa, educação e saúde públicas e seguridade social"
171750,Pium,40548.68,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171780,Ponte Alta do Bom Jesus,12854.92,"Administração, defesa, educação e saúde públicas e seguridade social"
171790,Ponte Alta do Tocantins,12444.99,"Administração, defesa, educação e saúde públicas e seguridade social"
171800,Porto Alegre do Tocantins,12570.97,"Administração, defesa, educação e saúde públicas e seguridade social"
171820,Porto Nacional,49193.72,Comércio e reparação de veículos automotores e motocicletas
171830,Praia Norte,9884.18,"Administração, defesa, educação e saúde públicas e seguridade social"
171840,Presidente Kennedy,15791.38,"Administração, defesa, educação e saúde públicas e seguridade social"
171845,Pugmil,30121.65,"Administração, defesa, educação e saúde públicas e seguridade social"
171850,Recursolândia,12160.21,"Administração, defesa, educação e saúde públicas e seguridade social"
171855,Riachinho,12012.34,"Administração, defesa, educação e saúde públicas e seguridade social"
171865,Rio da Conceição,11772.36,"Administração, defesa, educação e saúde públicas e seguridade social"
171870,Rio dos Bois,22200.16,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171875,Rio Sono,13576.69,"Administração, defesa, educação e saúde públicas e seguridade social"
171880,Sampaio,17777.41,"Administração, defesa, educação e saúde públicas e seguridade social"
171884,Sandolândia,28524.2,"Pecuária, inclusive apoio à pecuária"
171886,Santa Fé do Araguaia,19550.71,"Administração, defesa, educação e saúde públicas e seguridade social"
171888,Santa Maria do Tocantins,32626.07,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171889,Santa Rita do Tocantins,56535.71,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171890,Santa Rosa do Tocantins,44628.2,"Agricultura, inclusive apoio à agricultura e a pós colheita"
171900,Santa Tereza do Tocantins,13164.82,"Administração, defesa, educação e saúde públicas e seguridade social"
172000,Santa Terezinha do Tocantins,14765.92,"Administração, defesa, educação e saúde públicas e seguridade social"
172010,São Bento do Tocantins,12023.81,"Administração, defesa, educação e saúde públicas e seguridade social"
172015,São Félix do Tocantins,17236.5,"Administração, defesa, educação e saúde públicas e seguridade social"
172020,São Miguel do Tocantins,13478.48,"Administração, defesa, educação e saúde públicas e seguridade social"
172025,São Salvador do Tocantins,13748.97,"Administração, defesa, educação e saúde públicas e seguridade social"
172030,São Sebastião do Tocantins,11445.99,"Administração, defesa, educação e saúde públicas e seguridade social"
172049,São Valério,34613.32,"Agricultura, inclusive apoio à agricultura e a pós colheita"
172065,Silvanópolis,37170.32,"Agricultura, inclusive apoio à agricultura e a pós colheita"
172080,Sítio Novo do Tocantins,12678.94,"Administração, defesa, educação e saúde públicas e seguridade social"
172085,Sucupira,55677.68,"Agricultura, inclusive apoio à agricultura e a pós colheita"
172090,Taguatinga,14300.16,"Administração, defesa, educação e saúde públicas e seguridade social"
172093,Taipas do Tocantins,14344.75,"Administração, defesa, educação e saúde públicas e seguridade social"
172097,Talismã,44176.23,"Agricultura, inclusive apoio à agricultura e a pós colheita"
172100,Palmas,32452.56,Demais serviços
172110,Tocantínia,17744.4,"Agricultura, inclusive apoio à agricultura e a pós colheita"
172120,Tocantinópolis,15200.5,"Administração, defesa, educação e saúde públicas e seguridade social"
172125,Tupirama,49193.05,"Agricultura, inclusive apoio à agricultura e a pós colheita"
172130,Tupiratins,12384.59,"Administração, defesa, educação e saúde públicas e seguridade social"
172208,Wanderlândia,12775.44,"Administração, defesa, educação e saúde públicas e seguridade social"
172210,Xambioá,28132.47,Indústrias de transformação
210005,Açailândia,23683.22,Demais serviços
210010,Afonso Cunha,10937.18,"Administração, defesa, educação e saúde públicas e seguridade social"
210015,Água Doce do Maranhão,7084.82,"Administração, defesa, educação e saúde públicas e seguridade social"
210020,Alcântara,5983.07,"Administração, defesa, educação e saúde públicas e seguridade social"
210030,Aldeias Altas,8018.87,"Administração, defesa, educação e saúde públicas e seguridade social"
210040,Altamira do Maranhão,7512.63,"Administração, defesa, educação e saúde públicas e seguridade social"
210043,Alto Alegre do Maranhão,8770.52,"Administração, defesa, educação e saúde públicas e seguridade social"
210047,Alto Alegre do Pindaré,7221.77,"Administração, defesa, educação e saúde públicas e seguridade social"
210050,Alto Parnaíba,43877.65,"Agricultura, inclusive apoio à agricultura e a pós colheita"
210055,Amapá do Maranhão,7841.48,"Administração, defesa, educação e saúde públicas e seguridade social"
210060,Amarante do Maranhão,8010.3,"Administração, defesa, educação e saúde públicas e seguridade social"
210070,Anajatuba,6804.7,"Administração, defesa, educação e saúde públicas e seguridade social"
210080,Anapurus,8817.78,"Administração, defesa, educação e saúde públicas e seguridade social"
210083,Apicum-Açu,7028.9,"Administração, defesa, educação e saúde públicas e seguridade social"
