"","cod_municipio_ibge","qtd_ativas","qtd_ativas_Consórcio de Sociedades","qtd_ativas_Consórcio Simples","qtd_ativas_Cooperativa","qtd_ativas_EIRELI","qtd_ativas_Empresa Pública","qtd_ativas_Empresário Individual","qtd_ativas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_ativas_Grupo de Sociedades","qtd_ativas_Sociedade Anônima","qtd_ativas_Sociedade de Economia Mista","qtd_ativas_Sociedade em Comandita por Ações","qtd_ativas_Sociedade em Comandita Simples","qtd_ativas_Sociedade em Conta de Participação","qtd_ativas_Sociedade em Nome Coletivo","qtd_ativas_Sociedade Limitada","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Consórcio Simples","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada","qtd_tempo_horas","qtd_horas_Consórcio de Sociedades","qtd_horas_Consórcio Simples","qtd_horas_Cooperativa","qtd_horas_EIRELI","qtd_horas_Empresa Pública","qtd_horas_Empresário Individual","qtd_horas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_horas_Sociedade Anônima","qtd_horas_Sociedade de Economia Mista","qtd_horas_Sociedade em Comandita por Ações","qtd_horas_Sociedade em Comandita Simples","qtd_horas_Sociedade em Nome Coletivo","qtd_horas_Sociedade Limitada"
"4833","431120",2160,0,0,34,0,2,1727,0,1,19,3,0,0,0,0,374,311,0,0,1,0,0,283,0,0,2,0,0,0,0,0,25,52.9988235294118,0,0,0.16,0,0,28.96,0,33.36,0,0,0,0,70.83
"4834","431123",95,0,0,1,0,1,76,0,0,0,1,0,0,0,0,16,19,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4835","431125",301,0,0,3,0,1,265,0,0,1,1,0,0,0,0,30,42,0,0,2,0,0,34,0,0,0,0,0,0,0,0,6,80.75,0,0,649.46,0,0,11.26,0,0,0,0,0,0,32.29
"4836","431127",212,0,0,5,0,1,148,0,0,0,0,0,0,0,0,58,25,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,21.7733333333333,0,0,0,0,0,18.96,0,0,0,0,0,0,22.34
"4837","431130",3146,0,0,30,0,2,2082,0,0,27,2,0,0,1,0,1002,483,0,0,0,0,0,409,0,0,1,0,0,0,0,0,73,71.0516279069767,0,0,0,17.77,0,42.45,0,50.61,0,0,0,0,83.45
"4838","431140",14405,4,0,31,0,7,7670,0,0,119,4,1,0,3,1,6565,2580,1,0,1,0,0,1830,0,0,6,0,0,0,1,0,741,503.094533333333,245.46,0,38.66,90.3,0,130.48,0,165.98,0,0,0,0,750.72
"4839","431142",138,0,0,1,0,1,113,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,70.38,0,0,0,0,0,45.3,0,0,0,0,0,0,78.74
"4840","431150",746,0,0,2,0,1,615,0,0,7,2,0,0,0,0,119,112,0,0,0,0,0,97,0,0,0,0,0,0,0,0,15,70.995,0,0,0,0,0,137.52,0,0,0,0,0,0,54.36
"4841","431160",298,0,0,9,0,1,219,0,0,1,1,0,0,0,0,67,45,0,0,1,0,0,33,0,0,0,0,0,0,0,0,11,36.39,0,0,171.47,0,0,26.2,0,0,0,0,0,0,28.42
"4842","431162",606,0,0,2,0,1,458,0,0,1,0,0,0,0,0,144,125,0,0,0,0,0,114,0,0,1,0,0,0,0,0,10,59.0913333333333,0,0,0,0,0,9.07,0,44.81,0,0,0,0,68.62
"4843","431164",117,0,0,1,0,1,76,0,0,0,0,0,0,0,0,39,18,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,103.066666666667,0,0,0,0,0,0,0,0,0,0,0,0,103.07
"4844","431170",589,0,0,7,0,1,414,0,0,7,2,0,0,0,0,158,93,0,0,0,0,0,75,0,0,0,0,0,0,0,0,18,45.7854545454545,0,0,0,0,0,28.83,0,16.71,0,0,0,0,60.93
"4845","431171",285,0,0,2,0,1,241,0,0,7,0,0,0,0,0,34,44,0,0,0,0,0,40,0,0,1,0,0,0,0,0,3,43.291,0,0,0,0,0,12.18,0,123.11,0,0,0,0,62.22
"4846","431173",155,0,0,1,0,1,113,0,0,0,0,0,0,0,0,40,31,0,0,0,0,0,24,0,0,0,0,0,0,0,0,7,188.066363636364,0,0,0,0,0,51.28,0,0,0,0,0,0,201.74
"4847","431175",892,1,0,6,0,1,790,0,0,6,1,0,0,0,0,87,120,0,0,0,0,0,113,0,0,0,0,0,0,0,0,7,76.7671428571429,0,0,0,0,0,55.5,0,0,0,0,0,0,92.72
"4848","431177",633,0,0,2,0,1,515,0,0,2,0,0,0,0,1,112,107,0,0,0,0,0,94,0,0,0,0,0,0,0,0,13,66.4781818181818,0,0,0,86.71,0,101.32,0,0,0,0,0,0,47.61
"4849","431179",231,0,0,1,0,1,157,0,0,2,0,0,0,0,0,70,30,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,34.508,0,0,0,0,0,0.34,0,0,0,0,0,0,57.29
"4850","431180",4789,1,0,32,0,2,2431,0,0,47,3,0,0,0,0,2273,790,0,0,3,0,0,561,0,0,2,1,0,0,0,0,223,169.771967213115,0,0,355.52,122.15,0,22.65,0,84.24,170.99,0,0,0,207.25
"4851","431190",657,0,0,7,0,1,434,0,0,2,3,0,0,0,0,210,91,0,0,1,0,0,73,0,0,0,0,0,0,0,0,17,62.8828,0,0,115.07,0,0,38.57,0,0,0,0,0,0,68.89
"4852","431198",297,0,0,3,0,1,235,0,0,3,1,0,0,0,0,54,48,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4,49.4628571428571,0,0,0,0,0,2.71,0,0,0,0,0,0,57.26
"4853","431200",148,0,0,4,0,1,91,0,0,2,1,0,0,0,0,49,18,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,18.23,0,0,0,0,0,0,0,0,0,0,0,0,18.23
"4854","431205",344,0,0,2,0,1,224,0,0,2,1,0,0,0,0,114,43,0,0,0,0,0,33,0,0,1,0,0,0,0,0,9,70.3791666666667,0,0,0,0,0,40.88,0,362.34,0,0,0,0,44.5
"4855","431210",355,0,0,1,0,1,269,0,0,2,2,0,0,0,0,80,35,0,0,0,0,0,29,0,0,0,0,0,0,0,0,6,67.272,0,0,0,0,0,79.54,0,0,0,0,0,0,64.2
"4856","431213",167,0,0,8,0,1,100,0,0,1,0,0,0,0,0,57,29,0,0,0,0,0,23,0,0,0,0,0,0,0,0,6,45.9222222222222,0,0,0,0,0,30.04,0,0,0,0,0,0,53.86
"4857","431215",555,0,0,2,0,1,367,0,0,3,0,0,0,0,0,182,86,0,0,0,0,0,70,0,0,0,0,0,0,0,0,16,22.41125,0,0,0,0,0,2.23,0,0,0,0,0,0,31.58
"4858","431217",104,0,0,2,0,0,84,0,0,1,0,0,0,0,0,17,26,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,90.15,0,0,0,0,0,170.82,0,0,0,0,0,0,9.48
"4859","431220",473,0,0,5,0,1,295,0,0,4,3,0,0,0,0,165,62,0,0,0,0,0,52,0,0,0,0,0,0,0,0,10,75.483,0,0,0,0,0,107.24,0,0,0,0,0,0,67.54
"4860","431225",581,0,0,3,0,1,449,0,0,8,2,0,0,0,0,118,92,0,0,1,0,0,79,0,0,1,0,0,0,0,0,11,88.348125,0,0,25.68,0,0,42.64,0,428.5,0,0,0,0,94.41
"4861","431230",425,0,0,4,0,1,361,0,0,1,1,0,0,0,0,57,60,0,0,0,0,0,54,0,0,0,0,0,0,0,0,6,90.6316666666667,0,0,0,65.79,0,69.19,0,0,0,0,0,0,122.01
"4862","431235",162,0,0,1,0,1,78,0,0,1,0,0,0,0,0,81,24,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,14.2655555555556,0,0,0,0,0,0,0,0,0,0,0,0,14.27
"4863","431237",135,0,0,3,0,1,103,0,0,3,0,0,0,0,0,25,31,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,112.785,0,0,0,0,0,0,0,0,0,0,0,0,112.78
"4864","431238",269,0,0,1,0,1,147,0,0,3,1,0,0,0,0,116,42,0,0,0,0,0,34,0,0,0,0,0,0,0,0,8,121.04,0,0,0,0,0,220.24,0,0,0,0,0,0,108.64
"4865","431240",7738,3,0,22,0,3,5480,0,0,63,2,1,0,0,2,2162,1325,2,0,2,0,0,1104,0,0,4,0,0,0,0,0,213,191.445161290323,0,0,278.83,0,0,115.47,0,163.67,0,0,0,0,222.65
"4866","431242",209,0,0,4,0,1,160,0,0,1,0,0,0,0,0,43,34,0,0,2,0,0,27,0,0,1,0,0,0,0,0,4,94.5725,0,0,198.94,0,0,0.69,0,208.79,0,0,0,0,37.31
"4867","431244",267,0,0,2,0,1,202,0,0,0,0,0,0,0,0,62,43,0,0,0,0,0,37,0,0,0,0,0,0,0,0,6,116.550909090909,0,0,0,0,0,106.85,0,0,0,0,0,0,124.63
"4868","431245",599,0,0,8,0,1,501,0,0,4,1,0,0,0,0,84,86,0,0,0,0,0,82,0,0,0,0,0,0,0,0,4,60.6513333333333,0,0,0,0,0,64.03,0,0,0,0,0,0,56.79
"4869","431247",722,0,0,3,0,1,468,0,0,1,0,0,0,0,0,249,104,0,0,0,0,0,89,0,0,1,0,0,0,0,0,14,37.7,0,0,0,197.01,0,19.11,0,15.63,0,0,0,0,30.91
"4870","431250",1326,0,0,3,0,2,1088,0,0,8,2,0,0,0,0,223,163,0,0,1,0,0,147,0,0,0,0,0,0,0,0,15,32.7670967741935,0,0,47.19,0,0,46.28,0,0,0,0,0,0,22.96
"4871","431260",628,0,0,1,0,2,389,0,0,2,0,0,0,0,0,234,70,0,0,0,0,0,52,0,0,0,0,0,0,0,0,18,36.9422222222222,0,0,0,0,0,11.23,0,0,0,0,0,0,40.16
"4872","431261",209,0,0,4,0,1,127,0,0,3,2,0,0,0,0,72,27,0,0,1,0,0,22,0,0,0,0,0,0,0,0,4,189.654285714286,0,0,211.82,0,0,78.6,0,0,0,0,0,0,207.43
"4873","431262",126,0,0,2,0,1,87,0,0,0,0,0,0,0,0,36,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,10.465,0,0,0,0,0,0,0,0,0,0,0,0,10.46
"4874","431265",2198,0,0,25,0,3,1529,0,0,23,2,0,0,0,1,615,335,0,0,1,0,0,287,0,0,1,0,0,0,0,0,46,71.3867391304348,0,0,141.98,73.85,0,49.06,0,37.52,0,0,0,0,81.95
"4875","431267",181,0,0,5,0,0,115,0,0,0,0,0,0,0,0,61,26,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9,87.4325,0,0,0,0,0,0.8,0,0,0,0,0,0,99.81
"4876","431270",1424,0,0,13,0,1,1036,0,1,17,2,0,0,3,0,351,227,0,0,0,0,0,192,0,0,3,0,0,0,0,0,32,54.3905263157895,0,0,60.08,0,0,49.84,0,39.45,0,0,0,0,57.72
"4877","431275",378,0,0,5,0,1,213,0,0,2,1,0,0,0,0,156,52,0,0,2,0,0,35,0,0,0,0,0,0,0,0,15,121.361176470588,0,0,1153.88,0,0,0,0,0,0,0,0,0,56.83
"4878","431280",565,0,0,2,0,1,314,0,1,9,1,0,0,0,0,237,82,0,0,0,0,0,67,0,0,0,0,0,0,0,0,15,78.6347368421053,0,0,0,0,0,53.23,0,61.99,0,0,0,0,87.08
"4879","431290",1201,0,0,7,0,2,607,0,0,6,3,0,0,0,0,576,149,0,0,0,0,0,102,0,0,0,0,0,0,0,0,47,98.4188888888889,0,0,0,0,0,88.13,0,0,0,0,0,0,98.81
"4880","431295",173,0,0,6,0,1,106,0,0,0,0,0,0,0,0,60,32,0,0,1,0,0,28,0,0,0,0,0,0,0,0,3,45.3825,0,0,169.18,0,0,31.92,0,0,0,0,0,0,35.39
"4881","431300",260,0,0,2,0,1,132,0,0,1,2,0,0,0,0,122,35,0,0,0,0,0,25,0,0,0,0,0,0,0,0,10,107.998333333333,0,0,0,0,0,0,0,0,0,0,0,0,108
"4882","431301",272,0,0,2,0,1,181,0,0,4,0,0,0,0,0,84,30,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7,30.24,0,0,0,0,0,0,0,0,0,0,0,0,30.24
"4883","431303",535,0,0,2,0,1,438,0,0,3,1,0,0,0,0,90,84,0,0,0,0,0,77,0,0,0,0,0,0,0,0,7,24.9753333333333,0,0,0,23.73,0,23.9,0,0,0,0,0,0,26.23
"4884","431306",1811,0,0,4,0,2,1284,0,0,11,1,0,0,1,0,508,332,0,0,0,0,0,273,0,0,0,0,0,0,0,0,59,149.937142857143,0,0,0,134.46,0,90.14,0,0,0,0,0,0,179.21
"4885","431308",224,1,0,3,0,1,90,0,0,1,1,0,0,1,0,126,34,0,0,0,0,0,24,0,0,0,0,0,0,0,0,10,28.225,0,0,0,0,0,0,0,0,0,0,0,0,28.23
"4886","431310",513,0,0,14,0,1,357,0,0,5,3,0,0,0,0,133,73,0,0,0,0,0,58,0,0,1,0,0,0,0,0,14,53.5233333333333,0,0,0,0,0,8.09,0,112.79,0,0,0,0,52.46
"4887","431320",3363,0,0,15,0,2,2018,0,0,25,2,0,0,7,0,1294,585,0,0,1,0,0,455,0,0,1,0,0,0,1,0,127,122.636,0,0,120.72,87.46,0,74.43,0,193.21,0,0,0,0,132.77
"4888","431330",3777,0,0,17,0,3,2006,0,0,30,2,0,0,0,0,1719,553,0,0,1,0,0,399,0,0,1,0,0,0,0,0,152,171.438490566038,0,0,133.88,158.61,0,52.92,0,283.72,0,0,0,0,200.57
"4889","431333",113,0,0,5,0,1,77,0,0,2,0,0,0,0,0,28,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,47.25,0,0,0,0,0,35.65,0,0,0,0,0,0,70.45
"4890","431335",408,0,0,6,0,1,237,0,0,4,1,0,0,0,0,159,46,0,0,0,0,0,32,0,0,0,0,0,0,0,0,14,97.3181818181818,0,0,0,0,0,0,0,0,0,0,0,0,97.32
"4891","431337",3177,3,0,15,0,3,2232,0,0,42,2,0,0,0,0,880,673,0,0,1,0,0,572,0,0,4,0,0,0,0,0,96,127.756981132075,0,0,0.39,116.75,0,70.1,0,69.98,0,0,0,0,153.33
"4892","431339",257,0,0,5,0,1,187,0,0,1,0,0,0,0,0,63,35,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,143.0525,0,0,0,0,0,109.7,0,0,0,0,0,0,176.4
"4893","431340",38752,8,0,57,0,20,23488,0,1,279,10,1,0,22,2,14864,6519,1,0,3,0,0,5053,0,0,13,0,0,0,3,0,1446,884.832637362637,212.08,0,72.51,192.78,0,257,0,127.24,0,0,0,0,1578.71
"4894","431342",205,0,0,18,0,1,153,0,0,1,0,0,0,0,0,32,23,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,133.163333333333,0,0,0,0,0,0.53,0,0,0,0,0,0,265.79
"4895","431344",143,0,0,3,0,1,126,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,71.865,0,0,0,0,0,120.45,0,0,0,0,0,0,23.28
"4896","431346",126,0,0,6,0,1,83,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,47.534,0,0,0,0,0,0,0,0,0,0,0,0,47.53
"4897","431349",342,0,0,7,0,1,237,0,0,0,0,0,0,0,0,97,48,0,0,0,0,0,41,0,0,0,0,0,0,0,0,7,32.4569230769231,0,0,0,0,0,39.11,0,0,0,0,0,0,24.7
"4898","431350",6184,1,0,9,0,3,4436,0,1,55,5,0,0,0,0,1674,1050,0,0,0,0,0,886,0,0,1,0,0,0,0,0,163,221.630819672131,0,0,0,132.27,0,126.14,0,404.57,0,0,0,0,275.55
"4899","431360",381,0,0,12,0,1,238,0,0,2,1,0,0,0,0,127,57,0,0,1,0,0,44,0,0,0,0,0,0,0,0,12,94.4733333333333,0,0,456.46,55.7,0,13.38,0,0,0,0,0,0,79.83
"4900","431365",1502,0,0,6,0,2,1200,0,0,14,2,0,0,0,0,278,213,0,0,0,0,0,190,0,0,1,0,0,0,0,0,22,76.1726666666667,0,0,0,17.27,0,59.34,0,161.18,0,0,0,0,85.53
"4901","431370",4108,0,0,35,0,3,3047,0,1,26,3,0,0,0,2,991,598,0,0,0,0,0,467,0,0,1,0,0,0,0,0,130,168.753269230769,0,0,0,153.3,0,80.64,0,104.82,0,0,0,0,212.55
"4902","431380",826,1,0,4,0,1,513,0,0,4,2,0,0,0,0,301,124,0,0,0,0,0,104,0,0,0,0,0,0,0,0,20,76.8880769230769,0,0,0,174.45,0,48.69,0,0,0,0,0,0,78.79
"4903","431390",4822,0,0,32,0,3,2974,0,0,39,2,0,0,0,0,1772,652,0,0,2,0,0,467,0,0,3,0,0,0,0,0,180,90.6963157894737,0,0,138.69,95.16,0,62.12,0,1.74,0,0,0,0,102.5
"4904","431395",1089,0,0,5,0,1,839,0,0,6,2,0,0,0,0,236,150,0,0,0,0,0,128,0,0,0,0,0,0,0,0,22,125.229583333333,0,0,0,70.66,0,69.21,0,0,0,0,0,0,143.82
"4905","431400",986,0,0,8,0,1,475,0,0,10,2,0,0,0,0,490,141,0,0,1,0,0,102,0,0,0,0,0,0,0,0,38,74.8972,0,0,128.37,0,0,5.72,0,0,0,0,0,0,78.76
"4906","431402",482,0,0,2,0,1,395,0,0,3,1,0,0,0,1,79,61,0,0,0,0,0,54,0,0,1,0,0,0,0,0,6,32.0366666666667,0,0,0,0,0,40.16,0,126.2,0,0,0,0,17.06
"4907","431403",485,0,0,1,0,1,327,0,0,2,0,0,0,1,0,153,73,0,0,0,0,0,57,0,0,0,0,0,0,0,0,16,48.2372222222222,0,0,0,22.07,0,65.08,0,0,0,0,0,0,45.07
"4908","431405",5576,0,0,6,0,3,4205,0,0,25,2,0,0,0,0,1335,1147,0,0,0,0,0,967,0,0,1,0,0,0,0,0,179,137.952678571429,0,0,0,285.11,0,51.13,0,156.39,0,0,0,0,170.15
"4909","431406",158,0,0,1,0,1,108,0,0,1,1,0,0,0,0,46,24,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,54.6683333333333,0,0,0,0,0,0,0,0,0,0,0,0,54.67
"4910","431407",556,0,0,4,0,1,376,0,0,2,1,0,0,0,0,172,69,0,0,0,0,0,60,0,0,1,0,0,0,0,0,8,121.618571428571,0,0,0,186.64,0,225.72,0,147.21,0,0,0,0,81.19
"4911","431410",31744,1,0,70,0,23,20142,0,0,268,11,1,0,10,3,11215,5284,1,0,4,0,1,4092,0,0,12,0,0,0,2,0,1172,516.445180722892,121.95,0,42.04,106.23,10.89,229.44,0,99.73,0,0,0,0,819.32
"4912","431413",210,0,0,4,0,1,118,0,0,0,0,0,0,0,0,87,27,0,0,0,0,0,19,0,0,0,0,0,0,0,0,8,79.8842857142857,0,0,0,0,0,69.96,0,0,0,0,0,0,83.86
"4913","431415",688,0,0,3,0,1,477,0,0,4,1,0,0,0,0,202,116,0,0,0,0,0,98,0,0,0,0,0,0,0,0,18,31.7185,0,0,0,0,0,24.6,0,0,0,0,0,0,34.77
"4914","431417",134,0,0,1,0,0,103,0,0,2,1,0,0,0,0,27,21,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,41.82,0,0,0,0,0,34.43,0,0,0,0,0,0,43.05
"4915","431420",794,0,0,6,0,1,688,0,0,12,2,0,0,0,0,85,124,0,0,0,0,0,112,0,0,2,0,0,0,0,0,10,65.311,0,0,0,0,0,106.29,0,78.74,0,0,0,0,36.79
"4916","431430",524,0,0,11,0,1,435,0,0,2,2,0,0,0,0,73,87,0,0,0,0,0,80,0,0,0,0,0,0,0,0,7,71.6475,0,0,0,0,0,37.21,0,0,0,0,0,0,83.13
"4917","431440",40170,14,0,71,0,29,30345,0,0,314,8,1,0,16,5,9367,7387,0,0,3,0,2,6302,0,0,9,0,0,0,6,0,1065,561.250555555556,0,0,114.54,86.09,342.35,385.3,0,69.66,0,0,0,0,838.55
"4918","431442",684,0,0,7,0,1,444,0,0,5,0,0,0,5,0,222,151,0,0,1,0,0,120,0,0,1,0,0,0,1,0,28,88.5556,0,0,116.7,0,0,108.84,0,70.49,0,0,0,0,86.14
"4919","431445",281,0,0,9,0,1,201,0,0,0,0,0,0,0,0,70,43,0,0,0,0,0,37,0,0,0,0,0,0,0,0,6,25.9854545454545,0,0,0,0,0,30.97,0,0,0,0,0,0,24.12
"4920","431446",174,0,0,5,0,1,134,0,0,3,0,0,0,0,0,31,34,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,37.896,0,0,0,0,0,50.9,0,0,0,0,0,0,34.65
"4921","431447",243,0,0,8,0,1,192,0,0,3,2,0,0,0,0,37,30,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,42.985,0,0,0,0,0,31.86,0,0,0,0,0,0,76.36
"4922","431449",348,0,0,6,0,1,250,0,0,1,1,0,0,0,0,89,63,0,0,0,0,0,49,0,0,0,0,0,0,0,0,14,44.0064285714286,0,0,0,0,0,1.2,0,0,0,0,0,0,47.3
"4923","431450",939,0,0,6,0,2,776,0,0,14,2,0,0,0,0,139,119,0,0,0,0,0,98,0,0,2,0,0,0,0,0,19,124.139259259259,0,0,0,0,0,191.33,0,165.08,0,0,0,0,81.22
"4924","431454",278,0,0,5,0,1,159,0,0,0,1,0,0,0,0,112,47,0,0,0,0,0,34,0,0,0,0,0,0,0,0,13,55.3028571428571,0,0,0,0,0,0,0,0,0,0,0,0,55.3
"4925","431455",137,0,0,4,0,1,117,0,1,0,1,0,0,0,0,13,13,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,13.8,0,0,24.15,0,0,0,0,0,0,0,0,0,3.45
"4926","431460",1243,0,0,9,0,1,987,0,0,28,2,0,0,0,0,216,216,0,0,0,0,0,178,0,0,6,0,0,0,0,0,32,49.595,0,0,0,47.89,0,68.94,0,86.36,0,0,0,0,37.66
"4927","431470",1033,0,0,10,0,1,767,0,0,5,2,0,0,0,0,248,105,0,0,1,0,0,93,0,0,0,0,0,0,0,0,11,66.663125,0,0,317.62,0,0,30.71,0,0,0,0,0,0,30.86
"4928","431475",203,0,0,5,0,1,133,0,0,0,0,0,0,0,0,64,34,0,0,1,0,0,24,0,0,0,0,0,0,0,0,9,38.2608333333333,0,0,108.65,0,0,2.97,0,0,0,0,0,0,34.75
"4929","431477",337,0,0,12,0,1,242,0,0,2,0,0,0,0,0,80,52,0,0,0,0,0,39,0,0,0,0,0,0,0,0,13,85.3778571428571,0,0,0,0,0,113.65,0,0,0,0,0,0,77.67
"4930","431478",134,0,0,2,0,0,67,0,0,1,0,0,0,0,0,64,17,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,25.51125,0,0,0,0,0,30.25,0,0,0,0,0,0,24.83
"4931","431480",4698,0,0,11,0,2,3293,0,0,35,2,0,0,2,0,1353,832,0,0,2,0,0,672,0,0,1,0,0,0,1,0,156,159.454385964912,0,0,154.55,0,0,71.37,0,239.74,0,0,0,0,182.18
"4932","431490",223471,326,0,383,0,177,129594,10,18,3102,75,2,3,521,12,89248,37407,36,0,31,0,2,27369,0,0,192,1,0,1,51,0,9724,2642.71195945946,357.54,0,466.96,240.25,334.26,1125.78,0,1374.27,76.4,0,197.83,0,6949.11
"4933","431500",310,0,0,4,0,1,238,0,0,4,1,0,0,0,0,62,54,0,0,0,0,0,47,0,0,0,0,0,0,0,0,7,59.2572727272727,0,0,0,0,0,27.88,0,0,0,0,0,0,71.02
"4934","431505",195,0,0,3,0,1,136,0,0,1,0,0,0,0,0,54,22,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,33.2166666666667,0,0,0,0,0,19.3,0,0,0,0,0,0,37.19
"4935","431507",112,0,0,4,0,0,86,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,32.8033333333333,0,0,0,0,0,0,0,0,0,0,0,0,32.8
"4936","431510",1287,0,0,15,0,1,989,0,0,7,2,0,0,0,0,273,200,0,0,1,0,0,173,0,0,0,0,0,0,0,0,26,54.3782142857143,0,0,2.07,0,0,47.55,0,0,0,0,0,0,60.7
"4937","431513",164,0,0,3,0,1,113,0,0,2,1,0,0,0,0,44,9,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,65.67,0,0,112.89,0,0,0,0,0,0,0,0,0,18.45
"4938","431514",384,0,0,1,0,1,229,0,0,1,0,0,0,0,0,152,76,0,0,0,0,0,66,0,0,1,0,0,0,0,0,9,52.05,0,0,0,0,0,68.42,0,0.54,0,0,0,0,52.32
"4939","431515",317,0,0,3,0,1,203,0,0,2,0,0,0,0,0,108,51,0,0,0,0,0,39,0,0,0,0,0,0,0,0,12,28.2993333333333,0,0,0,0,0,13.24,0,0,0,0,0,0,33.78
"4940","431517",178,0,0,2,0,1,101,0,0,0,0,0,0,0,0,74,20,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,70.8476923076923,0,0,0,0,0,69.33,0,0,0,0,0,0,73.27
"4941","431520",270,0,0,4,0,1,162,0,0,4,1,0,0,0,0,98,33,0,0,0,0,0,29,0,0,0,0,0,0,0,0,4,29.32,0,0,0,0,0,0.81,0,0,0,0,0,0,34.07
"4942","431530",3172,0,0,4,0,2,2718,0,0,19,2,0,0,0,2,425,387,0,0,0,0,0,355,0,0,0,0,0,0,0,0,32,106.138378378378,0,0,0,0,0,154.94,0,0.84,0,0,0,0,80.07
"4943","431531",107,0,0,3,0,1,68,0,0,1,0,0,0,0,0,34,21,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,174.792857142857,0,0,0,0,0,174.31,0,0,0,0,0,0,174.87
"4944","431532",159,0,0,5,0,1,133,0,0,3,0,0,0,0,0,17,31,0,0,0,0,0,25,0,0,0,0,0,0,0,0,6,66.8222222222222,0,0,0,0,0,23.01,0,0,0,0,0,0,101.87
"4945","431535",471,0,0,14,0,1,349,0,0,3,0,0,0,0,0,104,64,0,0,1,0,0,58,0,0,0,0,0,0,0,0,5,174.443333333333,0,0,117.01,0,0,115.68,0,0,0,0,0,0,203.38
"4946","431540",379,0,0,7,0,1,301,0,0,2,3,0,0,0,0,65,62,0,0,0,0,0,56,0,0,0,0,0,0,0,0,6,134.891428571429,0,0,0,0,0,215.18,0,0,0,0,0,0,121.51
"4947","431545",148,0,0,1,0,1,76,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,140.208,0,0,0,0,0,13.2,0,0,0,0,0,0,224.88
"4948","431550",1824,0,0,15,0,2,1416,0,0,9,2,0,0,1,1,378,334,0,0,0,0,0,305,0,0,0,0,0,0,0,0,29,71.2048148148148,0,0,22.68,0,0,98.32,0,0,0,0,0,0,67.06
"4949","431555",133,0,0,6,0,1,108,0,0,0,1,0,0,0,0,17,19,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,143.848333333333,0,0,0,0,0,180.18,0,0,0,0,0,0,71.19
"4950","431560",20594,12,0,41,0,13,16262,1,0,281,8,1,0,2,3,3970,3808,5,0,3,0,2,3326,0,0,11,0,0,0,0,0,461,316.261162790698,0,0,66.28,174.98,61.83,243.09,0,58.36,122.2,0,0,0,447.65
"4951","431570",2583,0,0,13,0,2,2062,0,0,20,2,0,0,0,0,484,444,0,0,3,0,0,400,0,0,2,0,0,0,0,0,39,104.699111111111,0,0,416.54,0,0,46.38,0,304.25,0,0,0,0,92.65
