CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,media_notas_CN,media_notas_CH,media_NU_NOTA_LC,media_NU_NOTA_MT,media_NU_NOTA_REDACAO
410550,41,PR,488.396124031008,520.698513011152,505.917472118959,532.231007751938,621.933085501859
410560,41,PR,511.855,517.665,517.15,546.97,607
410570,41,PR,466.77323943662,482.295945945946,470.825675675676,485.492957746479,532.162162162162
410580,41,PR,492.341717791411,520.333146067416,506.708426966292,533.83773006135,586.516853932584
410590,41,PR,495.496511627907,499.705617977528,498.144943820225,540.982558139535,683.595505617978
410600,41,PR,434.93,470.48,473.07,435.44,612
410610,41,PR,454.525,461.22,430.12,524.475,440
410620,41,PR,467.254545454546,528.163636363636,510.145454545455,537.6,647.272727272727
410630,41,PR,491.455555555556,516.242857142857,490.925,549.97037037037,536.428571428572
410640,41,PR,493.358196721311,513.5072,507.4072,546.428278688525,601.04
410645,41,PR,430.3875,435.855555555556,427.2,434.9,480
410650,41,PR,494.724390243903,521.690588235294,508.981176470588,544.412195121951,601.882352941176
410655,41,PR,439.95,440.2,405,428.15,530
410657,41,PR,448.6,459.442857142857,464.171428571429,516.416666666667,537.142857142857
410660,41,PR,457.432432432433,499.544736842105,477.689473684211,480.002702702703,548.421052631579
410670,41,PR,443.090909090909,371.372727272727,363.718181818182,439.709090909091,294.545454545455
410680,41,PR,468.661538461539,514.557142857143,478.567857142857,493.369230769231,566.428571428572
410685,41,PR,416.85,486.75,508.4,462.8,460
410690,41,PR,525.086835599506,551.611309311452,532.922689975027,587.360494437577,644.849565941254
410700,41,PR,440.1,473.592307692308,446.423076923077,486.088888888889,461.538461538462
410710,41,PR,464.448484848485,452.482352941177,459.229411764706,494.942424242424,508.235294117647
410712,41,PR,453.028571428571,447.142857142857,461.042857142857,467.742857142857,411.428571428572
410715,41,PR,523.4,526.6,510.2,567.457142857143,657.142857142857
410720,41,PR,493.559042553192,516.203092783505,498.630927835052,543.203191489362,597.319587628866
410725,41,PR,440.678947368421,457.508333333333,462.808333333333,481.057894736842,440.833333333333
410730,41,PR,469.1,510.661538461539,485.123076923077,507.908333333333,532.307692307692
410740,41,PR,492.638888888889,533.16,510.145,555.55,622
410750,41,PR,426.118181818182,460.109090909091,472.045454545455,488.390909090909,509.090909090909
410752,41,PR,478.166666666667,452.55,445,483.5,650
410753,41,PR,517.533333333333,554.2,495.8,615.433333333333,571.666666666667
410754,41,PR,,,,,
410755,41,PR,525.1,543.1875,522.6,522.85,577.5
410760,41,PR,493.733333333333,520.209615384616,497.7,536.001960784314,584.615384615385
410765,41,PR,475.6,519.219918699187,497.464634146342,514.584188034188,563.658536585366
410770,41,PR,472.03,501.56,490.52,506.52,560
410773,41,PR,455.1,489.2,473.15,394,530
410775,41,PR,487.57,531.581818181818,516.009090909091,526.31,505.454545454546
410780,41,PR,469.938461538462,458.985714285714,444.642857142857,486.261538461539,498.571428571429
410785,41,PR,439.625,429.92,489.96,512,624
410790,41,PR,487.925,492.233333333333,516.3,512.6,493.333333333333
410800,41,PR,462.13,471.51,456.24,499.24,492
410810,41,PR,572.65,567.133333333333,533.966666666667,559.8,620
410820,41,PR,456.55625,454.116666666667,458.75,476.95625,558.888888888889
410830,41,PR,503.210603112841,532.998982423682,516.853469010176,560.811575875486,609.528214616096
410832,41,PR,434.872727272727,451.181818181818,460.545454545455,496.181818181818,580
410840,41,PR,510.689578163772,536.64,511.838117647059,559.911910669975,615.058823529412
410845,41,PR,477.22,511.58,490.92,511.6,572
410850,41,PR,454.071428571429,469.0625,464.475,488.357142857143,525
410855,41,PR,459.275,500.875,456.35,445.575,680
410860,41,PR,500.905882352941,547.22641509434,524.833018867925,546.8,613.207547169811
410865,41,PR,477.070588235294,496.282352941176,468.252941176471,480.129411764706,535.294117647059
410870,41,PR,456.128571428572,510.357142857143,474.528571428571,479.4,528.571428571429
410880,41,PR,465.825641025641,507.734615384615,490.78717948718,511.641025641026,597.692307692308
410890,41,PR,457.607692307692,490.669230769231,461.984615384615,489.3,512.307692307692
410895,41,PR,465.413333333333,484.05625,470.34375,476.186666666667,538.75
410900,41,PR,475.05,483.01,472.82,482.85,538
410910,41,PR,469.15,518.533333333333,500.166666666667,504.725,603.333333333333
410920,41,PR,474.813636363636,495.116666666667,479.179166666667,496.845454545455,535
410930,41,PR,474.893333333333,508.275,469.49375,532.073333333333,622.5
410940,41,PR,500.397272727273,526.461360347323,510.42995658466,537.809696969697,609.522431259045
410950,41,PR,483.585714285714,508.442857142857,503.242857142857,490.985714285714,565.714285714286
410960,41,PR,484.558666666667,518.610344827586,503.719540229885,536.488,571.264367816092
410965,41,PR,483.678571428572,515.192857142857,483.435714285714,490.378571428571,572.857142857143
410970,41,PR,467.628813559322,503.0078125,488.48125,513.918644067797,555.625
410975,41,PR,473.657894736842,492.955,482.055,488.631578947368,676
410980,41,PR,501.369090909091,530.40347826087,512.17652173913,545.215454545455,596
410990,41,PR,469.838888888889,486.126315789474,495.852631578947,487.844444444445,465.263157894737
411000,41,PR,453.075,465.5,486.66,448.25,548
411005,41,PR,467.875,449.133333333333,465.877777777778,478.5375,500
411007,41,PR,407.166666666667,432.733333333333,447.533333333333,468.466666666667,486.666666666667
411010,41,PR,479.328888888889,510.532,499.412,529.933333333333,568.4
411020,41,PR,463.633333333333,480.095238095238,462.952380952381,486.680952380952,486.666666666667
411040,41,PR,438.789285714286,457.541379310345,450.731034482759,477.275,479.310344827586
411050,41,PR,492.15,550.27,520.77,581.5125,584
411060,41,PR,492.923684210526,518.1125,499.675,552.805263157895,611.5
411065,41,PR,447.75,450.966666666667,483.516666666667,462.083333333333,576.666666666667
411070,41,PR,501.399572649573,530.315767634855,510.992116182573,542.139743589744,616.099585062241
411080,41,PR,473.545,477.44,471.275,509.505,527
411090,41,PR,496.342857142857,522.677777777778,506.2,532.8,577.777777777778
411095,41,PR,486.036842105263,491.086956521739,492.339130434783,528.678947368421,566.95652173913
411100,41,PR,400.35,434.357142857143,484.6,429.2,528.571428571429
411110,41,PR,452.175,387.770588235294,376.317647058824,470.825,429.411764705882
411120,41,PR,480.324242424242,491.319444444445,471.127777777778,509.178787878788,588.888888888889
411125,41,PR,463.4,484.79375,462.5125,500.457142857143,523.75
411130,41,PR,385.2,441.625,417.9,450.775,465
411140,41,PR,485.733333333333,513.055769230769,502.134615384615,511.386274509804,554.615384615385
411150,41,PR,493.901538461538,533.815789473684,514.304511278196,540.703076923077,618.796992481203
411155,41,PR,462.764285714286,491.828571428571,497.157142857143,517.878571428571,515.714285714286
411160,41,PR,497.728888888889,536.108888888889,514.188888888889,542.457777777778,702.666666666667
411170,41,PR,465.477777777778,465.95,483.79,477.827777777778,508
411180,41,PR,505.195862068966,532.479865771812,519.957718120805,557.83724137931,628.053691275168
411190,41,PR,453.107692307692,473.8,472.076923076923,473.988461538462,533.846153846154
411200,41,PR,496.083333333333,531.1,505.98904109589,545.606060606061,538.904109589041
411210,41,PR,473.227586206897,503.505172413793,488.277586206897,516.636206896552,585.862068965517
411220,41,PR,482.16,472.09,483.35,520.76,526
411230,41,PR,456.957142857143,456.942857142857,470.928571428572,567.728571428571,502.857142857143
411240,41,PR,474.836842105263,495.79,490.095,509.373684210526,549
411250,41,PR,449.857142857143,444.4,468.033333333333,464.128571428571,415.555555555556
411260,41,PR,433.933333333333,462.766666666667,462.366666666667,455.766666666667,526.666666666667
411270,41,PR,459.9125,471.1125,490.275,459.2625,492.5
411275,41,PR,447.266666666667,462.155555555556,460.4,514.3,557.777777777778
411280,41,PR,475.218421052632,516.753846153846,513.633333333333,547.978947368421,594.358974358974
411290,41,PR,432.166666666667,420.3,403.166666666667,446.166666666667,368.888888888889
411295,41,PR,468.217647058824,479.977777777778,460.922222222222,492.635294117647,504.444444444444
411300,41,PR,428.2,491.830769230769,468.838461538462,471.883333333333,535.384615384615
411310,41,PR,508.418181818182,508.336363636364,500.436363636364,565.3,534.545454545455
411320,41,PR,489.350724637681,518.354929577465,494.981690140845,519.791304347826,549.577464788732
411325,41,PR,453.7125,473.975,446.4625,497.675,562.5
411330,41,PR,502.642276422764,532.8453125,509.76953125,544.120325203252,597.34375
411340,41,PR,502.333333333333,526.2,479.6,501.666666666667,606.666666666667
411342,41,PR,472.375,542.25,500.85,546.2,635
411345,41,PR,467.22,518.633333333333,499.833333333333,504.12,496.666666666667
411350,41,PR,490.854098360656,502.551428571429,498.531428571429,538.818032786885,583.714285714286
411360,41,PR,426.425,509.04,474.84,470.325,612
411370,41,PR,522.666356444858,558.186559139785,535.204345878136,583.968683108423,623.297491039427
411373,41,PR,444.828571428571,464.85,456.2875,507.614285714286,542.5
411375,41,PR,471.125,449.975,466.7,486.925,370
411380,41,PR,478.533333333333,484.433333333333,504.133333333333,486.766666666667,573.333333333333
411390,41,PR,480.245454545455,513.051515151515,492.815151515152,521.648484848485,620.606060606061
411400,41,PR,479.028571428571,502.722580645161,484.035483870968,522.407142857143,487.741935483871
411410,41,PR,463.3,455.968888888889,446.142222222222,489.94,522.666666666667
411420,41,PR,488.757142857143,484.241666666667,469.594444444445,525.158571428572,589.444444444445
411430,41,PR,473.991304347826,508.341666666667,503.466666666667,483.726086956522,551.666666666667
411435,41,PR,,406.4,438.6,,460
411440,41,PR,450.88,473.3825,461.765,470.5825,504
411450,41,PR,485.007407407407,504.87037037037,509.918518518519,538.996296296296,604.444444444444
411460,41,PR,521.160975609756,534.369406392694,519.679452054795,580.446829268293,686.849315068493
411470,41,PR,483.88,470.42,480.2,560.12,568
411480,41,PR,492.261904761905,515.722556390978,505.900751879699,521.223015873016,603.007518796993
411490,41,PR,457.342857142857,453.185714285714,442.428571428571,483.157142857143,565.714285714286
411500,41,PR,,,,,
411510,41,PR,466.46,460.372727272727,473.809090909091,502.72,461.818181818182
411520,41,PR,518.280578034682,521.190964523282,508.583037694013,563.415375722543,629.534368070953
411530,41,PR,467.59,474.4,472.77,536.59,602
411535,41,PR,475.7,518.081818181818,484.959090909091,524.345,560.909090909091
411540,41,PR,482.552173913044,507.123076923077,494.526923076923,508.678260869565,580.769230769231
411545,41,PR,443.471428571429,500.8,466.614285714286,412.871428571429,514.285714285714
411550,41,PR,419.3,454.575,443.225,473.375,340
411560,41,PR,490.209302325581,507.906666666667,490.86,520.427906976744,565.777777777778
411570,41,PR,481.075324675325,495.50243902439,487.396341463415,513.31038961039,541.219512195122
411573,41,PR,451.5,543.6,468,496.7,500
411575,41,PR,426.15,449.95,433.25,426.45,600
411580,41,PR,513.482857142857,543.035519125683,521.640983606557,564.359428571429,625.464480874317
411585,41,PR,499.233333333333,494.371428571429,476.114285714286,589.166666666667,511.428571428572
411590,41,PR,436.6,470.233333333333,430.433333333333,427.433333333333,326.666666666667
411600,41,PR,489.125,503.75,484.55,497.425,465
411605,41,PR,481.745833333333,503.546153846154,488.092307692308,542.929166666667,548.461538461539
411610,41,PR,447.260869565217,472.36,438.98,465.7,544
411620,41,PR,480.733333333333,529.008,512.6,530.2125,650.4
411630,41,PR,468.89,474.918181818182,464.263636363636,451.9,450.909090909091
411640,41,PR,421.125,437.5,467.825,532.05,350
411650,41,PR,475.6,417.9,424.9,442.3,580
411660,41,PR,516.45,517.725,520.825,564.25,555
411670,41,PR,483.677777777778,495.746153846154,480.528205128205,521.936111111111,561.025641025641
411680,41,PR,441.214285714286,435,401.206666666667,463.478571428571,497.333333333333
411690,41,PR,470.337931034483,502.444262295082,494.345901639344,516.231034482759,601.639344262295
411695,41,PR,470.042857142857,494.1,465.7,513.4,577.142857142857
411700,41,PR,433.366666666667,457,444.625,459.813333333333,496.25
411705,41,PR,500.488888888889,496.41052631579,478.894736842105,510.727777777778,525.263157894737
411710,41,PR,489.728571428571,491.1625,495.354166666667,541.328571428571,580
411720,41,PR,473.2,481.9,485.6,492.475,412
411721,41,PR,431.1,435.25,448.75,516.9,260
411722,41,PR,467.390909090909,489.363636363636,471.654545454546,555.409090909091,609.090909090909
411725,41,PR,461.592857142857,496.503225806452,473.68064516129,513.646428571429,577.41935483871
411727,41,PR,479.888888888889,507.377777777778,492.933333333333,519.955555555556,548.888888888889
411729,41,PR,489.922222222222,476.418181818182,493.645454545455,530.7,434.545454545455
411730,41,PR,463.540384615385,478.013725490196,469.150980392157,494.805769230769,553.333333333333
411740,41,PR,503.611111111111,477.822222222222,485.266666666667,502.588888888889,566.666666666667
411745,41,PR,421.7,537.6,510.35,509.2,640
411750,41,PR,458.906896551724,493.917142857143,477.68,477.531034482759,536.571428571429
411760,41,PR,481.645614035088,518.151724137931,508.249137931035,521.731578947369,615.172413793104
411770,41,PR,504.634693877551,523.725742574257,501.889108910891,525.373469387755,552.871287128713
411780,41,PR,472.648571428571,509.42,478.951428571429,515.42,548
411790,41,PR,505.470491803279,532.338888888889,511.394444444445,559.145081967213,640.952380952381
411800,41,PR,485.336363636364,487.7,486.22,480.918181818182,478.666666666667
411810,41,PR,468.031034482759,485.38125,457.296875,492.913793103448,557.5
411820,41,PR,495.382191780822,515.641298701299,508.3,535.507123287671,590.805194805195
411830,41,PR,437.925,376.42,452.56,461.675,460
411840,41,PR,496.891666666667,517.417563739377,510.940509915014,541.465773809524,624.645892351275
411845,41,PR,498.290909090909,506.590909090909,484.081818181818,504.209090909091,569.090909090909
411850,41,PR,519.034508816121,551.581173594132,524.774327628362,595.187657430731,669.095354523227
411860,41,PR,453.2,472.225,465.85,484.075,585
411870,41,PR,502.791666666667,537.4,502.483333333333,539.283333333333,603.333333333333
411880,41,PR,472.285185185185,492.041818181818,488.961818181818,503.883333333333,560.363636363636
411885,41,PR,465.936363636364,511.607142857143,477.171428571429,526.409090909091,505.714285714286
411890,41,PR,458.75625,450.0375,439.20625,493.8875,521.25
411900,41,PR,448.664285714286,481.428571428572,461.564285714286,473.814285714286,515.714285714286
411910,41,PR,456.313793103448,485.006451612903,484.296774193548,518.348275862069,590.322580645161
411915,41,PR,490.103166226913,522.243147208122,513.730710659899,532.588390501319,593.451776649746
411920,41,PR,470.015789473684,491.352631578947,473.542105263158,460.347368421053,570.526315789474
411925,41,PR,408.05,532.55,483.2,530.55,720
411930,41,PR,471.759210526316,500.607792207792,489.816883116883,503.014473684211,555.324675324675
411940,41,PR,482.493548387097,519.84375,511.615625,505.309677419355,606.25
411950,41,PR,472.025974025974,497.518823529412,487.261176470588,513.136363636364,539.294117647059
411960,41,PR,484.156435643564,512.886915887851,487.648598130841,526.267326732673,580
411965,41,PR,404.266666666667,456.275,433.425,459.5,450
411970,41,PR,456,347.5,392.55,490.55,480
411980,41,PR,456.35,480.476470588235,450.223529411765,525.421428571429,555.294117647059
411990,41,PR,515.524925521351,544.009496676163,524.593067426401,559.52959285005,594.548907882241
411995,41,PR,471.527272727273,500.44,487.217777777778,520.327272727273,500.444444444444
412000,41,PR,475.271641791045,494.913043478261,492.159420289855,499.807462686567,600.289855072464
412010,41,PR,432.35,509.55,499.6,418.25,515
412015,41,PR,476.893333333333,511.833333333333,483.84,528.953333333333,596
412020,41,PR,537.75,593.125,545.6,597.85,625
412030,41,PR,468.875,524.975,538.525,528.5,730
412033,41,PR,486.1,577.45,498.85,619.75,620
412035,41,PR,453.753846153846,497.292307692308,453.169230769231,522.061538461538,613.846153846154
412040,41,PR,480.5875,477.9375,498.3875,520.4375,640
412050,41,PR,426.59375,472.095454545455,465.031818181818,471.1375,523.636363636364
412060,41,PR,504.701503759399,523.057037037037,497.315555555556,543.538345864662,575.851851851852
412065,41,PR,503.18,463.34,435.44,479.96,492
412070,41,PR,480.2,538.6625,509.275,583.75,572.5
412080,41,PR,509.241509433962,535.103571428571,521.3375,544.87358490566,621.428571428571
412085,41,PR,503.425,523.891666666667,494.308333333333,538.583333333333,635
412090,41,PR,509.2484375,531.635384615385,509.761538461539,563.8375,570.461538461538
412100,41,PR,451.379166666667,488.628,478.796,495.845833333333,513.6
412110,41,PR,498.733333333333,522.2,524.477777777778,525.355555555556,580
412120,41,PR,468.355555555556,499.152631578947,476.573684210526,490.666666666667,537.894736842105
412125,41,PR,453.742857142857,444.5,469,543.514285714286,577.142857142857
412130,41,PR,,,,,
412140,41,PR,503.341509433962,530.418333333333,511.42,545.335849056604,617
412150,41,PR,455.18,490.343333333333,476.846666666667,483.76,548
412160,41,PR,469.133333333333,529.675,490.05,468.066666666667,460
412170,41,PR,463.527777777778,506.78,483.595,479.138888888889,521
412175,41,PR,480.831578947368,514.205263157895,510.773684210526,509.547368421053,570.526315789474
412180,41,PR,449.527272727273,447.313043478261,475.008695652174,485.122727272727,518.260869565217
412190,41,PR,469.651515151515,508.466666666667,499.713888888889,506.681818181818,550.555555555556
412200,41,PR,478.577272727273,515.095454545455,482.163636363636,480.363636363636,510
412210,41,PR,556.1,572.1,541.9,546.9,660
412215,41,PR,484.720833333333,496.538461538462,477.242307692308,510.691666666667,525.384615384615
412217,41,PR,460.6,505.6875,479.1375,493.5875,605
412220,41,PR,467.397619047619,487.589130434783,481.760869565217,518.859523809524,543.478260869565
412230,41,PR,507.887591240876,544.458620689655,508.930344827586,570.98102189781,597.793103448276
412240,41,PR,505.355900621118,535.563690476191,518.204761904762,564.824223602485,625.119047619048
412250,41,PR,506.933333333333,533.386666666667,503.473333333333,543.566666666667,574.666666666667
412260,41,PR,454.853846153846,455.0125,467.50625,479.107692307692,487.5
412265,41,PR,435.830769230769,465.1,454.515384615385,448.2,472.307692307692
412270,41,PR,457.409375,490.975,476.96875,494.70625,538.125
412280,41,PR,509.92,519.24,493.86,548.76,536
412290,41,PR,452.242857142857,446.628571428571,453.985714285714,483.285714285714,537.142857142857
412300,41,PR,459.6,493.992857142857,494.307142857143,484.366666666667,552.857142857143
412310,41,PR,440.066666666667,401.55,463.716666666667,465.333333333333,550
412320,41,PR,444,555.8,486.8,500.9,540
412330,41,PR,442.321428571429,449.25625,457.50625,448.128571428572,501.25
412340,41,PR,475.125,497.961538461539,475.792307692308,541.9,609.230769230769
412350,41,PR,467.670454545455,491.469565217391,490.584782608696,499.015909090909,525.652173913044
412360,41,PR,374.95,390,435.65,434.85,220
412370,41,PR,476.085714285714,490.92,478.406666666667,506.778571428571,466.666666666667
412380,41,PR,468.50625,497.015625,483.40625,492.01875,573.125
412382,41,PR,452.533333333333,461.466666666667,456.966666666667,497.3,513.333333333333
412385,41,PR,444.438461538462,459.5,458.235714285714,498.838461538462,565.714285714286
412390,41,PR,471.996551724138,494.876666666667,494.976666666667,503.844827586207,597.333333333333
412395,41,PR,438.9,472.4,461.15,452.45,550
412400,41,PR,468.2,491.445454545455,506.963636363636,507.272727272727,500
412402,41,PR,445.052941176471,479.188888888889,452.144444444445,485.305882352941,494.444444444445
412405,41,PR,487.679487179487,502.258536585366,493.265853658537,521.144871794872,556.09756097561
412410,41,PR,480.193269230769,509.591818181818,500.972727272727,530.5625,579.454545454546
412420,41,PR,476.4,411.1,417.925,435.85,485
412430,41,PR,462.74,487.816666666667,462.233333333333,453.6,490
412440,41,PR,472.64,507.960606060606,497.281818181818,523.216666666667,589.090909090909
412450,41,PR,458.914285714286,449.957142857143,484.957142857143,514.728571428571,554.285714285714
412460,41,PR,433.672727272727,450.809090909091,475.018181818182,474.081818181818,549.090909090909
412470,41,PR,428.628571428571,470.473333333333,456.893333333333,451.714285714286,525.333333333333
412480,41,PR,468.141463414634,508.96511627907,476.809302325581,524.363414634146,565.116279069768
412490,41,PR,453.666666666667,505.05,505.55,538.233333333333,545
412500,41,PR,437.866666666667,473.30625,449.43125,468.74,582.5
412510,41,PR,499.819230769231,521.660714285714,503.521428571429,524.480769230769,568.571428571429
412520,41,PR,484.2375,506.1,476.691666666667,505.966666666667,560
412530,41,PR,485.836363636364,467.233333333333,436.958333333333,533.645454545455,501.666666666667
412535,41,PR,460.888888888889,475.715,492.225,531.027777777778,553
412540,41,PR,494.166666666667,492.266666666667,528.466666666667,448.666666666667,513.333333333333
412545,41,PR,468.7625,485.2625,477.2625,534.975,515
412550,41,PR,497.985166498486,529.302490421456,515.449904214559,547.103430877901,590.172413793104
412555,41,PR,401.72,434.34,446.3,490.46,364
412560,41,PR,517.245762711864,541.451612903226,516.201612903226,577.718644067797,647.741935483871
412570,41,PR,495.311627906977,513.632291666667,506.413541666667,551.222093023256,588.333333333333
412575,41,PR,464.491666666667,487.953846153846,465.076923076923,488.308333333333,495.384615384615
412580,41,PR,474.79,499.67,505.665,518.12,550
412590,41,PR,481.55,519.525,483.125,528.775,495
412600,41,PR,444.11,382.090909090909,423.963636363636,483.87,429.090909090909
412610,41,PR,438.88,485.98,504.7,495.5,628
412620,41,PR,481.409090909091,505.8,477.354545454546,478.745454545455,554.545454545455
412625,41,PR,469.588764044944,492.547959183673,481.216326530612,498.333146067416,535.714285714286
412627,41,PR,611.4,632.2,597.3,697.2,760
412630,41,PR,474.192857142857,503.851724137931,489.148275862069,517.15,532.413793103448
412635,41,PR,450.983333333333,443.816666666667,408.333333333333,448.816666666667,593.333333333333
412640,41,PR,490.04,471.92,467.14,504.06,586
412650,41,PR,506.791666666667,528.362,496.788,526.65625,577.6
412660,41,PR,471.614634146342,508.87,510.4525,534.829268292683,548
412665,41,PR,488.694736842105,494.921052631579,487.494736842105,501.226315789474,589.473684210526
412667,41,PR,476.317647058824,469.694117647059,488.682352941177,503.882352941177,477.647058823529
412670,41,PR,452.3,499.92,438.24,438.966666666667,576
412680,41,PR,478.65,491.811111111111,480.622222222222,491.85,556.296296296296
412690,41,PR,480.2,430.5,419.2,403.1,620
412700,41,PR,482.8,547.477777777778,527.6,514.888888888889,546.666666666667
412710,41,PR,498.977333333333,529.194303797468,514.707594936709,537.308666666667,591.012658227848
412720,41,PR,476.169491525424,500.419672131148,495.113114754098,501.323728813559,587.213114754098
412730,41,PR,489.219444444445,496.247368421053,480.021052631579,506.316666666667,594.736842105263
412740,41,PR,488.270588235294,501.233333333333,489.066666666667,531.032352941177,547.692307692308
412750,41,PR,474.576923076923,465.485714285714,457.007142857143,508.646153846154,451.428571428571
412760,41,PR,478.5,498.22962962963,505.696296296296,509.52962962963,578.518518518519
412770,41,PR,514.080980392157,534.073970037453,517.195505617978,565.189803921569,619.700374531835
412780,41,PR,487.894117647059,535.558823529412,511.4,526.229411764706,610.588235294118
412785,41,PR,435.47,469.047619047619,459.876190476191,455.39,496.190476190476
412788,41,PR,456.133333333333,492.2,454.95,489.166666666667,530
412790,41,PR,462.557894736842,467.057894736842,457.047368421053,485.021052631579,557.894736842105
412795,41,PR,442.772727272727,486.126086956522,484.060869565217,486.95,560.869565217391
412796,41,PR,472.125641025641,511.571794871795,480.210256410256,502.076923076923,566.666666666667
412800,41,PR,475.894444444444,503.514285714286,494.053571428572,539.768518518519,597.857142857143
412810,41,PR,516.571917808219,540.301518438178,521.530802603037,568.837214611872,643.904555314534
412820,41,PR,505.454166666667,539.353947368421,517.443421052632,551.780555555556,584.868421052632
412830,41,PR,434.74,429.15,444.816666666667,483.08,590
412840,41,PR,456.778571428571,489.367857142857,478.578571428572,502.95,613.571428571429
412850,41,PR,507.148571428571,534.104,524.114666666667,556.248571428571,622.4
412853,41,PR,438.026315789474,456.545833333333,454.783333333333,474.542105263158,464.166666666667
412855,41,PR,433.515789473684,453.073684210526,464.342105263158,467.431578947369,535.789473684211
412860,41,PR,470.327272727273,487.270588235294,475.655882352941,502.339393939394,576.470588235294
412862,41,PR,499.5,511,489.64,565.92,664
412863,41,PR,438.05,460.8,461.25,429.55,550
412865,41,PR,522.98125,558.0625,513.70625,534.8875,645
412870,41,PR,448.666666666667,463.644444444445,437.555555555556,488.922222222222,544.444444444445
412880,41,PR,446.625,454.222222222222,428.2,534.775,335.555555555556
420005,42,SC,468.3875,482.277777777778,499.266666666667,545.0625,557.777777777778
420010,42,SC,460.355,493.604761904762,474.028571428571,467.405,541.904761904762
420020,42,SC,491.6,538.755,506.6,568.047368421053,571
420030,42,SC,474.45,484.672727272727,455.763636363636,542.13,598.181818181818
420040,42,SC,487.313043478261,516.7875,463.8375,532.021739130435,538.333333333333
420050,42,SC,474.377777777778,497.883333333333,479.633333333333,519.633333333333,555
420055,42,SC,486.64,500.96,487.22,512.68,520
420060,42,SC,498.75625,505.40625,477.4375,525.1625,456.25
420070,42,SC,478.568181818182,513.373913043478,488.069565217391,511.977272727273,553.913043478261
420075,42,SC,555.2,531.033333333333,521.666666666667,633.05,706.666666666667
420080,42,SC,486.637931034483,501.575,479.909375,508.586206896552,588.75
420090,42,SC,478.576923076923,510.06,474.786666666667,492.107692307692,549.333333333333
420100,42,SC,440.325,445.744444444444,426.544444444444,477.6,491.111111111111
420110,42,SC,559.95,540.3,533.15,614.05,660
420120,42,SC,519.418965517242,540.525,504.113333333333,573.289655172414,656
420125,42,SC,482.390909090909,493.809090909091,470.145454545455,486.890909090909,552.727272727273
420127,42,SC,478.65,533.5125,492.1,508.175,625
420130,42,SC,527.428961748634,562.973404255319,537.273404255319,586.931147540984,642.553191489362
420140,42,SC,515.878714859438,537.219540229885,516.995019157088,564.912449799197,651.724137931035
420150,42,SC,481.866666666667,491.63,476.375,513.961111111111,590
420160,42,SC,483.83,527.56,506.53,483.05,646
420165,42,SC,474.955555555556,472.722222222222,458.111111111111,539.722222222222,524.444444444444
420170,42,SC,508.48125,519.270588235294,496.517647058824,546.9375,640
420180,42,SC,513.235714285714,514.857142857143,494.921428571429,496.792857142857,634.285714285714
420190,42,SC,548.193333333333,564.28,485.16,599.64,650.666666666667
420195,42,SC,488.3875,482.2125,464.675,446.95,532.5
420200,42,SC,517.346059113301,544.051408450704,522.503990610329,575.670935960591,646.854460093897
420205,42,SC,514.471428571429,469.7,506.457142857143,545.885714285714,585.714285714286
420207,42,SC,485.377777777778,501.6,477.43,537.077777777778,544
420208,42,SC,452.2,446.7,418.6,415.1,440
420209,42,SC,449.266666666667,500.55,451.816666666667,496.766666666667,560
420210,42,SC,479.218367346939,499.98679245283,479.960377358491,507.832653061225,541.509433962264
420213,42,SC,455.588888888889,493.584210526316,463.521052631579,465.916666666667,590.526315789474
420220,42,SC,522.416666666667,554.483333333333,536.55,595.1,530
420230,42,SC,492.453757225434,521.584699453552,504.920765027323,540.601734104046,599.672131147541
420240,42,SC,521.332302405498,548.002597402597,530.466774891775,575.462313860252,640.30303030303
420243,42,SC,458.1,469.2375,450.2875,467.675,545
420245,42,SC,501.077551020408,530.32962962963,510.111111111111,548.069387755102,546.296296296296
420250,42,SC,499.875,481.016666666667,462.883333333333,544.625,420
420253,42,SC,457.6,486.441666666667,460.875,455.766666666667,470
420257,42,SC,545.266666666667,531.866666666667,515.233333333333,552.1,546.666666666667
420260,42,SC,475.844444444445,474.967857142857,475.725,500.477777777778,505.714285714286
420270,42,SC,487.7,535.5,537.8,564.8,500
420280,42,SC,493.12,524.19012345679,507.954320987654,545.40125,635.555555555556
420285,42,SC,496.185714285714,511.185714285714,486.657142857143,467.042857142857,591.428571428572
420287,42,SC,441,482.533333333333,473.416666666667,475.65,733.333333333333
420290,42,SC,525.852733118971,550.536417910448,525.175223880597,586.826366559486,647.044776119403
420300,42,SC,520.067549668874,542.040361445783,517.657831325301,560.088741721854,620.963855421687
420310,42,SC,504.738095238095,510.986956521739,482.756521739131,546.080952380952,580
420315,42,SC,,,,,
420320,42,SC,509.816988416988,539.970143884892,519.911510791367,561.910810810811,627.913669064748
420325,42,SC,477.3875,493.1,465.666666666667,486.9375,528.888888888889
420330,42,SC,482.483333333333,493.3125,461.71875,538.733333333333,600
420340,42,SC,445.244444444444,472.18,437.88,460.477777777778,558
420350,42,SC,475.925,519.220833333333,486.708333333333,522.425,555.833333333333
420360,42,SC,499.163855421687,514.301136363636,496.286363636364,527.975903614458,585.909090909091
420370,42,SC,486.510344827586,505.63125,489.115625,498.006896551724,561.875
420380,42,SC,496.376233183857,524.028085106383,494.573191489362,538.9,610.297872340426
